Inf
0.54377
0
24.003
0.7026
0.69736
2.0888
1.0981
1.7167
6.3199
3.2132
2.8286
1.4219
1.0117
0.9294
0.56094
0.32521
0.30533
1.1792
1.8861
1.3598
1.6483
1.6436
2.1966
2.1293
1.5198
1.3249
1.2771
1.0571
0.71351
0.69517
0.67072
0.56758
0.80932
0.80609
0.71083
0.864
0.78833
0.78909
0.65169
0.79456
0.9054
1.2158
1.2219
0.88494
0.8632
0.92683
0.99449
1.0458
1.0493
1.8708
0.90272
0.66666
0.52349
0.43631
0.39851
0.51284
0.53856
0.58131
0.74767
0.83001
0.91709
0.89229
0.9372
0.9958
1.0087
0.97634
0.8913
0.87205
0.69241
0.67228
0.53745
0.59347
0.71203
0.95425
1.0894
1.2056
1.4702
1.5007
2.4784
1.8764
1.4396
1.4425
1.0753
0.81906
0.5935
0.54684
0.39786
