year,month,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi,Japan
2020,1,102.0308,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.03079,102.030786184226
2020,2,100.9347,101.648565,98.585766,100.722715,99.7836325,101.95134,100.1174065,100.898015,100.8246365,101.244795,99.8799955,101.409565,99.126193,100.691215,100.3059495,98.9202575,100.917895,100.8146195,99.1730495,100.2614225,101.984375,99.558281,100.951985,100.767545,101.025745,99.881227,101.667205,99.86836,101.65043,99.021759,100.146953,102.3897,102.0963005,101.107241,99.4879005,102.877349,100.240965,100.078224,99.479645,101.241955,100.33658,100.207058,99.567883,100.58495,100.6212895,99.983408,100.2456255,100.475040760285
2020,3,94.5435,97.372574,96.807026,96.661785,98.363594,98.474018,99.462569,98.050625,95.6919595,98.3874435,96.3201905,96.9056395,96.8548085,98.0419275,94.567776,95.820469,100.18336,99.1981565,97.1084255,98.9421085,97.231075,96.307869,93.9909055,97.5529135,96.934292,96.698826,98.7300545,96.1982345,97.775055,96.775303,98.290535,98.410358,99.363922,99.070302,96.9208185,97.161629,97.2852975,97.37022,97.9277915,100.6001405,96.70665,97.438442,95.3953055,98.0598605,96.2364655,95.878746,96.7657355,97.113126020159
2020,4,87.5069,92.655777,92.977131,90.2899475,93.5573085,94.8363495,87.461544,92.0788955,92.2191885,93.525494,88.4406585,94.226517,89.0549395,93.17593,93.2957955,93.996628,94.583061,93.490856,90.159039,95.589176,92.576542,90.179367,90.6446,94.703701,95.467255,92.063076,96.7764915,89.7645605,92.0864105,90.9930725,93.322403,92.4993895,92.8649025,98.208734,91.6507645,91.5459785,93.5587235,88.8493615,91.939823,98.039948,89.384201,92.6396255,91.6738165,91.73476,93.8391115,90.0482825,93.822628,90.9875775443153
2020,5,81.7352,90.261566,90.920746,87.4037285,92.2166785,94.583538,86.263985,89.8620375,87.6803665,83.2725755,86.916405,92.933186,86.7347415,89.395161,90.061291,92.387291,93.1100655,93.5653075,86.31448,93.190319,90.991604,87.7638665,86.6815035,92.6009865,91.901184,86.9691735,93.3589285,88.9919435,88.268009,89.5025635,90.836334,91.232628,90.3777275,95.437781,87.334049,86.6307295,89.8405265,84.463238,87.8084375,94.8134345,85.6480525,90.7228625,87.7816775,87.6664925,90.2453765,87.770069,88.8262675,87.6292426003718
2020,6,86.4096,94.8673325,93.983135,94.570179,97.9915505,99.463133,94.1596945,93.2034795,91.6559295,90.8778495,92.3701015,97.138092,92.7863275,94.458935,93.989918,96.801315,99.2193365,98.25819,92.770325,99.2671135,99.101528,94.284107,92.6741335,95.953602,95.766842,92.0525435,98.1663995,94.697319,93.944359,95.920601,96.730644,97.1291965,95.749401,99.9365145,93.878834,93.562256,94.1771625,92.397152,94.4147685,101.4337435,92.694534,94.7975465,92.9023935,93.6357195,93.703106,94.275753,94.106617,93.6119697953715
2020,7,90.9875,93.982998,94.448402,94.411228,96.464222,100.4852155,95.413639,93.7948955,91.7374615,93.7399865,94.6108515,96.918583,93.1981505,94.1615065,94.5952795,95.672848,96.819872,96.1384125,94.3487205,99.2425695,96.275402,93.8054735,92.767971,94.2833365,96.687645,92.034664,98.7803845,94.8778535,93.290203,96.0905345,96.3307115,98.3175785,97.8028755,99.321024,94.22205,95.2442245,94.7261315,94.9903375,94.4992525,101.531304,93.1556815,94.9059865,93.6273075,93.6004525,93.819469,94.009857,94.602741,94.4259423587833
2020,8,94.0127,93.9351235,95.9877015,95.443424,96.761669,103.3091445,96.394943,94.7725375,93.604332,97.630657,96.010868,97.435062,94.186821,96.6832735,95.3276825,97.8690145,98.2578335,99.2189335,96.0270005,99.6787665,97.9337155,95.885956,96.1829525,94.779331,96.32275,94.366318,98.0838415,96.414295,95.1447065,96.6277925,96.877903,97.652832,98.771839,101.293971,95.372238,94.476387,96.8753055,96.151314,95.9309465,103.452895,94.5634195,96.62125,94.7777595,94.5382195,94.483509,96.379322,96.562744,95.8880591014162
2020,9,95.8434,96.135109,97.096901,97.2713965,99.6047255,102.41529,97.7229,97.1275065,95.4303745,97.5484085,96.5444065,98.652344,95.0537335,97.4063335,95.4104575,98.6789245,100.246811,100.4095195,97.456238,102.2281305,103.0549225,97.0373845,96.517788,96.9799195,98.497532,96.3537255,99.5371745,97.423729,97.180668,98.1201285,98.802124,96.721142,99.826809,100.466117,97.040699,97.7259665,98.1734655,97.4112205,96.9979475,104.29875,95.679737,97.5998995,97.6269345,95.704685,95.0747335,97.749302,97.683056,97.2376870693446
2020,10,98.7954,96.597866,98.6905715,98.3576695,99.535812,105.02387,101.18225,98.5537375,97.8053585,99.33757,97.6205405,100.5742225,96.245262,99.6780525,96.2322085,99.6977065,100.628786,102.45002,99.234779,103.49768,101.32232,99.6453505,98.054836,98.429375,101.406975,98.4735485,101.188207,98.307732,99.74053,100.3429155,101.2005255,98.6802025,101.23737,102.5257435,99.0062905,99.2095595,99.90727,99.3947295,98.2427445,104.501705,97.718765,99.188187,99.3954065,96.6268275,97.268093,98.4437405,101.17602,99.0849703368831
