year,month,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi,Japan
2020,1,102.1029,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10287,102.10286618153
2020,2,100.7976,101.40504,98.646065,100.69634,100.10577,101.85186,100.4436,101.01984,100.76917,101.2593,99.947311,101.51962,98.813637,101.07266,100.7626,98.78418,100.88265,100.57217,98.97113,100.01655,101.53106,98.961693,101.29495,100.68451,101.43665,100.01505,101.37179,99.769882,101.73021,99.322914,100.28478,102.33996,101.98981,100.37199,99.508919,102.91158,100.47747,100.06039,99.631592,101.23917,100.22168,100.24755,99.336678,100.52654,100.71284,100.02504,100.37017,100.432131333953
2020,3,94.4334,97.052032,97.209541,96.595451,98.23558,98.039536,99.525612,98.761513,96.328217,98.445679,96.237625,96.714622,96.782814,98.344612,95.213196,95.953751,99.953087,98.654228,96.85424,100.42844,96.621033,96.14286,94.216812,97.992172,98.282761,96.817116,98.75856,96.113068,97.83857,96.161888,98.508057,98.234154,98.988441,98.365837,96.675087,97.395325,97.127533,97.581009,97.771332,100.47098,96.431084,97.491188,95.250359,97.965469,96.592674,95.962807,96.934441,97.0331839235642
2020,4,87.5219,92.78746,93.392059,89.698181,94.284081,93.408424,87.31916,93.615768,91.705849,93.645325,88.974892,94.480225,89.437843,93.507324,91.275414,94.145584,94.892685,93.891304,89.494408,95.236481,92.737495,90.203827,90.557243,95.339035,95.599617,91.958458,94.182297,90.459595,92.288094,89.765114,93.380363,92.184982,91.920441,94.421951,91.068565,91.410515,94.104965,88.683952,92.769913,97.795502,89.045502,92.731468,90.477524,93.200714,94.016869,90.414948,94.252655,90.7962594017042
2020,5,82.2359,90.684677,91.350708,87.457207,93.181503,91.341187,86.262955,91.733055,86.494965,83.469963,87.572487,93.500031,87.7864,89.631783,88.436554,91.200089,93.459946,93.401962,86.21788,93.421425,91.87867,87.549271,86.685852,93.441422,92.158569,87.975662,91.852539,89.547684,88.324837,89.371078,90.584045,90.260277,89.781059,92.554214,86.796837,87.505318,90.25106,84.717461,88.951645,94.747047,84.99025,91.236557,86.833702,89.162491,91.535759,88.250389,88.930275,87.5972619573928
2020,6,86.1795,94.149841,93.613144,93.800537,97.936806,95.784195,93.671883,94.068535,91.796066,90.631042,92.459007,96.627571,92.966026,93.978523,92.479301,94.82988,98.522552,97.020485,92.512825,98.642578,98.559662,93.22982,92.118889,96.310631,96.828583,92.89209,97.167603,94.553886,93.350372,95.477821,96.029076,96.076897,94.223297,95.96019,93.594269,93.947723,94.227844,92.738724,94.502388,101.19209,91.865639,94.614876,91.441177,93.826263,93.879463,94.074028,93.221527,93.0948604583535
2020,7,91.5495,94.460632,95.465256,95.022469,97.517044,96.868195,95.118141,95.522202,93.673561,94.550087,95.31131,97.830421,94.54863,94.441811,93.958046,95.310394,96.922737,95.933868,94.779793,99.280914,96.627411,93.965309,93.045876,96.211571,97.741585,93.862305,99.859001,95.449242,93.722466,96.929085,96.615234,98.123276,97.334969,95.97699,94.618279,97.010559,95.522957,95.573814,95.714729,101.8993,93.100616,95.77285,93.036568,94.868835,95.478844,94.774994,94.904289,94.8199219529184
2020,8,93.8712,94.031227,96.637115,96.23111,98.38842,99.20903,96.219604,95.995369,95.107208,98.37027,96.561676,98.347725,95.421043,96.846779,94.224884,97.334686,98.538315,98.435181,96.340637,99.45755,98.35392,95.782875,96.152901,96.077286,97.025734,95.939095,99.362854,96.663353,95.273903,97.460541,97.340843,96.907562,98.163101,97.452408,95.52047,96.066132,98.162132,97.16748,96.736877,103.8554,94.346031,97.320267,93.740166,95.186981,95.936104,97.24501,96.628471,96.1068033227121
2020,9,95.6889,95.900917,98.049049,98.034134,100.30145,99.521324,97.180077,98.616806,97.528999,98.096848,97.07032,99.937157,96.708305,97.414047,95.280037,98.667953,100.22166,99.634293,97.464043,101.80376,103.29327,96.917511,96.405357,98.112038,99.36425,97.641998,99.718956,97.788864,96.999832,98.375839,99.087883,95.910919,99.66378,97.711037,97.553642,98.752472,98.728699,98.395538,97.470322,105.11205,95.314507,98.167915,97.124588,96.331833,96.895561,98.519806,97.555008,97.4492229794911
2020,10,98.6068,96.381996,99.281204,99.055847,100.42344,100.60551,100.37704,99.812538,99.962143,99.720192,98.187988,101.7789,97.637871,99.691452,96.616714,99.952034,100.81848,101.2941,99.12796,103.35896,101.86141,99.69397,97.718857,99.447021,101.1097,99.995529,101.80117,98.744484,99.730217,100.49931,101.40768,97.035522,100.66529,100.80425,99.582176,100.37643,99.946487,99.9114,98.72007,105.19955,97.495567,100.46263,98.761536,97.515068,99.184998,99.394516,100.92077,99.244080302436
2020,11,98.1267,96.930435,98.554253,99.468567,101.21689,99.990723,100.04415,100.46429,99.519958,99.000671,98.196236,101.54949,98.34127,99.688293,97.031105,99.269623,100.72797,98.879341,98.901772,102.81768,102.49734,99.490105,98.226143,99.456978,100.02748,101.16791,100.6248,98.037941,98.619858,100.27595,99.747437,98.140465,100.25882,100.81752,100.39363,103.39536,99.316223,99.413399,99.810989,107.6258,97.942703,100.94315,97.140083,96.072136,99.22139,99.307724,104.97577,99.2964688540968
2020,12,96.0997,97.341026,99.124176,98.611938,100.37262,98.870628,99.363716,99.931038,99.021011,98.841492,97.41568,101.07404,98.182205,98.60421,97.883972,99.191223,100.67504,99.300377,98.867836,101.76177,99.921112,98.897636,98.130577,99.622444,101.36214,100.50584,100.44048,97.662117,98.147636,99.029633,99.674019,97.488853,99.767609,99.737167,99.154022,100.60987,99.140259,99.331665,99.469093,106.13971,97.048622,99.714752,97.842529,97.621902,98.731178,100.4875,103.3167,98.6415866956495
2021,1,94.84,94.562744,97.483292,97.105995,99.006905,96.357796,96.475212,99.116699,97.609718,96.747803,98.361099,100.23037,95.565895,98.512817,95.423744,101.5069,100.03457,100.92559,96.521034,100.86858,99.891701,96.484261,96.415352,98.845009,96.653671,99.922707,97.838921,95.827133,97.128128,98.159943,98.978867,97.271271,98.716667,99.312248,99.06871,98.946312,99.664467,98.093201,96.974548,105.95604,95.953697,98.536125,95.88414,97.185265,99.788773,97.627769,102.30598,97.3858224249866
2021,2,94.7883,96.057854,97.352333,97.241745,99.275055,97.998634,96.689644,97.702049,98.829254,100.80881,97.3638,100.45644,95.759216,100.14798,97.600533,100.36309,99.495514,98.114479,97.666588,100.18192,98.531563,96.413551,97.657738,97.722282,98.331276,100.21157,100.7921,95.997368,99.008377,96.578079,98.772125,95.860428,99.014336,97.413116,98.612854,100.44843,98.849457,98.118698,98.80909,103.21624,96.507767,98.845879,97.639771,97.250931,100.18936,97.82209,102.06647,97.7315574224022
2021,3,96.0417,97.158669,99.397324,99.469955,98.856705,98.458786,98.771881,99.728508,99.976288,100.83951,98.649101,101.70563,97.141945,99.483749,96.590324,100.76112,100.4887,100.14735,98.757057,104.0012,101.25424,97.841095,97.983948,98.483116,100.73164,101.08146,100.22636,96.856827,100.31497,98.56501,98.901642,99.930954,100.32497,98.257355,100.25519,99.22316,99.948059,100.24992,100.49118,106.36908,98.226555,100.75465,99.709488,98.311256,99.048698,100.26161,102.54798,99.0797529934419
2021,4,98.1307,97.300003,97.836014,99.198708,100.24339,101.34892,100.0082,99.975166,100.46328,97.366341,98.397972,100.74003,96.067245,102.16759,99.863411,100.72288,101.31164,100.18364,98.580025,102.67986,102.61574,97.033447,99.850609,98.87674,102.11695,100.96987,99.584511,97.425415,100.78408,99.78212,99.547813,99.710846,101.15036,99.334518,100.60005,98.889603,101.6907,101.12904,101.47427,104.87154,99.276955,98.247101,98.948898,95.071014,97.928169,100.12363,104.16479,99.5834572277503
2021,5,94.4818,96.184776,95.827507,96.702545,100.8705,96.595383,96.524002,98.734039,98.608521,96.525108,96.418037,98.733788,93.649376,100.60457,98.185516,98.138145,100.76076,99.693817,96.779694,100.75301,98.100197,93.970566,97.692528,96.365921,99.671783,98.933426,95.745583,94.53183,98.725922,98.067619,97.00103,98.22657,97.389984,97.170364,96.899071,96.399994,99.853882,95.583435,97.21035,105.22547,95.436089,97.607201,95.511711,93.539253,96.045525,99.139404,101.64474,96.7063218282291
