year,month,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi,Japan
2020,1,102.0684,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068435,102.068431182818
2020,2,100.9721,101.68661,98.6217955,100.760295,99.8211635,101.989245,100.154624,100.93515,100.862418,101.28204,99.9173965,101.494665,99.1623625,100.728565,100.775801,98.9569475,100.955365,100.852396,99.20941,100.2984225,102.02224,99.5951045,100.989685,100.80515,101.063275,99.9179795,101.704485,99.9055725,101.68759,99.0587155,100.1841795,102.427895,102.134923,101.144161,99.524443,102.917266,100.27819,100.1153565,99.516338,101.2797,100.374106,100.2445655,99.604597,100.622881,100.6591105,100.0206995,100.2829315,100.517640662753
2020,3,94.5789,97.409149,96.8426975,96.6973955,98.4001045,98.510372,99.499901,98.0869675,95.7282715,98.4236225,96.3557895,96.926254,96.8904725,98.0779725,94.797737,95.8560105,100.220435,99.234516,97.1446265,98.9780075,97.26746,96.343384,94.026207,97.589176,96.970524,96.734146,98.7657525,96.233772,97.810894,96.8113745,98.3274805,98.4455055,99.4009135,99.1058805,96.956421,97.19812,97.3217735,97.405895,97.963936,100.637722,96.7432365,97.474827,95.4315795,98.096714,96.2720985,95.914284,96.8010945,97.1503660222211
2020,4,87.2955,92.43486,92.750744,90.0734905,93.3341295,94.609726,87.2574615,91.8556445,91.9997635,93.3045655,88.2244335,93.8038025,88.8418315,92.954212,93.0057185,93.772438,94.356182,93.2674215,89.944698,95.36034,92.3600995,89.964672,90.430458,94.4771275,95.2365305,91.8424265,96.534333,89.5526505,91.8678475,90.7750705,93.0999605,92.272396,92.6438635,97.965926,91.4316065,91.331844,93.3365555,88.630493,91.7225455,97.807101,89.1765325,92.4156075,91.4555895,91.521137,93.612171,89.830238,93.600025,90.7637054272814
2020,5,81.5346,90.044998,90.6967355,87.1951295,91.994232,94.3519785,86.05933,89.6412015,87.465927,83.065792,86.702816,92.349037,86.526943,89.1818465,90.1090355,92.1627925,92.884487,93.338909,86.109482,92.96439,90.7737505,87.55217,86.475666,92.3778805,91.6787415,86.759285,93.125206,88.7804065,88.0583305,89.285698,90.6184995,91.0074615,90.1607285,95.201164,87.124504,86.4224475,89.623604,84.2559355,87.6025925,94.5811005,85.4496235,90.5058865,87.572113,87.4588925,90.0246655,87.5566405,88.614025,87.4091920528846
2020,6,86.1983,94.642853,93.753456,94.345116,97.755142,99.2224045,93.9338915,92.976673,91.4358065,90.6568335,92.145378,96.6280975,92.564846,94.2340395,93.361263,96.569355,98.9754155,98.0206455,92.5498775,99.025098,98.8654685,94.057121,92.455181,95.7252315,95.538845,91.830856,97.925965,94.4726905,93.7189825,95.690464,96.5013085,96.893524,95.5195505,99.689962,93.654633,93.3396875,93.952095,92.1745985,94.1902925,101.1851355,92.4777185,94.5679815,92.680664,93.4115335,93.477482,94.0488395,93.878506,93.3752797016259
2020,7,90.751,93.739349,94.200287,94.166573,96.211319,100.2198395,95.164539,93.5485685,91.4985005,93.496132,94.3645515,96.2464635,92.9557305,93.9160575,94.1258545,95.424,96.562182,95.8879015,94.1045075,98.9818855,96.025333,93.5600205,92.5279045,94.038818,96.434551,91.793926,98.5196995,94.631283,93.046837,95.8392675,96.0799105,98.0591965,97.548359,99.0559915,93.9770695,95.000877,94.478607,94.741726,94.2557295,101.262835,92.9166905,94.658409,93.3834725,93.357307,93.5745735,93.7646565,94.357204,94.1643427514902
2020,8,93.7678,93.691029,95.735168,95.19495,96.5066645,103.035539,96.143158,94.522629,93.3610005,97.378956,95.7605285,96.7936745,93.941246,96.4307365,95.096096,97.6145745,97.995085,98.9581665,95.776905,99.415341,97.679558,95.634373,95.934914,94.530529,96.071175,94.118122,97.822534,96.1630325,94.895748,96.376282,96.62542,97.3963775,98.512947,101.023088,95.1225355,94.230663,96.6216465,95.8995855,95.6821705,103.17981,94.3195915,96.368782,94.52985,94.291454,94.2354545,96.1288835,96.310719,95.6248773126192
2020,9,95.5961,95.886124,96.8428915,97.0180285,99.34387,102.146465,97.4687575,96.8725965,95.1835325,97.2961005,96.2921105,98.0563085,94.806248,97.151741,94.6977765,98.4231265,99.9800695,100.1457565,97.2032165,101.9590265,102.792342,96.7829935,96.269085,96.7274365,98.2409745,96.1018865,99.2737545,97.1701815,96.9270475,97.86401,98.5457495,96.468281,99.5666505,100.1984915,96.7867695,97.475249,97.9179345,97.1580005,96.7462845,104.024215,95.432621,97.3447305,97.374306,95.4553145,94.8268585,97.4950105,97.4282455,96.9693485613546
2020,10,98.486,96.2933995,98.377815,98.0477565,99.2195385,104.690805,100.863095,98.2419775,97.4981385,99.024311,97.311714,100.1763195,95.9420285,99.3625805,95.727619,99.3844165,100.3071725,102.126,98.922401,103.168835,101.003699,99.3316555,97.7465515,98.119621,101.08622,98.1621015,100.8648155,97.9972915,99.425167,100.026528,100.882109,98.3675575,100.9176,102.198317,98.6932375,98.899474,99.591957,99.0803755,97.9323235,104.168425,97.4116975,98.875412,99.0825425,96.321762,96.961704,98.133438,100.857535,98.7681794965431
2020,11,98.033,97.067661,97.688469,98.2578015,100.041132,104.928065,100.517415,98.9248455,96.9843025,98.615509,97.2111245,100.0725255,96.870819,99.3815035,96.7066195,98.974516,100.4684335,100.4229875,98.512314,102.477855,101.971036,99.1693345,97.806961,98.1514545,99.038389,99.505659,99.602714,97.1111035,98.6678885,99.75744,99.2500915,100.000307,100.46564,101.6298775,99.562488,102.057222,99.3212445,98.1180765,99.382698,106.735055,98.1808015,99.57261,97.268471,95.7993695,96.743858,97.915657,104.80669,98.8960371393495
2020,12,96.0517,97.4600105,97.859104,97.705654,99.0803165,103.04506,99.935258,97.92173,96.7229425,98.4625245,96.2661745,99.6914515,96.7553215,98.477909,96.2283515,98.8686245,100.488417,100.9882285,98.255257,101.76074,99.813652,98.610085,97.4164235,97.990391,99.9068225,98.923847,99.468859,96.8131105,98.3328095,99.0349245,99.178917,99.2856095,100.1666215,99.8307325,98.2724835,99.292726,99.4365195,97.934513,99.2358905,105.158475,97.1773185,98.531921,98.0462225,97.1548765,96.4454345,99.026691,102.734008,98.2176135321813
2021,1,94.7192,96.037933,96.2636605,95.933224,98.093223,99.7352615,97.146801,98.3549325,94.844444,96.2552035,97.0544245,98.600384,94.295906,98.397995,93.8382495,100.8573005,99.995431,102.083937,95.566765,100.4752255,99.107501,95.428795,95.6218985,96.9959795,95.7194785,98.0826645,95.887161,94.7233165,96.9270855,97.817341,97.9997445,99.4928345,99.0791705,99.542663,98.2699775,97.143165,99.97722,96.554501,96.552307,104.602005,95.7819365,97.2842635,95.628132,95.9569435,97.734337,96.1165275,101.7536905,96.8051483296668
2021,2,94.688,96.9903755,96.249126,96.045788,98.685774,102.94912,96.5201225,96.979075,96.5855825,100.381299,96.393837,98.829899,94.9192125,100.295677,96.0156635,99.4552435,99.3065335,99.789597,96.4005165,99.680712,98.4111875,95.3086395,96.95755,95.991215,96.6584515,98.6081125,99.4682505,95.3568155,98.9085715,96.3759385,98.0636595,98.737299,100.1036945,97.5140035,98.3705575,99.3347435,99.4021675,96.7418865,98.289478,101.9757455,96.3581395,97.747406,97.329243,96.9771385,98.0264755,96.616611,102.08399,97.2840774367665
2021,3,95.503,96.9541205,97.87529,97.9758755,97.6606425,100.60653,99.500969,98.800493,98.494244,100.057208,97.459686,99.7475055,95.943775,99.8207115,94.509262,99.979628,99.796531,100.73816,97.526493,104.36697,100.4260145,96.1227835,97.2919055,96.6545565,97.7202705,99.406944,97.1060185,96.092991,99.833783,98.1559715,98.2327575,101.721035,100.869525,97.4405745,99.463995,97.4983075,99.5745075,98.9255335,99.7389525,104.027815,97.4903865,99.6134365,98.6543695,97.1810455,96.5104675,98.877285,102.488695,98.2779330821155
2021,4,96.1487,96.8225252263712,97.8079270037715,98.0550664578555,98.4927869143031,101.804331806865,100.427221646545,98.5624626274877,97.8108895737847,99.1182929762187,97.7210539114734,99.6697665467018,96.3085903280829,100.00060002797,96.3285118429686,99.7750619464999,100.047447993365,100.695879296311,98.0154048910588,102.955975035667,100.903444109193,97.2942646336461,97.5217222187595,96.7620178830653,98.4646087251521,99.2524158661974,98.9001541540627,96.0022343623236,99.6322725652878,98.3540513120793,98.6549636999962,100.38079333546,100.682272923359,98.8792203891923,99.38087843874,99.0634978542211,100.310206222222,98.4439359883229,99.1735938932222,103.595953240857,98.7566044486742,98.9545034705764,98.6096360583391,97.0504858908831,97.2662423841736,99.3529667059084,102.326271969791,98.6812213173772
