prefecture,date,positive,death,mobility,gdp,population
Shimane,22223,0,0,11,549846.19,680000
Shimane,22230,0,0,14.75,549846.19,680000
Shimane,22237,1,0,15.25,549846.19,680000
Shimane,22244,4,0,11.5,549846.19,680000
Shimane,22251,7,0,2.5,549846.19,680000
Shimane,22258,12,0,1.5,,680000
Shimane,22265,14,0,-6,,680000
Shimane,22272,15,0,-4.5,,680000
Shimane,22279,19,0,-35.25,,680000
Shimane,22286,11,0,-16.75,,680000
Shizuoka,21936,0,0,,551008.81,3659000
Shizuoka,21943,0,0,,551486.25,3659000
Shizuoka,21950,0,0,,554350.81,3659000
Shizuoka,21957,0,0,5.25,554350.81,3659000
Shizuoka,21964,0,0,4.25,554350.81,3659000
Shizuoka,21971,1,0,-.25,554350.81,3659000
Shizuoka,21978,0,0,-6.75,531787,3659000
Shizuoka,21985,2,0,-3,531787,3659000
Shizuoka,21992,0,0,-.25,531787,3659000
Shizuoka,21999,1,0,1.5,531787,3659000
Shizuoka,22006,12,0,-12.5,510162.03,3659000
Shizuoka,22013,22,0,-11.25,493943.31,3659000
Shizuoka,22020,11,0,-20.25,493943.31,3659000
Shizuoka,22027,12,0,-24.25,493943.31,3659000
Shizuoka,22034,11,1,-29,491961.38,3659000
Shizuoka,22041,0,0,-34.5,487006.5,3659000
Shizuoka,22048,0,0,-22.75,487006.5,3659000
Shizuoka,22055,1,0,-21.25,487006.5,3659000
Shizuoka,22062,2,0,-16,487006.5,3659000
Shizuoka,22069,0,0,-14.25,516091.78,3659000
Shizuoka,22076,2,0,-15.5,520939.31,3659000
Shizuoka,22083,3,0,-11.75,520939.31,3659000
Shizuoka,22090,0,0,-9.75,520939.31,3659000
Shizuoka,22097,6,0,-20,521791.72,3659000
Shizuoka,22104,6,0,-20,522431,3659000
Shizuoka,22111,12,0,-15.75,522431,3659000
Shizuoka,22118,57,0,-8.75,522431,3659000
Shizuoka,22125,128,0,-12.75,522849.81,3659000
Shizuoka,22132,67,0,-6.75,525362.63,3659000
Shizuoka,22139,54,0,2.75,525362.63,3659000
Shizuoka,22146,26,0,-8.75,525362.63,3659000
Shizuoka,22153,44,0,-11.25,525362.63,3659000
Shizuoka,22160,14,0,-13.75,531266,3659000
Shizuoka,22167,10,0,-13.75,533627.38,3659000
Shizuoka,22174,15,1,-7.75,533627.38,3659000
Shizuoka,22181,11,0,-10,533627.38,3659000
Shizuoka,22188,27,0,-6.25,539332.81,3659000
Shizuoka,22195,9,0,-12,546940.13,3659000
Shizuoka,22202,12,0,-6.75,546940.13,3659000
Shizuoka,22209,14,0,-5.75,546940.13,3659000
Shizuoka,22216,64,0,-4.25,546940.13,3659000
Shizuoka,22223,81,0,-6,549846.19,3659000
Shizuoka,22230,121,1,-6,549846.19,3659000
Shizuoka,22237,318,2,-5.25,549846.19,3659000
Shizuoka,22244,384,5,-6.25,549846.19,3659000
Shizuoka,22251,347,4,-10,549846.19,3659000
Shizuoka,22258,241,7,-9.5,,3659000
Shizuoka,22265,207,7,-11,,3659000
Shizuoka,22272,190,9,-10.5,,3659000
Shizuoka,22279,214,4,-21.25,,3659000
Shizuoka,22286,474,8,-15.25,,3659000
Tochigi,21936,0,0,,551008.81,1946000
Tochigi,21943,0,0,,551486.25,1946000
Tochigi,21950,0,0,,554350.81,1946000
Tochigi,21957,0,0,-.25,554350.81,1946000
Tochigi,21964,1,0,-.25,554350.81,1946000
Tochigi,21971,0,0,-1.5,554350.81,1946000
Tochigi,21978,1,0,-8.5,531787,1946000
Tochigi,21985,0,0,-3.25,531787,1946000
Tochigi,21992,2,0,2.5,531787,1946000
Tochigi,21999,7,0,3.5,531787,1946000
Tochigi,22006,6,0,-7.75,510162.03,1946000
Tochigi,22013,18,0,-12,493943.31,1946000
Tochigi,22020,9,0,-19.5,493943.31,1946000
Tochigi,22027,8,0,-24,493943.31,1946000
Tochigi,22034,2,0,-27,491961.38,1946000
Tochigi,22041,2,0,-25.5,487006.5,1946000
Tochigi,22048,4,0,-18.25,487006.5,1946000
Tochigi,22055,4,0,-21.75,487006.5,1946000
Tochigi,22062,1,0,-13,487006.5,1946000
Tochigi,22069,1,0,-11,516091.78,1946000
Tochigi,22076,0,0,-9.5,520939.31,1946000
Tochigi,22083,0,0,-7,520939.31,1946000
Tochigi,22090,3,0,-7.5,520939.31,1946000
Tochigi,22097,17,0,-9.75,521791.72,1946000
Tochigi,22104,7,0,-11.5,522431,1946000
Tochigi,22111,31,0,-9.5,522431,1946000
Tochigi,22118,35,0,-5.5,522431,1946000
Tochigi,22125,36,0,-9.5,522849.81,1946000
Tochigi,22132,48,0,-3.5,525362.63,1946000
Tochigi,22139,26,1,2.25,525362.63,1946000
Tochigi,22146,19,0,-6.75,525362.63,1946000
Tochigi,22153,15,0,-7.5,525362.63,1946000
Tochigi,22160,6,0,-11,531266,1946000
Tochigi,22167,29,0,-7,533627.38,1946000
Tochigi,22174,47,0,-4.25,533627.38,1946000
Tochigi,22181,41,0,-9.75,533627.38,1946000
Tochigi,22188,8,0,-2.75,539332.81,1946000
Tochigi,22195,10,0,-4.75,546940.13,1946000
Tochigi,22202,19,0,-.75,546940.13,1946000
Tochigi,22209,13,0,3.5,546940.13,1946000
Tochigi,22216,13,0,6.25,546940.13,1946000
Tochigi,22223,9,0,3.25,549846.19,1946000
Tochigi,22230,15,1,2.25,549846.19,1946000
Tochigi,22237,45,0,0,549846.19,1946000
Tochigi,22244,61,0,-3.5,549846.19,1946000
Tochigi,22251,113,0,-8,549846.19,1946000
Tochigi,22258,128,1,-7.5,,1946000
Tochigi,22265,142,2,-8.75,,1946000
Tochigi,22272,205,1,-7.75,,1946000
Tochigi,22279,383,0,-16.5,,1946000
Tochigi,22286,802,3,-12,,1946000
Tokushima,21936,0,0,,551008.81,736000
Tokushima,21943,0,0,,551486.25,736000
Tokushima,21950,0,0,,554350.81,736000
Tokushima,21957,0,0,.75,554350.81,736000
Tokushima,21964,0,0,1,554350.81,736000
Tokushima,21971,1,0,.25,554350.81,736000
Tokushima,21978,0,0,-7.25,531787,736000
Tokushima,21985,0,0,-4.25,531787,736000
Tokushima,21992,0,0,1.75,531787,736000
Tokushima,21999,0,0,4.75,531787,736000
Tokushima,22006,2,0,0,510162.03,736000
Tokushima,22013,0,0,-3.5,493943.31,736000
Tokushima,22020,0,0,-17.5,493943.31,736000
Tokushima,22027,2,0,-19.75,493943.31,736000
Tokushima,22034,0,1,-20.5,491961.38,736000
Tokushima,22041,0,0,-24.5,487006.5,736000
Tokushima,22048,0,0,-16.5,487006.5,736000
Tokushima,22055,0,0,-15.5,487006.5,736000
Tokushima,22062,0,0,-12.75,487006.5,736000
Tokushima,22069,0,0,-10.75,516091.78,736000
Tokushima,22076,0,0,-14.75,520939.31,736000
Tokushima,22083,0,0,-9.25,520939.31,736000
Tokushima,22090,1,0,-5,520939.31,736000
Tokushima,22097,0,0,-7,521791.72,736000
Tokushima,22104,4,0,-12.25,522431,736000
Tokushima,22111,0,0,-6.75,522431,736000
Tokushima,22118,2,0,-4.75,522431,736000
Tokushima,22125,14,0,-7,522849.81,736000
Tokushima,22132,31,0,-5.5,525362.63,736000
Tokushima,22139,29,0,1,525362.63,736000
Tokushima,22146,18,1,-7.75,525362.63,736000
Tokushima,22153,24,2,-13.666667,525362.63,736000
Tokushima,22160,17,0,-14,531266,736000
Tokushima,22167,2,4,-13.375,533627.38,736000
Tokushima,22174,0,1,-1.75,533627.38,736000
Tokushima,22181,0,0,-4,533627.38,736000
Tokushima,22188,1,0,-2,539332.81,736000
Tokushima,22195,1,0,-3.75,546940.13,736000
Tokushima,22202,9,0,.5,546940.13,736000
Tokushima,22209,6,0,1.25,546940.13,736000
Tokushima,22216,0,0,1.75,546940.13,736000
Tokushima,22223,3,0,-.75,549846.19,736000
Tokushima,22230,4,0,1.25,549846.19,736000
Tokushima,22237,7,0,2,549846.19,736000
Tokushima,22244,3,0,-.5,549846.19,736000
Tokushima,22251,4,0,-4,549846.19,736000
Tokushima,22258,2,0,-4.75,,736000
Tokushima,22265,2,0,-7.25,,736000
Tokushima,22272,6,0,-6.5,,736000
Tokushima,22279,4,0,-21.25,,736000
Tokushima,22286,27,0,-14.25,,736000
Tokyo,21936,2,0,,551008.81,13822000
Tokyo,21943,1,0,,551486.25,13822000
Tokyo,21950,0,0,,554350.81,13822000
Tokyo,21957,11,0,3,554350.81,13822000
Tokyo,21964,15,0,-2.75,554350.81,13822000
Tokyo,21971,8,1,-6.25,554350.81,13822000
Tokyo,21978,27,0,-12.75,531787,13822000
Tokyo,21985,23,1,-8.5,531787,13822000
Tokyo,21992,49,2,-4.5,531787,13822000
Tokyo,21999,228,3,-6.75,531787,13822000
Tokyo,22006,537,16,-23.25,510162.03,13822000
Tokyo,22013,1049,17,-34.25,493943.31,13822000
Tokyo,22020,1103,28,-40.25,493943.31,13822000
Tokyo,22027,879,32,-43,493943.31,13822000
Tokyo,22034,661,41,-43.5,491961.38,13822000
Tokyo,22041,372,39,-43,487006.5,13822000
Tokyo,22048,127,50,-39.25,487006.5,13822000
Tokyo,22055,41,41,-43.25,487006.5,13822000
Tokyo,22062,93,33,-32.5,487006.5,13822000
Tokyo,22069,138,7,-27.25,516091.78,13822000
Tokyo,22076,128,3,-25.75,520939.31,13822000
Tokyo,22083,253,6,-24.25,520939.31,13822000
Tokyo,22090,308,5,-22.25,520939.31,13822000
Tokyo,22097,601,0,-27,521791.72,13822000
Tokyo,22104,1067,0,-25,522431,13822000
Tokyo,22111,1501,1,-27.25,522431,13822000
Tokyo,22118,1752,2,-25,522431,13822000
Tokyo,22125,2187,4,-25,522849.81,13822000
Tokyo,22132,2372,1,-23.5,525362.63,13822000
Tokyo,22139,1918,5,-32.5,525362.63,13822000
Tokyo,22146,1667,12,-27,525362.63,13822000
Tokyo,22153,1448,8,-25,525362.63,13822000
Tokyo,22160,1087,11,-24.75,531266,13822000
Tokyo,22167,1200,13,-23,533627.38,13822000
Tokyo,22174,1189,8,-19.25,533627.38,13822000
Tokyo,22181,1063,10,-26.5,533627.38,13822000
Tokyo,22188,1262,11,-16.75,539332.81,13822000
Tokyo,22195,1187,10,-22.5,546940.13,13822000
Tokyo,22202,1269,13,-20.25,546940.13,13822000
Tokyo,22209,1066,11,-17.25,546940.13,13822000
Tokyo,22216,1193,10,-17.25,546940.13,13822000
Tokyo,22223,1339,6,-18,549846.19,13822000
Tokyo,22230,2072,9,-17.75,549846.19,13822000
Tokyo,22237,2809,8,-18.5,549846.19,13822000
Tokyo,22244,2901,10,-19.5,549846.19,13822000
Tokyo,22251,3163,23,-21.5,549846.19,13822000
Tokyo,22258,3364,24,-20.5,,13822000
Tokyo,22265,4141,31,-22.25,,13822000
Tokyo,22272,4980,41,-21.25,,13822000
Tokyo,22279,5923,24,-40.25,,13822000
Tokyo,22286,11676,51,-32.5,,13822000
Tottori,21936,0,0,,551008.81,560000
Tottori,21943,0,0,,551486.25,560000
Tottori,21950,0,0,,554350.81,560000
Tottori,21957,0,0,5.75,554350.81,560000
Tottori,21964,0,0,-1.25,554350.81,560000
Tottori,21971,0,0,2.75,554350.81,560000
Tottori,21978,0,0,-5.5,531787,560000
Tottori,21985,0,0,-2.25,531787,560000
Tottori,21992,0,0,8.5,531787,560000
Tottori,21999,0,0,6,531787,560000
Tottori,22006,0,0,3.5,510162.03,560000
Tottori,22013,1,0,-3.5,493943.31,560000
Tottori,22020,2,0,-15.25,493943.31,560000
Tottori,22027,0,0,-19.5,493943.31,560000
Tottori,22034,0,0,-18.5,491961.38,560000
Tottori,22041,0,0,-21.5,487006.5,560000
Tottori,22048,0,0,-13.75,487006.5,560000
Tottori,22055,0,0,-12.75,487006.5,560000
Tottori,22062,0,0,-7.75,487006.5,560000
Tottori,22069,0,0,-6.75,516091.78,560000
Tottori,22076,0,0,-5.75,520939.31,560000
Tottori,22083,0,0,-4,520939.31,560000
Tottori,22090,0,0,.25,520939.31,560000
Tottori,22097,1,0,-2.75,521791.72,560000
Tottori,22104,0,0,-5,522431,560000
Tottori,22111,1,0,-2,522431,560000
Tottori,22118,1,0,3.75,522431,560000
Tottori,22125,10,0,-2.25,522849.81,560000
Tottori,22132,5,0,-2,525362.63,560000
Tottori,22139,0,0,12.5,525362.63,560000
Tottori,22146,1,0,-2,525362.63,560000
Tottori,22153,0,0,-8.333333,525362.63,560000
Tottori,22160,0,0,-8.666667,531266,560000
Tottori,22167,9,0,-6.125,533627.38,560000
Tottori,22174,4,0,1.75,533627.38,560000
Tottori,22181,0,0,3,533627.38,560000
Tottori,22188,0,0,2.25,539332.81,560000
Tottori,22195,0,0,-.75,546940.13,560000
Tottori,22202,0,0,3.5,546940.13,560000
Tottori,22209,0,0,7.75,546940.13,560000
Tottori,22216,3,0,8.75,546940.13,560000
Tottori,22223,5,0,5.25,549846.19,560000
Tottori,22230,9,0,7.5,549846.19,560000
Tottori,22237,1,0,5.5,549846.19,560000
Tottori,22244,5,0,1.25,549846.19,560000
Tottori,22251,5,0,-5,549846.19,560000
Tottori,22258,4,0,-1,,560000
Tottori,22265,2,0,-12.75,,560000
Tottori,22272,18,0,-9,,560000
Tottori,22279,36,0,-32.5,,560000
Tottori,22286,42,1,-20.75,,560000
Toyama,21936,0,0,,551008.81,1050000
Toyama,21943,0,0,,551486.25,1050000
Toyama,21950,0,0,,554350.81,1050000
Toyama,21957,0,0,5.75,554350.81,1050000
Toyama,21964,0,0,-.25,554350.81,1050000
Toyama,21971,0,0,-.5,554350.81,1050000
Toyama,21978,0,0,-5,531787,1050000
Toyama,21985,0,0,-7.5,531787,1050000
Toyama,21992,0,0,-2.75,531787,1050000
Toyama,21999,0,0,-2.75,531787,1050000
Toyama,22006,10,0,-1.75,510162.03,1050000
Toyama,22013,20,0,-6.5,493943.31,1050000
Toyama,22020,61,1,-15.75,493943.31,1050000
Toyama,22027,84,3,-28,493943.31,1050000
Toyama,22034,34,6,-22.25,491961.38,1050000
Toyama,22041,12,4,-21,487006.5,1050000
Toyama,22048,4,4,-17.25,487006.5,1050000
Toyama,22055,2,3,-14.75,487006.5,1050000
Toyama,22062,0,1,-8.25,487006.5,1050000
Toyama,22069,0,0,-7.5,516091.78,1050000
Toyama,22076,0,0,-7.25,520939.31,1050000
Toyama,22083,0,0,-3,520939.31,1050000
Toyama,22090,0,0,-.5,520939.31,1050000
Toyama,22097,1,0,-4.25,521791.72,1050000
Toyama,22104,2,0,-9,522431,1050000
Toyama,22111,1,0,-6.25,522431,1050000
Toyama,22118,4,0,1,522431,1050000
Toyama,22125,8,0,-3.25,522849.81,1050000
Toyama,22132,39,0,.5,525362.63,1050000
Toyama,22139,25,0,4,525362.63,1050000
Toyama,22146,32,1,-3.5,525362.63,1050000
Toyama,22153,43,0,-3,525362.63,1050000
Toyama,22160,20,2,-4,531266,1050000
Toyama,22167,6,0,-2.25,533627.38,1050000
Toyama,22174,2,0,6.5,533627.38,1050000
Toyama,22181,2,0,6.25,533627.38,1050000
Toyama,22188,10,1,6.25,539332.81,1050000
Toyama,22195,0,0,3.5,546940.13,1050000
Toyama,22202,0,0,5.25,546940.13,1050000
Toyama,22209,0,0,6.75,546940.13,1050000
Toyama,22216,1,0,11.25,546940.13,1050000
Toyama,22223,1,0,2.5,549846.19,1050000
Toyama,22230,3,0,5,549846.19,1050000
Toyama,22237,15,0,6.25,549846.19,1050000
Toyama,22244,16,0,.5,549846.19,1050000
Toyama,22251,4,0,-4.5,549846.19,1050000
Toyama,22258,11,0,-2,,1050000
Toyama,22265,19,0,-10,,1050000
Toyama,22272,49,0,-8.25,,1050000
Toyama,22279,31,0,-34.25,,1050000
Toyama,22286,134,0,-20.75,,1050000
Wakayama,21936,0,0,,551008.81,935000
Wakayama,21943,0,0,,551486.25,935000
Wakayama,21950,0,0,,554350.81,935000
Wakayama,21957,5,0,-4,554350.81,935000
Wakayama,21964,8,0,-1.25,554350.81,935000
Wakayama,21971,0,1,-2,554350.81,935000
Wakayama,21978,1,0,-5.75,531787,935000
Wakayama,21985,0,0,-1.5,531787,935000
Wakayama,21992,3,0,3.75,531787,935000
Wakayama,21999,0,0,4,531787,935000
Wakayama,22006,5,0,-1,510162.03,935000
Wakayama,22013,16,0,-5.5,493943.31,935000
Wakayama,22020,7,0,-17.75,493943.31,935000
Wakayama,22027,12,0,-20,493943.31,935000
Wakayama,22034,5,1,-22.25,491961.38,935000
Wakayama,22041,0,0,-24.75,487006.5,935000
Wakayama,22048,1,1,-19,487006.5,935000
Wakayama,22055,0,0,-15.25,487006.5,935000
Wakayama,22062,0,0,-12.5,487006.5,935000
Wakayama,22069,0,0,-8.5,516091.78,935000
Wakayama,22076,0,0,-11.75,520939.31,935000
Wakayama,22083,0,0,-6.5,520939.31,935000
Wakayama,22090,1,0,-2.5,520939.31,935000
Wakayama,22097,0,0,-7.75,521791.72,935000
Wakayama,22104,11,0,-15.25,522431,935000
Wakayama,22111,14,0,-6,522431,935000
Wakayama,22118,27,0,-2,522431,935000
Wakayama,22125,47,0,-3.75,522849.81,935000
Wakayama,22132,11,0,-.5,525362.63,935000
Wakayama,22139,20,1,18.75,525362.63,935000
Wakayama,22146,31,0,1,525362.63,935000
Wakayama,22153,5,0,-11.333333,525362.63,935000
Wakayama,22160,2,0,-13,531266,935000
Wakayama,22167,4,0,-5.125,533627.38,935000
Wakayama,22174,0,0,-1.5,533627.38,935000
Wakayama,22181,2,0,-4,533627.38,935000
Wakayama,22188,4,0,-.5,539332.81,935000
Wakayama,22195,7,0,-4.25,546940.13,935000
Wakayama,22202,6,0,1.5,546940.13,935000
Wakayama,22209,15,0,2.5,546940.13,935000
Wakayama,22216,5,0,3.75,546940.13,935000
Wakayama,22223,11,0,-.25,549846.19,935000
Wakayama,22230,32,0,1.75,549846.19,935000
Wakayama,22237,61,0,1.75,549846.19,935000
Wakayama,22244,57,2,-1.25,549846.19,935000
Wakayama,22251,54,1,-5.25,549846.19,935000
Wakayama,22258,61,0,-5.5,,935000
Wakayama,22265,22,0,-10.25,,935000
Wakayama,22272,21,0,-10,,935000
Wakayama,22279,46,0,-26.25,,935000
Wakayama,22286,108,1,-15.75,,935000
Yamagata,21936,0,0,,551008.81,1090000
Yamagata,21943,0,0,,551486.25,1090000
Yamagata,21950,0,0,,554350.81,1090000
Yamagata,21957,0,0,3.5,554350.81,1090000
Yamagata,21964,0,0,-.75,554350.81,1090000
Yamagata,21971,0,0,.25,554350.81,1090000
Yamagata,21978,0,0,-10.25,531787,1090000
Yamagata,21985,0,0,-6.25,531787,1090000
Yamagata,21992,0,0,-2,531787,1090000
Yamagata,21999,0,0,-2.75,531787,1090000
Yamagata,22006,10,0,-2.25,510162.03,1090000
Yamagata,22013,23,0,-11.5,493943.31,1090000
Yamagata,22020,27,0,-6.75,493943.31,1090000
Yamagata,22027,6,0,-22.25,493943.31,1090000
Yamagata,22034,2,0,-18.5,491961.38,1090000
Yamagata,22041,1,0,-15.5,487006.5,1090000
Yamagata,22048,0,0,-9,487006.5,1090000
Yamagata,22055,0,0,-11.5,487006.5,1090000
Yamagata,22062,0,0,-1.5,487006.5,1090000
Yamagata,22069,0,0,.25,516091.78,1090000
Yamagata,22076,0,0,1.75,520939.31,1090000
Yamagata,22083,0,0,1,520939.31,1090000
Yamagata,22090,0,0,7.5,520939.31,1090000
Yamagata,22097,1,0,1,521791.72,1090000
Yamagata,22104,1,1,-3,522431,1090000
Yamagata,22111,4,0,.25,522431,1090000
Yamagata,22118,0,0,7,522431,1090000
Yamagata,22125,1,0,-2,522849.81,1090000
Yamagata,22132,0,0,4.75,525362.63,1090000
Yamagata,22139,0,0,14.5,525362.63,1090000
Yamagata,22146,1,0,2.5,525362.63,1090000
Yamagata,22153,0,0,-6.3333335,525362.63,1090000
Yamagata,22160,1,0,-6.6666665,531266,1090000
Yamagata,22167,0,0,5.625,533627.38,1090000
Yamagata,22174,0,0,11.5,533627.38,1090000
Yamagata,22181,0,0,16,533627.38,1090000
Yamagata,22188,0,0,10.25,539332.81,1090000
Yamagata,22195,3,0,9.25,546940.13,1090000
Yamagata,22202,0,0,12.25,546940.13,1090000
Yamagata,22209,3,0,15,546940.13,1090000
Yamagata,22216,2,0,13.5,546940.13,1090000
Yamagata,22223,0,0,8,549846.19,1090000
Yamagata,22230,10,0,6.5,549846.19,1090000
Yamagata,22237,11,0,11.5,549846.19,1090000
Yamagata,22244,15,0,5.25,549846.19,1090000
Yamagata,22251,36,0,-3.25,549846.19,1090000
Yamagata,22258,82,0,-5.25,,1090000
Yamagata,22265,69,1,-10.5,,1090000
Yamagata,22272,52,2,-8.25,,1090000
Yamagata,22279,30,5,-27.75,,1090000
Yamagata,22286,39,1,-19.25,,1090000
Yamaguchi,21936,0,0,,551008.81,1370000
Yamaguchi,21943,0,0,,551486.25,1370000
Yamaguchi,21950,0,0,,554350.81,1370000
Yamaguchi,21957,0,0,4.25,554350.81,1370000
Yamaguchi,21964,0,0,.75,554350.81,1370000
Yamaguchi,21971,0,0,2.5,554350.81,1370000
Yamaguchi,21978,3,0,-4.75,531787,1370000
Yamaguchi,21985,0,0,-3,531787,1370000
Yamaguchi,21992,0,0,2.5,531787,1370000
Yamaguchi,21999,3,0,-2.25,531787,1370000
Yamaguchi,22006,2,0,4.25,510162.03,1370000
Yamaguchi,22013,11,0,-4.5,493943.31,1370000
Yamaguchi,22020,11,0,-20.25,493943.31,1370000
Yamaguchi,22027,1,0,-20.5,493943.31,1370000
Yamaguchi,22034,3,0,-21.5,491961.38,1370000
Yamaguchi,22041,3,0,-25.75,487006.5,1370000
Yamaguchi,22048,0,0,-15,487006.5,1370000
Yamaguchi,22055,0,0,-14.5,487006.5,1370000
Yamaguchi,22062,0,0,-11,487006.5,1370000
Yamaguchi,22069,0,0,-10,516091.78,1370000
Yamaguchi,22076,0,0,-10.75,520939.31,1370000
Yamaguchi,22083,0,0,-7,520939.31,1370000
Yamaguchi,22090,0,0,-4.5,520939.31,1370000
Yamaguchi,22097,0,0,-8.5,521791.72,1370000
Yamaguchi,22104,0,0,-13.5,522431,1370000
Yamaguchi,22111,5,0,-8,522431,1370000
Yamaguchi,22118,5,0,-6,522431,1370000
Yamaguchi,22125,11,0,-7.75,522849.81,1370000
Yamaguchi,22132,12,0,-3.5,525362.63,1370000
Yamaguchi,22139,12,0,-1.5,525362.63,1370000
Yamaguchi,22146,25,0,-7.5,525362.63,1370000
Yamaguchi,22153,51,0,-9.25,525362.63,1370000
Yamaguchi,22160,23,0,-11.25,531266,1370000
Yamaguchi,22167,13,1,-13.25,533627.38,1370000
Yamaguchi,22174,1,0,-3.25,533627.38,1370000
Yamaguchi,22181,1,1,-4.25,533627.38,1370000
Yamaguchi,22188,5,0,-3.25,539332.81,1370000
Yamaguchi,22195,8,0,-3.75,546940.13,1370000
Yamaguchi,22202,0,0,-.75,546940.13,1370000
Yamaguchi,22209,4,0,-2,546940.13,1370000
Yamaguchi,22216,0,0,-1.75,546940.13,1370000
Yamaguchi,22223,12,0,-4,549846.19,1370000
Yamaguchi,22230,33,0,-2.25,549846.19,1370000
Yamaguchi,22237,84,0,-2.5,549846.19,1370000
Yamaguchi,22244,39,0,-4.25,549846.19,1370000
Yamaguchi,22251,28,0,-8,549846.19,1370000
Yamaguchi,22258,24,0,-8.25,,1370000
Yamaguchi,22265,25,0,-9.75,,1370000
Yamaguchi,22272,58,1,-11.25,,1370000
Yamaguchi,22279,76,0,-30.25,,1370000
Yamaguchi,22286,93,0,-16,,1370000
Yamanashi,21936,0,0,,551008.81,817000
Yamanashi,21943,0,0,,551486.25,817000
Yamanashi,21950,0,0,,554350.81,817000
Yamanashi,21957,0,0,1,554350.81,817000
Yamanashi,21964,0,0,.5,554350.81,817000
Yamanashi,21971,0,0,-1.5,554350.81,817000
Yamanashi,21978,2,0,-9.5,531787,817000
Yamanashi,21985,0,0,-7.25,531787,817000
Yamanashi,21992,0,0,-.5,531787,817000
Yamanashi,21999,2,0,-1.5,531787,817000
Yamanashi,22006,8,0,-13.75,510162.03,817000
Yamanashi,22013,21,0,-15.5,493943.31,817000
Yamanashi,22020,15,0,-26.25,493943.31,817000
Yamanashi,22027,4,0,-28.25,493943.31,817000
Yamanashi,22034,3,0,-31.5,491961.38,817000
Yamanashi,22041,1,0,-35,487006.5,817000
Yamanashi,22048,1,0,-27,487006.5,817000
Yamanashi,22055,3,0,-27.75,487006.5,817000
Yamanashi,22062,4,1,-20,487006.5,817000
Yamanashi,22069,2,0,-17.75,516091.78,817000
Yamanashi,22076,4,0,-16.5,520939.31,817000
Yamanashi,22083,2,0,-14.5,520939.31,817000
Yamanashi,22090,2,0,-7,520939.31,817000
Yamanashi,22097,1,0,-15,521791.72,817000
Yamanashi,22104,1,0,-15,522431,817000
Yamanashi,22111,1,0,-12.25,522431,817000
Yamanashi,22118,9,0,-4.25,522431,817000
Yamanashi,22125,15,0,-8,522849.81,817000
Yamanashi,22132,28,0,6.25,525362.63,817000
Yamanashi,22139,11,0,36.25,525362.63,817000
Yamanashi,22146,24,0,4.125,525362.63,817000
Yamanashi,22153,8,2,2.75,525362.63,817000
Yamanashi,22160,3,2,1,531266,817000
Yamanashi,22167,4,0,-3.25,533627.38,817000
Yamanashi,22174,1,1,6.75,533627.38,817000
Yamanashi,22181,1,0,-5.75,533627.38,817000
Yamanashi,22188,13,0,6.25,539332.81,817000
Yamanashi,22195,2,0,-1.25,546940.13,817000
Yamanashi,22202,3,0,2.5,546940.13,817000
Yamanashi,22209,4,0,8.25,546940.13,817000
Yamanashi,22216,13,0,10.75,546940.13,817000
Yamanashi,22223,17,0,12.25,549846.19,817000
Yamanashi,22230,48,0,13.75,549846.19,817000
Yamanashi,22237,33,1,10.75,549846.19,817000
Yamanashi,22244,24,1,1.5,549846.19,817000
Yamanashi,22251,75,1,-6.25,549846.19,817000
Yamanashi,22258,38,0,-7.5,,817000
Yamanashi,22265,33,1,-8.75,,817000
Yamanashi,22272,34,1,-9.25,,817000
Yamanashi,22279,63,0,-18.25,,817000
Yamanashi,22286,151,0,-14.5,,817000
