prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,cum_third,ps_third,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild
Ehime,22273,40,0,-11.5,96.14791689228477,1352000,100.0396,,,,,,,,,,,,,,,,4,4,33,,,56,348,11,4,,,,,
Ehime,22280,69,2,-28.75,96.1397100795599,1352000,99.67831428571428,,,,,,,,,,,,,,,,3,3,33,,,92,379,13,3,,,,,
Ehime,22287,178,0,-23.5,96.12876766259343,1352000,99.1966,,,,,,,,,,,,,,,,2,4,33,,,215,434,13,2,,,,,
Ehime,22294,149,1,-19.5,96.12876766259343,1352000,99.1966,,,,,,,,,,,,,,,,3,4,33,,,242,555,14,3,,,,,
Ehime,22301,129,3,-20.75,96.12876766259343,1352000,99.1966,,,,,,,,,,,,,,,,3,4,33,,,201,722,17,3,,,,,
Ehime,22308,53,1,-17.5,96.12876766259343,1352000,99.1966,,,,,,,,,,,,,,,,3,4,33,,,123,852,18,3,,,,,
Ehime,22315,20,4,-18,95.69673799178885,1352000,99.41858999999999,,,,,,,,,,,,,,,,2,3,33,,,73,918,22,2,,,,,
Ehime,22322,16,0,-14.75,95.69673799178885,1352000,99.41858999999999,,,,,,,,,,,,,,,,1,1,33,,,50,957,22,1,,,,,
Ehime,22329,21,1,-16.25,95.69673799178885,1352000,99.41858999999999,,,,,,,,,,,,,,,,1,1,33,,,40,987,23,1,,,,,
Ehime,22336,13,0,-12,95.69673799178885,1352000,99.41858999999999,,,,,,,,,,,,,,,,1,1,33,,,39,1001,23,1,,,,,
Ehime,22343,3,1,-14,97.34233647096609,1352000,99.04673000000001,,,,,,,,,,,,,,,,1,2,33,,,21,1021,24,1,,,,,
Ehime,22350,8,0,-8.75,97.34233647096609,1352000,99.04673000000001,,,,,,,,,,,,,,,,1,1,33,,,16,1034,24,1,,,,,
Ehime,22357,10,0,-6,97.34233647096609,1352000,99.04673000000001,,,,,,,,,,,,,,,,1,1,33,,,20,1040,24,1,,,,,
Ehime,22364,194,0,-1.25,97.34233647096609,1352000,99.04673000000001,,,,,,,,,,,,,,,,0,1,33,,,205,1049,24,0,,,,,
Ehime,22371,208,0,-2,97.73129944792139,1352000,99.90814142857143,,,,,,,,,,,,,,,,1,0,33,,,383,1079,24,1,,,,,
Ehime,22378,224,0,-9.25,98.02302168063785,1352000,100.5542,,,,,,,,,,,,,,,,7,4,33,,,369,1319,24,7,,,,,
Ehime,22385,245,3,-16.25,98.02302168063785,1352000,100.5542,92,92,0,,,,,,,.0068815919,.0068815919,,,,,8,9,33,,,353,1575,27,8,,,,,
Ehime,22392,237,5,-11.75,98.02302168063785,1352000,100.5542,993,993,0,36135,24625,11510,.013670732,.013955764,.013098389,.013266179,.013266179,,,,,11,8,33,,,392,1768,32,11,,,,,
Ehime,22399,189,13,-20.75,97.04156152367027,1352000,100.7196,2447,2447,0,54275,40769,13506,.01498101,.015802415,.01294921,.011438589,.011438589,,,,,11,12,33,,,352,1984,45,11,,,,,
Ehime,22406,120,10,-17,94.58791113125132,1352000,101.1331,3050,3032,18,60266,45291,14975,.014716332,.015373388,.013031791,.0089404276,.0091374563,.0019300879,,,,8,12,33,,,251,2195,55,8,,,,,
Ehime,22413,119,11,-19.25,94.58791113125132,1352000,101.1331,7475,7052,423,74698,49689,25009,.01455773,.01432997,.015032438,.0076178419,.0077219149,.0062202225,,,,5,8,33,,,201,2353,66,5,,,,,
Ehime,22420,46,5,-18.75,94.58791113125132,1352000,101.1331,15468,13933,1535,96821,55591,41230,.015038083,.014018975,.01667222,.0066107111,.0064318818,.0088422168,,,,4,5,33,,,106,2489,71,4,,,,,
Ehime,22427,46,1,-14,94.58791113125132,1352000,101.1331,46755,43033,3722,108831,62309,46522,.014785049,.013985761,.016010556,.0093834521,.0092317956,.011583541,,,,4,4,33,,,85,2555,72,4,,,,,
Ehime,22434,14,2,-10,96.85991871891754,1352000,99.98423714285715,93017,82452,10565,115868,65718,50150,.014036643,.013554712,.014722594,.010335222,.010179421,.011737207,,,,4,4,19,,,43,2609,74,4,,,,,
Ehime,22441,10,1,-8.5,97.23858665019523,1352000,99.79276000000002,156328,135785,20543,125139,70247,54892,.013739615,.013491333,.014071001,.010723981,.010973622,.0093222223,,,,4,4,19,,,19,2642,75,4,,,,,
Ehime,22448,13,0,-9.25,97.23858665019523,1352000,99.79276000000002,236502,191001,45501,135362,73823,61539,.013795222,.013441534,.014244868,.010858782,.011271584,.0094118528,,,,4,4,19,,,19,2655,75,4,,,,,
Ehime,22455,3,0,-9.75,97.23858665019523,1352000,99.79276000000002,330715,247629,83086,140763,76706,64057,.013464455,.013307996,.013656718,.011126368,.011565187,.0099959699,,,,3,3,19,,,10,2667,75,3,,,,,
Ehime,22462,3,0,-13.25,96.90358502484162,1352000,101.0030114285714,445544,310077,135467,146816,78956,67860,.013390305,.013208053,.01360879,.011676111,.012091645,.010824638,,,,3,3,19,,,5,2675,75,3,,,,,
Ehime,22469,3,0,-12.5,96.65233380582642,1352000,101.9107,601693,391311,210382,151498,79878,71620,.013234144,.012908956,.013616713,.012327303,.0124565,.012093992,,,,2,2,19,,,6,2677,75,2,,,,,
Ehime,22476,36,0,-10,96.65233380582642,1352000,101.9107,679635,424322,255313,154941,80669,74272,.013076914,.012667202,.013553035,.011677022,.011698417,.011641635,,,,2,2,19,,,41,2678,75,2,,,,,
Ehime,22483,45,2,-2.5,96.65233380582642,1352000,101.9107,754428,452692,301736,157238,81438,75800,.013015268,.012612253,.01347798,.011492387,.011376127,.011671339,,,,2,2,19,,,64,2698,77,2,,,,,
Ehime,22490,94,0,-9.25,96.37121202032253,1352000,101.5425857142857,865072,484652,380420,158805,81880,76925,.012917156,.012534897,.013350513,.011520846,.011058895,.01216841,,,,3,3,19,,,125,2731,77,3,,,,,
Ehime,22497,236,0,-9.5,94.68448130729918,1352000,99.33389999999999,865072,484652,380420,158805,81880,76925,.012917156,.012534897,.013350513,.011520846,.011058895,.01216841,,,,4,4,19,,,287,2805,77,4,,,,,
Ehime,22504,417,0,-17.25,94.68448130729918,1352000,99.33389999999999,983045,541329,441716,158805,81880,76925,.012917156,.012534897,.013350513,.011564758,.011128633,.012148201,,,,5,5,26,,,539,2970,77,5,,,,,
Ehime,22511,555,1,-18.25,94.68448130729918,1352000,99.33389999999999,1091885,607561,484324,158805,81880,76925,.012917156,.012534897,.013350513,.01093223,.010802806,.011099037,,,,6,5,26,,,736,3327,78,6,,,,,
Ehime,22518,407,2,-15.25,94.68448130729918,1352000,99.33389999999999,1214856,674975,539881,158805,81880,76925,.012917156,.012534897,.013350513,.011122191,.011070232,.011187843,,,,3,4,26,,,633,3835,80,3,,,,,
Ehime,22525,242,1,-16,94.68520204256239,1352000,99.45786428571429,1299398,718549,580849,158805,81880,76925,.012917156,.012534897,.013350513,.011011998,.010934054,.011109971,,,,5,3,26,,,368,4341,81,5,,,,,
Ehime,22532,149,0,-15,94.68549033666766,1352000,99.50744999999999,1387032,761754,625278,158805,81880,76925,.012917156,.012534897,.013350513,.010893197,.010760271,.011059639,,,,5,5,26,,,232,4626,81,5,,,,,
Ehime,22539,85,0,-13.75,94.68549033666766,1352000,99.50744999999999,1517891,822905,694986,158805,81880,76925,.012917156,.012534897,.013350513,.011086102,.010887476,.011330866,,,,4,6,26,,,124,4819,81,4,,,,,
Ehime,22546,92,0,-5.25,94.68549033666766,1352000,99.50744999999999,1556383,838324,718059,158805,81880,76925,.012917156,.012534897,.013350513,.010824604,.010663751,.011018648,,,,4,4,26,,,137,4898,81,4,,,,,
Ehime,22553,77,0,-7.75,95.62054848571604,1352000,99.56779285714286,1619377,869016,750361,158805,81880,76925,.012917156,.012534897,.013350513,.010641304,.010575269,.010718821,,,,2,3,26,,,112,5000,81,2,,,,,
Ehime,22560,67,0,-5.25,96.86729268444718,1352000,99.64824999999999,,,,,,,,,,,,,,,,2,2,19,,,108,5071,81,2,,,,,
Ehime,22567,52,1,-5,96.86729268444718,1352000,99.64824999999999,1749328,923303,826025,158805,81880,76925,.012917156,.012534897,.013350513,.010553857,.010527932,.010582988,,,,1,1,19,,,81,5150,82,1,,,,,
Ehime,22574,30,0,-2.5,96.86729268444718,1352000,99.64824999999999,1811015,946533,864482,158805,81880,76925,.012917156,.012534897,.013350513,.010589204,.010582839,.010596182,,,,1,1,19,,,50,5211,82,1,,,,,
Ehime,22581,39,0,-1.25,96.86729268444718,1352000,99.64824999999999,,,,,,,,,,,,,,,,0,0,19,,,51,5248,82,0,,,,,
Ehime,22588,23,0,-.75,98.12091886956644,1352000,99.99961999999998,1884189,974384.5,909804.5,158805,81880,76925,.012917156,.012534897,.013350513,.010639402,.010694041,.010581352,,,,0,0,19,,,31,5291,82,0,,,,,
Ehime,22595,5,0,-5.5,98.12091886956644,1352000,99.99961999999998,,,,,,,,,,,,,,,,0,0,19,,,16,5311,82,0,,,,,
Ehime,22602,0,0,1.25,98.12091886956644,1352000,99.99961999999998,,,,,,,,,,,,,,,,0,0,19,,,3,5324,82,0,,,,,
Ehime,22609,3,0,-2.75,98.12091886956644,1352000,99.99961999999998,,,,,,,,,,,,,,,,0,0,19,,,2,5328,82,0,,,,,
Ehime,22616,0,0,-5.25,97.72363264096391,1352000,100.0226771428571,,,,,,,,,,,,,,,,0,0,19,,,1,5329,82,0,,,,,
Ehime,22623,0,0,-2.25,97.56471814952292,1352000,100.0319,1969021,989952,979069,158805,81880,76925,.012917156,.012534897,.013350513,.010634341,.010632419,.010636287,,,,0,0,19,,,0,5330,82,0,,,,,
Ehime,22630,0,0,-6.25,97.56471814952292,1352000,100.0319,1973720,992080,981640,158805,81880,76925,.012917156,.012534897,.013350513,.010635586,.010639648,.010631484,,,,0,0,19,,,0,5330,82,0,,,,,
Ehime,22637,0,0,-1.75,97.56471814952292,1352000,100.0319,,,,,,,,,,,,,,,,0,0,19,,,0,5330,82,0,,,,,
Ehime,22644,0,0,-3.5,97.5647181495229,1352000,99.92784285714285,,,,,,,,,,,,,,,,0,,,,,0,5330,82,0,,,,,
Ehime,22651,122,0,-7.75,,1352000,99.66769999999998,1980587,994790,985797,158805,81880,76925,.012917156,.012534897,.013350513,.010649195,.010651436,.010646934,,,,0,0,19,,,122,5330,82,0,,,,,
Ehime,22658,947,0,-15.75,,1352000,99.66769999999998,1994218,1001091,993127,158805,81880,76925,.012917156,.012534897,.013350513,.010598588,.010599255,.010597915,,,,0,0,19,,,1036,5368,82,0,,,,,
Ehime,22665,1627,0,-14,,1352000,99.66769999999998,1996643,1002313,994330,158805,81880,76925,.012917156,.012534897,.013350513,.010598004,.010598009,.010597998,,,,3,1,19,,,2004,6104,82,3,,,,,
Ehime,22672,2050,3,-12.75,,1352000,99.66769999999998,,,,,,,,,,,,,,,,3,3,19,,,2556,7517,85,3,,,,,
Ehime,22679,1888,7,-13.25,,1352000,99.51242000000001,2001490,1004584,996906,158805,81880,76925,.012917156,.012534897,.013350513,.010597349,.010594287,.010600437,,,,2,2,19,,,2638,9316,92,2,,,,,
Ehime,22686,1490,9,-11.25,,1352000,99.48654000000001,2005010,1006388,998622,158805,81880,76925,.012917156,.012534897,.013350513,.010604954,.010602493,.010607436,121572,.010189536,,4,3,19,,,2103,11332,101,4,,,,,
Ehime,22693,1586,5,-13.5,,1352000,99.48654000000001,2006564,1006891,999673,158805,81880,76925,.012917156,.012534897,.013350513,.010601136,.010596839,.010605467,189822,.010441107,,3,5,19,,,2023,12993,106,3,,,,,
Ehime,22700,1503,6,-5.75,,1352000,99.48654000000001,2009216,1008613,1000603,158805,81880,76925,.012917156,.012534897,.013350513,.010603304,.010603985,.010602619,278898,.01140261,,2,1,19,,,1942,14362,112,2,,,,,
Fukui,21937,0,0,,99.9999998918728,774000,102.2745,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21944,0,0,,100.0520718470163,774000,102.2086714285714,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21951,0,0,,100.1822517348749,774000,102.0441,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21958,0,0,-1.125,100.1822517348749,774000,102.0441,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21965,0,0,1.75,100.1822517348749,774000,102.0441,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21972,0,0,.75,99.67927358915854,774000,101.51929,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21979,0,0,-3.5,96.66140471486061,774000,98.37043000000001,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21986,0,0,-3.25,96.66140471486061,774000,98.37043000000001,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Fukui,21993,1,0,3,96.66140471486061,774000,98.37043000000001,,,,,,,,,,,,,,,,0,,,,,1,0,0,0,,,,,
Fukui,22000,12,0,1.5,96.66140471486061,774000,98.37043000000001,,,,,,,,,,,,,,,,0,,,,,13,0,0,0,,,,,
Fukui,22007,40,2,-3.5,91.90401444084844,774000,95.77774428571429,,,,,,,,,,,,,,,,0,,,,,49,0,2,0,,,,,
Fukui,22014,35,0,-11.75,90.00105833124357,774000,94.74067000000001,,,,,,,,,,,,,,,,0,,,,,80,6,2,0,,,,,
Fukui,22021,24,3,-17.75,90.00105833124357,774000,94.74067000000001,,,,,,,,,,,,,,,,0,,,,,85,23,4,0,,,,,
Fukui,22028,9,1,-28.5,90.00105833124357,774000,94.74067000000001,,,,,,,,,,,,,,,,0,,,,,83,33,5,0,,,,,
Fukui,22035,1,2,-20.75,88.41228874842795,774000,93.81420571428571,,,,,,,,,,,,,,,,0,,,,,39,75,8,0,,,,,
Fukui,22042,0,0,-19.25,86.29392930467382,774000,92.57892000000001,,,,,,,,,,,,,,,,2,,,,,0,94,8,2,,,,,
Fukui,22049,0,0,-13.5,86.29392930467382,774000,92.57892000000001,,,,,,,,,,,,,,,,2,3,17,,,12,102,8,2,,,,,
Fukui,22056,0,0,-11.25,86.29392930467382,774000,92.57892000000001,,,,,,,,,,,,,,,,2,1,19,,,5,109,8,2,,,,,
Fukui,22063,0,0,-4.75,86.29392930467382,774000,92.57892000000001,,,,,,,,,,,,,,,,1,1,19,,,4,110,8,1,,,,,
Fukui,22070,0,0,-1.25,92.33166101997028,774000,97.53966000000001,,,,,,,,,,,,,,,,1,1,19,,,1,113,8,1,,,,,
Fukui,22077,0,0,-6.75,92.33166101997028,774000,97.53966000000001,,,,,,,,,,,,,,,,1,1,19,,,1,113,8,1,,,,,
Fukui,22084,0,0,1.25,92.33166101997028,774000,97.53966000000001,,,,,,,,,,,,,,,,0,0,19,,,0,114,8,0,,,,,
Fukui,22091,0,0,2.5,92.33166101997028,774000,97.53966000000001,,,,,,,,,,,,,,,,0,0,19,,,0,114,8,0,,,,,
Fukui,22098,0,0,-6,92.71996124100804,774000,97.54544571428572,,,,,,,,,,,,,,,,0,0,19,,,0,114,8,0,,,,,
Fukui,22105,1,0,-8.25,92.87528132942315,774000,97.54776000000001,,,,,,,,,,,,,,,,0,0,19,,,1,114,8,0,,,,,
Fukui,22112,3,0,-1.5,92.87528132942315,774000,97.54776000000001,,,,,,,,,,,,,,,,0,0,19,,,4,114,8,0,,,,,
Fukui,22119,3,0,2,92.87528132942315,774000,97.54776000000001,,,,,,,,,,,,,,,,0,0,19,,,4,117,8,0,,,,,
Fukui,22126,11,0,3.5,93.25528694068633,774000,98.23618571428572,,,,,,,,,,,,,,,,0,0,19,,,14,118,8,0,,,,,
Fukui,22133,14,0,8.75,94.20530096884433,774000,99.95725000000002,,,,,,,,,,,,,,,,1,0,24,,,18,128,8,1,,,,,
Fukui,22140,1,0,14.75,94.20530096884433,774000,99.95725000000002,,,,,,,,,,,,,,,,1,2,24,,,7,140,8,1,,,,,
Fukui,22147,8,0,-7.3333335,94.20530096884433,774000,99.95725000000002,,,,,,,,,,,,,,,,1,1,24,,,13,142,8,1,,,,,
Fukui,22154,59,0,-7,94.20530096884433,774000,99.95725000000002,,,,,,,,,,,,,,,,2,0,24,,,61,149,8,2,,,,,
Fukui,22161,21,0,-8.333333,95.63663890974381,774000,100.3525214285714,,,,,,,,,,,,,,,,5,3,24,,,65,168,8,5,,,,,
Fukui,22168,1,0,.25,95.87519523322705,774000,100.4184,,,,,,,,,,,,,,,,4,5,24,,,40,194,8,4,,,,,
Fukui,22175,0,2,10.25,95.87519523322705,774000,100.4184,,,,,,,,,,,,,,,,3,4,24,,,13,220,9,3,,,,,
Fukui,22182,0,1,6.25,95.87519523322705,774000,100.4184,,,,,,,,,,,,,,,,1,2,24,,,2,229,11,1,,,,,
Fukui,22189,0,0,8.75,96.42883918960061,774000,100.3682857142857,,,,,,,,,,,,,,,,0,1,24,,,0,231,11,0,,,,,
Fukui,22196,5,0,3.75,96.84407215688078,774000,100.3307,,,,,,,,,,,,,,,,0,0,24,,,4,234,11,0,,,,,
Fukui,22203,7,0,10,96.84407215688078,774000,100.3307,,,,,,,,,,,,,,,,0,0,24,,,11,234,11,0,,,,,
Fukui,22210,0,0,10,96.84407215688078,774000,100.3307,,,,,,,,,,,,,,,,0,0,24,,,5,240,11,0,,,,,
Fukui,22217,1,0,14.5,96.80681818278434,774000,100.2549357142857,,,,,,,,,,,,,,,,0,0,24,,,1,245,11,0,,,,,
Fukui,22224,2,0,5.5,96.58329433820572,774000,99.80034999999999,,,,,,,,,,,,,,,,1,1,24,,,3,245,11,1,,,,,
Fukui,22231,13,0,13.25,96.58329433820572,774000,99.80034999999999,,,,,,,,,,,,,,,,0,0,24,,,15,246,11,0,,,,,
Fukui,22238,30,0,12.25,96.58329433820572,774000,99.80034999999999,,,,,,,,,,,,,,,,0,0,24,,,31,260,11,0,,,,,
Fukui,22245,12,0,6.5,96.58329433820572,774000,99.80034999999999,,,,,,,,,,,,,,,,0,0,24,,,22,281,11,0,,,,,
Fukui,22252,7,0,1.25,96.52838689273919,774000,98.80243,,,,,,,,,,,,,,,,2,0,24,,,15,295,11,2,,,,,
Fukui,22259,11,0,-1.75,96.51923565182811,774000,98.63611000000002,,,,,,,,,,,,,,,,2,2,24,,,15,306,11,2,,,,,
Fukui,22266,5,0,-7.75,96.51923565182811,774000,98.63611000000002,,,,,,,,,,,,,,,,2,2,24,,,13,313,11,2,,,,,
Fukui,22273,9,0,-5.25,96.51923565182811,774000,98.63611000000002,,,,,,,,,,,,,,,,2,2,24,,,16,319,11,2,,,,,
Fukui,22280,13,1,-36.5,96.87215627455102,774000,97.74163,,,,,,,,,,,,,,,,0,1,24,,,19,327,12,0,,,,,
Fukui,22287,38,0,-24,97.34271710484822,774000,96.54899,,,,,,,,,,,,,,,,1,0,24,,,40,344,12,1,,,,,
Fukui,22294,50,0,-25,97.34271710484822,774000,96.54899,,,,,,,,,,,,,,,,4,1,24,,,65,369,12,4,,,,,
Fukui,22301,33,2,-18.5,97.34271710484822,774000,96.54899,,,,,,,,,,,,,,,,4,4,24,,,73,393,14,4,,,,,
Fukui,22308,34,5,-12.75,97.34271710484822,774000,96.54899,,,,,,,,,,,,,,,,4,4,24,,,67,428,19,4,,,,,
Fukui,22315,7,4,-14.75,96.68307409697218,774000,98.31503999999998,,,,,,,,,,,,,,,,3,4,24,,,44,454,23,3,,,,,
Fukui,22322,9,2,-9.25,96.68307409697218,774000,98.31503999999998,,,,,,,,,,,,,,,,2,2,24,,,26,479,25,2,,,,,
Fukui,22329,12,0,-14.25,96.68307409697218,774000,98.31503999999998,,,,,,,,,,,,,,,,0,2,24,,,15,502,25,0,,,,,
Fukui,22336,3,0,-5.25,96.68307409697218,774000,98.31503999999998,,,,,,,,,,,,,,,,0,0,24,,,4,516,25,0,,,,,
Fukui,22343,0,0,-7,97.94903883181154,774000,98.70398999999999,,,,,,,,,,,,,,,,0,0,24,,,2,518,25,0,,,,,
Fukui,22350,1,0,-.75,97.94903883181154,774000,98.70398999999999,,,,,,,,,,,,,,,,0,0,24,,,2,519,25,0,,,,,
Fukui,22357,7,0,3,97.94903883181154,774000,98.70398999999999,,,,,,,,,,,,,,,,0,0,24,,,7,521,25,0,,,,,
Fukui,22364,17,0,4.75,97.94903883181154,774000,98.70398999999999,,,,,,,,,,,,,,,,0,0,24,,,22,523,25,0,,,,,
Fukui,22371,46,0,15,98.42350654267497,774000,100.2814242857143,,,,,,,,,,,,,,,,0,0,24,,,62,529,25,0,,,,,
Fukui,22378,41,2,6.75,98.77935732582253,774000,101.4645,,,,,,,,,,,,,,,,1,1,24,,,82,548,27,1,,,,,
Fukui,22385,72,4,-5,98.77935732582253,774000,101.4645,404,404,0,,,,,,,.030219164,.030219164,,,,,2,1,24,,,98,600,31,2,,,,,
Fukui,22392,120,2,4.5,98.77935732582253,774000,101.4645,1489,1489,0,21361,15162,6199,.0080813756,.0085927835,.0070544672,.019892588,.019892588,,,,,3,1,24,,,178,638,33,3,,,,,
Fukui,22399,49,0,-5,97.9646304940068,774000,100.0641142857143,4187,4187,0,33003,25871,7132,.0091095027,.010027822,.0068379804,.01957228,.01957228,,,,,1,3,24,,,116,749,33,1,,,,,
Fukui,22406,56,0,-.25,95.92781341446745,774000,96.56314999999998,5434,5240,194,36859,28972,7887,.0090005854,.009834135,.0068635549,.015928617,.015791647,.020802058,,,,1,1,24,,,101,820,33,1,,,,,
Fukui,22413,35,1,-.75,95.92781341446745,774000,96.56314999999998,11003,9788,1215,47698,33311,14387,.0092957588,.0096066659,.0086477539,.01121326,.010717825,.017866597,,,,0,1,24,,,77,878,34,0,,,,,
Fukui,22420,31,0,-3.5,95.92781341446745,774000,96.56314999999998,24133,20716,3417,60354,36322,24032,.0093740867,.0091597065,.0097178463,.010313958,.0095631136,.019683294,,,,0,0,24,,,50,937,34,0,,,,,
Fukui,22427,17,0,2.5,95.92781341446745,774000,96.56314999999998,46319,41095,5224,66285,37429,28856,.0090050353,.008401243,.0099307979,.0092959488,.0088160401,.016258037,,,,0,1,24,,,36,967,34,0,,,,,
Fukui,22434,17,0,5.5,98.31794277060658,774000,98.23915571428572,78034,68773,9261,73990,40693,33297,.0089634005,.0083931629,.0097750397,.0086704446,.0084906295,.010288525,,,,0,0,24,,,25,995,34,0,,,,,
Fukui,22441,9,0,5.5,98.71629766329644,774000,98.51849000000001,116004,94854,21150,78922,42535,36387,.0086652273,.0081690876,.009327434,.0079577854,.0076657361,.009597674,,,,0,0,24,,,18,1011,34,0,,,,,
Fukui,22448,55,0,3,98.71629766329644,774000,98.51849000000001,171493,127274,44219,82598,43859,38739,.008417855,.007985753,.008967191,.0078739505,.0075108483,.0091466717,,,,0,0,24,,,61,1023,34,0,,,,,
Fukui,22455,133,0,6.25,98.71629766329644,774000,98.51849000000001,228843,154856,73987,85166,44945,40221,.0081464145,.0077976678,.0085749701,.0076990505,.0072323461,.0089012804,,,,0,0,24,,,163,1054,34,0,,,,,
Fukui,22462,76,1,1.25,98.49576631161453,774000,99.54066714285715,294896,189066,105830,88835,47295,41540,.0081021665,.007911684,.0083305212,.0077281669,.0073727458,.0084564621,,,,0,0,24,,,139,1153,35,0,,,,,
Fukui,22469,62,0,-3.5,98.3303677978531,774000,100.3073,356790,225827,130963,90697,48301,42396,.007922858,.0078058476,.0080605159,.0073098051,.0071886913,.0075285216,,,,1,1,24,,,106,1248,35,1,,,,,
Fukui,22476,32,1,5.5,98.3303677978531,774000,100.3073,413157,258741,154416,91749,48481,43268,.0077435528,.0076128207,.0078954753,.0070985798,.0071334038,.007040984,,,,0,1,24,,,70,1315,36,0,,,,,
Fukui,22483,51,0,16.25,98.3303677978531,774000,100.3073,461164,278359,182805,93554,48464,45090,.0077438685,.0075055901,.0080174422,.0070250249,.0069951476,.0070710126,,,,0,0,24,,,68,1368,36,0,,,,,
Fukui,22490,159,0,7.75,97.97219846733421,774000,99.74604571428573,520137,302297,217840,94396,48565,45831,.0076781451,.007434749,.0079540769,.0069270744,.0068978788,.006968,,,,0,0,24,,,193,1402,36,0,,,,,
Fukui,22497,220,0,7,95.82318248422085,774000,96.37851999999999,520137,302297,217840,94396,48565,45831,.0076781451,.007434749,.0079540769,.0069270744,.0068978788,.006968,,,,1,0,24,,,287,1528,36,1,,,,,
Fukui,22504,163,0,-.75,95.82318248422085,774000,96.37851999999999,584732,331795,252937,94396,48565,45831,.0076781451,.007434749,.0079540769,.0068789157,.0068210368,.0069563459,,,,2,1,24,,,236,1742,36,2,,,,,
Fukui,22511,209,0,1,95.82318248422085,774000,96.37851999999999,679038,383590,295448,94396,48565,45831,.0076781451,.007434749,.0079540769,.0067987009,.006820465,.0067706499,,,,1,2,24,,,262,1925,36,1,,,,,
Fukui,22518,293,0,1.25,95.82318248422085,774000,96.37851999999999,759810,426788,333022,94396,48565,45831,.0076781451,.007434749,.0079540769,.0069561764,.0069997292,.0069011464,,,,1,1,24,,,323,2157,36,1,,,,,
Fukui,22525,186,0,1.5,95.72041020149418,774000,96.34494857142856,819887,455641,364246,94396,48565,45831,.0076781451,.007434749,.0079540769,.0069482899,.0069334218,.0069669783,,,,2,1,24,,,250,2416,36,2,,,,,
Fukui,22532,151,0,5.25,95.67930128840351,774000,96.33151999999998,872428,481094,391334,94396,48565,45831,.0076781451,.007434749,.0079540769,.0068517015,.0067957658,.0069217416,,,,1,2,24,,,195,2622,36,1,,,,,
Fukui,22539,82,0,7.75,95.67930128840351,774000,96.33151999999998,932279,506955,425324,94396,48565,45831,.0076781451,.007434749,.0079540769,.0068090134,.0067072869,.0069343685,,,,0,0,24,,,129,2770,36,0,,,,,
Fukui,22546,80,0,9.75,95.67930128840351,774000,96.33151999999998,968644,520217,448427,94396,48565,45831,.0076781451,.007434749,.0079540769,.0067368941,.0066173272,.0068811327,,,,0,0,24,,,109,2870,36,0,,,,,
Fukui,22553,47,1,12,96.55445593984204,774000,96.80382714285713,1011608,534937,476671,94396,48565,45831,.0076781451,.007434749,.0079540769,.0066475123,.00650978,.0068091904,,,,1,1,24,,,68,2957,37,1,,,,,
Fukui,22560,21,0,14.25,97.72132880842675,774000,97.43357000000002,,,,,,,,,,,,,,,,1,1,24,,,29,3017,37,1,,,,,
Fukui,22567,16,0,14.5,97.72132880842675,774000,97.43357000000002,1081791,565055,516736,94396,48565,45831,.0076781451,.007434749,.0079540769,.0065265447,.0064430209,.0066203941,,,,0,1,24,,,22,3040,37,0,,,,,
Fukui,22574,5,0,15.5,97.72132880842675,774000,97.43357000000002,1098368,568695,529673,94396,48565,45831,.0076781451,.007434749,.0079540769,.0064222785,.0063583707,.0064923409,,,,0,0,24,,,6,3061,37,0,,,,,
Fukui,22581,6,1,18,97.72132880842675,774000,97.43357000000002,,,,,,,,,,,,,,,,0,0,24,,,7,3065,38,0,,,,,
Fukui,22588,3,0,20.5,98.88984352607862,774000,98.05718,1128658.5,572685,555973.5,94396,48565,45831,.0076781451,.007434749,.0079540769,.0063732802,.0062853554,.0064664241,,,,0,0,24,,,4,3071,38,0,,,,,
Fukui,22595,2,0,14.75,98.88984352607862,774000,98.05718,,,,,,,,,,,,,,,,0,0,24,,,2,3075,38,0,,,,,
Fukui,22602,0,0,20,98.88984352607862,774000,98.05718,,,,,,,,,,,,,,,,0,0,24,,,0,3077,38,0,,,,,
Fukui,22609,0,0,10.25,98.88984352607862,774000,98.05718,,,,,,,,,,,,,,,,0,0,24,,,0,3077,38,0,,,,,
Fukui,22616,0,0,6.75,98.41298146140784,774000,98.29827285714286,,,,,,,,,,,,,,,,0,0,24,,,0,3077,38,0,,,,,
