prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,FujiiKasaigdo_raw,Fujiigdo,Fujiigdo_raw,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,ITA,IIP,KasaiIIP,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Ibaraki,茨城県,2021,6,810,15,2877000,98.78289223800903,103.2991,100.08942,101.6482,98.310326,101.89758,98.33938764258561,98.281265,101.67825,100.66791,104.31035,101.61816,102.64838,96.386208,100.86551,109.02564,-9.125,,,12.31889307692308,,,-30.20000882735116,-.0485122897800776,,,,-2.2,-.7,-27.5,1.7,106.3,260285,40.6,36.7,50,39.1,50,42.1,39.8,38.9,32.5,46.5,,42.6,40.3,-19.14966821805686,823,2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,7,1916,4,2877000,98.10237860765517,101.46984,97.140633,100.85547,96.44239,98.644279,97.24779076582261,95.636986,101.69772,100.66266,102.10818,100.01321,101.05228,95.216995,99.874298,103.07692,-11.75,,,,,,,,,,,.7,4.5,2,3.5,100.5,267710,42.6,33.3,50,42.2,41.7,46.6,40,44.4,32.4,45.2,,42.2,42.6,-2.715269763304249,822,2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,8,8167,19,2877000,98.10237860765517,99.612038,95.362091,99.082809,94.747292,96.24147,95.01185888753785,94.482719,99.359482,98.348213,99.621002,98.806129,99.832657,93.573303,96.872398,99.692307,-17.75,,,,,,,,,,,-1.5,-3,-18.4,3.7,97.2,266638,40.3,20.8,33.3,40.5,38.9,44.2,39.4,37,30.6,43.3,,40.6,40.2,47.36585073203915,492,2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,9,3513,28,2877000,98.10237860765515,100.15972,95.886414,99.26915,94.925484,96.675758,94.75390526488259,95.097061,99.089722,98.0812,100.07054,99.448578,100.48179,95.215698,94.156654,98.564102,-16.25,,,,,,,,,,,2.6,.3,-7.9,4.1,96.09999999999999,265306,40.1,25,33.3,42.2,45.8,42.1,39.7,35.4,32.5,42.8,,36.3,40.5,25.49705343587351,695,2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,10,263,3,2877000,99.39885208651141,,,,,97.575142,97.09937485190279,,,99.340843,99.827591,,,97.365601,96.755058,97.846153,-6.5,,,,,,,,,,,.9,.5,2.9,5.6,95.40000000000001,281996,41.9,38.9,41.7,40.6,50,45.5,36.3,47.6,33.3,44.7,,38.1,42.2,57.06295007041692,569,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,11,46,2,2877000,99.39885208651141,,,,,,98.17253869298608,,,100.43878,,,,,,,-2.625,,,,,,,,,,,-.4,-.6,-8.800000000000001,3.8,,277029,44.8,61.1,50,49,50,45.8,41.4,47.2,33.3,46.2,,45.4,44.8,19.30726820339133,727,2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2021,12,40,0,2877000,99.39885208651141,,,,,,97.27774447466659,,,99.523331,,,,,,,-6.25,,,,,,,,,,,,,,,,317206,46,50,66.7,50.5,55.6,45,42.9,60,36.7,45.7,,44.4,46.2,107.5480118672935,952,2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2022,1,11704,5,2877000,,,,,,,,,,,,,,,,,-12.25,,,,,,,,,,,,,,,,,43.2,55.6,33.3,44,50,45.2,37.6,52.8,36.7,44,,39.2,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,茨城県,2022,2,18234,16,2877000,,,,,,,,,,,,,,,,,-15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2020,1,0,0,1143000,99.99999540999845,102.27454,100,102.17921,100,100,100.0000005329496,100,102.17921,101.49138,101.49138,102.17921,102.87643,100,100,100,,2.5,-4,-4.166666666666667,-10,-23.3343204,11.47894327504161,-.8333333333333334,-1.913928287760907,7.752302363582255,2.53345116273045,-2.1,-.5,-2.1,14.3,89.90000000000001,287173,,,,,,,,,,,,,,-20.16408273137178,270,1067,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,-40.2,,,-8.1
Ishikawa,石川県,2020,2,6,0,1143000,99.99999540999849,100.85759,98.614563,100.76086,98.6119,99.589516,99.58420107565205,97.639603,101.75435,101.06938,101.07478,99.767372,100.44814,99.335892,99.986084,100,-1.75,4.5,3.5,1.888888888888889,-13,-60.4433344,1.890398178894048,-.1111111111111111,-1.314571255759744,-.8835808501767166,-3.565518552511894,1.6,1.6,4,27.4,89.90000000000001,271735,38.5,,,50,25,38.3,30.3,26.2,41.7,42.4,,45.1,36.3,-6.873879022306781,374,1444,,,,,,,,,,,,,,,,,,,,,.8,,,,,,,,,,-.1,,,-8.800000000000001
Ishikawa,石川県,2020,3,7,0,1143000,99.99999540999849,95.275536,93.156654,95.01915,92.992645,95.686142,95.35812522805796,90.627167,97.436172,96.780273,97.113182,92.602119,93.234001,94.807701,96.248978,97.107895,-7,0,3,2.5,-60,-95.06425779999999,-20.49591738404222,-1.5,-3.969683693228173,-17.27769522800154,-14.7727383127644,-5.9,-7.5,-11.8,22.8,87.3,292214,31.2,,,43.2,16.7,27.5,24.7,26.2,23.3,43.6,,42.9,27.8,51.77177973063664,542,2058,,,,,,,,,,,,,,,,,,,,,.3,,,,,,,,,,-54.8,,,-14.9
Ishikawa,石川県,2020,4,238,8,1143000,92.05940288210788,92.706184,88.637054,91.627396,87.592682,90.433838,88.34509749335453,86.840263,92.414467,92.597595,94.786873,90.840317,90.661018,86.585106,91.193619,96.662956,-22.125,-1,-6.5,7.7,-97,-99.6775987,-67.80168847300658,-19.1,-60.32232943991236,-43.62246434695511,-27.94863620853382,-11.5,-14,1,33,86.90000000000001,267922,24.7,,,38.1,16.7,21.2,19.1,18.3,12.5,35.4,,32.1,22.7,-39.32887417721494,222,716,,,,,,,,,,,,,,,,,,,,,-.5,,,,,,,,,,-14.6,,,-38.2
Ishikawa,石川県,2020,5,47,17,1143000,92.05940288210788,89.974525,86.025299,89.331177,85.397575,86.222038,84.96659760341467,85.82856,88.880348,89.056465,90.372337,89.782013,89.604805,84.994301,84.921761,88.209122,-21.5,-5.5,-4,4.25,-99,-99.6410947,-53.85592624322349,-33.25,-75.11493562041134,-44.75009385723853,-20.97608515205795,-10.3,-14.2,18.6,30.1,79.3,252017,22.2,,,28.6,33.3,25,15.4,13.3,16.7,23.5,16.7,26.7,21.7,14.52136465324385,205,507,,,,,,,,,,,,,,,,,,,,,-.4,,,,,,,,,,-46.3,,,-48.1
Ishikawa,石川県,2020,6,2,2,1143000,92.05940288210788,94.287888,90.149338,94.772202,90.599007,90.448929,91.3482676615095,89.849747,95.555969,95.745323,94.802689,93.988426,93.80291,93.069916,88.561806,86.206894,-9.375,-1,-6,3,-81,-100,-31.17052151599622,-34,-66.14864970637835,5.757145545630084,-39.31008741391302,4.1,-8.1,35.5,25,77.5,273699,25.6,,,34.4,41.7,23.9,18.1,37.5,16.7,29.2,16.7,33.3,24.6,23.94927949401873,325,1139,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,26.5,,,-24.4
Ishikawa,石川県,2020,7,21,0,1143000,96.94347665536681,94.640808,90.368942,94.815201,90.870331,91.115456,92.11822076612002,89.622437,96.117264,95.362892,94.324806,93.51313,94.258759,93.048622,90.612381,87.986649,-7.5,1.5,-.5,-.0967741935483871,-25,-91.8307499,-15.97099334133741,-30.80645161290322,-54.35990460156219,-3.918101322405112,-48.23313338113466,.3,-11.5,8.4,20.3,79.09999999999999,266897,25.3,,,37.2,33.3,22.1,20.4,33.3,22.2,28.9,16.7,28.8,24.9,-20.36477184018167,348,1339,,,,,,,,,,,,,,,,,,,,,-.1,,,,,,,,,,-8.800000000000001,,,-15.7
Ishikawa,石川県,2020,8,305,6,1143000,96.94347665536681,95.31871,91.016251,95.86367,91.875175,90.488579,92.20642609891593,91.54393,96.209297,95.454201,93.67585,95.518044,96.279655,93.477707,90.148872,85.650719,-5.125,0,-3,.75,-47,-99.7030123,-37.96867346487902,-23.5,-55.65181685556081,-28.50628245062609,-37.47959692209588,-.3,-10.9,8.5,27.3,77,276360,27.9,,,38.5,41.7,24.7,21.8,29.2,29.2,30.4,33.3,36.1,26.8,-3.177487844051839,268,1114,,,,,,,,,,,,,,,,,,,,,-.8,,,,,,,,,,12.1,,,-18.6
Ishikawa,石川県,2020,9,150,14,1143000,96.94347665536681,96.110252,91.772064,96.681755,92.659225,92.500244,94.27456561994263,91.043884,98.367218,97.595184,95.758369,94.996292,95.753738,95.289017,92.63269,87.986649,-6.5,-2,-2.5,-1.481481481481481,-10,-93.1188858,-17.36941271077423,-29.88888888888889,-59.76372733619506,-21.44389269517767,-10.0317360799712,-6.5,-7.3,-31.9,10.8,79.09999999999999,269863,28,33.3,50,36.5,33.3,25.5,21.6,30,29.2,32.4,16.7,32.1,27.4,-6.541737976040054,375,1502,,,,,,,,,,,,,,,,,,,,,-.8,,,,,,,,,,-7.2,,,-15.3
Ishikawa,石川県,2020,10,34,2,1143000,98.72213897744405,96.39711,93.157852,97.907013,94.884773,92.623177,96.07701311190114,93.692528,99.137222,98.2285,94.697319,96.676788,97.579514,96.656265,95.139503,86.095657,-1.5,-5,-8,2.67741935483871,67,-83.3774751,-1.641781049402282,-26.67741935483871,-67.75009154774685,19.86863054227237,17.10001610679028,9,-8.199999999999999,40.4,15.9,77.40000000000001,283508,31.8,,50,41.7,33.3,28.2,26.5,38.9,29.2,34.2,16.7,37.5,31,-14.17660476310212,330,1247,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-15.6,,,28.3
Ishikawa,石川県,2020,11,43,1,1143000,98.72213897744405,96.724976,93.474701,97.281013,94.278099,94.491127,96.09791970747479,92.458275,99.158798,98.24987,96.607101,95.403221,96.29406,96.585617,95.308586,91.101219,2.5,0,1,2,95,-92.1587423,1.234491826966307,-16.75,-34.89873092377449,9.220620952303928,19.914913207765,1.6,-6.7,32.7,13.8,81.90000000000001,278718,34.7,33.3,50,43.1,50,31.7,29,38.9,29.2,39.6,16.7,37.5,34.3,-33.93301850828627,401,1239,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-23.7,,,2.8
Ishikawa,石川県,2020,12,218,1,1143000,98.72213897744405,97.537102,94.259537,96.863968,93.873932,96.18306,95.41183555316276,92.336021,98.450859,97.548424,98.336922,95.277077,96.166733,95.611633,95.088463,97.107895,-12.25,-3,-5.5,3.612903225806452,43,-64.3904675,-26.88314197238723,-20.16129032258064,-9.590523680020256,-3.235725595249724,-10.89613954923111,2.6,-6.6,16.7,14.3,87.3,315007,34.3,33.3,33.3,41.7,33.3,35.2,26.7,46.7,29.2,36,16.7,38.9,33.7,-41.42500534807773,281,1101,,,,,,,,,,,,,,,,,,,,,-.9,,,,,,,,,,14.2,,,2.3
Ishikawa,石川県,2021,1,391,7,1143000,98.20368912194874,95.523636,92.13755,96.027855,92.759781,94.977341,96.22180800508036,89.29776,99.611855,98.148521,96.879135,92.443863,93.843002,94.004585,99.810356,96.55172,-27,-1,-9.5,3.5,-81,-87.20758069999999,-44.69103832788687,-15.75,-11.4091147575578,-32.4983094510775,-13.88331912534665,-1.4,-8.1,7.3,12.7,86.8,267760,33.3,50,50,41.2,50,36.5,22.7,38.9,25,33.3,,43.6,31.9,-8.048891002572617,286,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.8,,,-.3
Ishikawa,石川県,2021,2,389,4,1143000,98.20368912194876,97.69809,94.234924,96.899429,93.601692,97.398415,96.13194899532361,91.071442,99.518829,98.05687,99.348694,94.280037,95.706963,94.004082,99.575874,102.8921,-21,7.5,4.5,-.75,-81,-75,-40.50313743013324,-13,-46.33456218210792,-45.80097470697667,-3.780743180583187,-1,-10.2,8,-.2,92.5,252451,35.3,,50,38.5,33.3,37.5,26.5,33.3,29.2,41.7,16.7,47.2,33.7,45.44329974500712,332,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,3,60,2,1143000,98.20368912194874,96.676094,93.249161,97.117416,93.812263,96.341293,97.46750235927767,90.157028,100.90144,99.419159,98.270401,93.333405,94.74601,96.280006,99.38945,96.440491,-8.5,-.7009999999999998,2.2855,-1,-58,-77,-34.01889318509003,-13.75,-2.40681836683145,-27.62984042929298,24.55326098462866,5.8,-.5,10.5,1.2,86.7,309800,36.6,,50,39.8,41.7,41.7,25.4,44.4,29.2,35.7,,43.9,35.8,-35.59365385794861,572,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,4,584,7,1143000,98.78289223800903,100.12389,97.012871,98.423264,95.191284,102.26054,98.61737590688564,91.765198,101.96568,100.95248,104.68192,94.880852,95.842773,95.891037,103.02992,112.56952,-8.625,.6975000000000002,-2.403,-2.289193333333333,,,-42.64500798109292,-18.13333333333333,,,,12.1,7.6,4.3,-1,101.2,301043,38,,50,41.7,33.3,45.2,23.9,29.2,33.3,42.5,33.3,50,36.5,16.92362503069218,323,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,5,1257,34,1143000,98.78289223800903,98.547691,95.485641,96.001884,92.849419,100.60528,95.33281812277511,90.366013,98.569603,97.590149,102.98745,93.434166,94.381416,92.731949,99.54229,113.34816,-15.25,,,-.5407649999999998,,,-57.26592693749696,-9.332378289613333,,,,10.4,4.7,-2.5,3,101.9,281063,38.4,,50,43.8,33.3,43.8,25.3,45.8,44.4,39.7,33.3,53,36.7,-1.3,281,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,6,179,10,1143000,98.78289223800903,100.01276,96.905197,97.986938,94.769287,102.3692,98.09739071058523,91.441185,101.42804,100.42018,104.79314,94.545837,95.504364,94.55481,103.83101,115.01669,-10.625,,,1.569521538461538,,,-51.54508996130716,-6.299248256498506,,,,-6.3,.1,-26.2,2.3,103.4,260285,40.4,,50,43.1,50,46.2,28.8,38.9,38.9,43.9,33.3,55,38.9,-14.76123051330728,369,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,7,1173,3,1143000,98.10237860765517,101.40691,97.080391,98.733101,94.412888,103.03324,97.69824095526758,91.127541,102.16879,101.12893,106.65127,95.297424,96.287498,94.048409,103.60545,117.57508,-9,,,,,,,,,,,-1.1,5.4,1.5,8.300000000000001,105.7,267710,40.1,,50,43.1,41.7,47.1,27.3,33.3,41.7,44.4,33.3,51.5,38.6,9.733650452277359,295,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,8,2147,5,1143000,98.10237860765517,97.623528,93.45842,95.814293,91.621796,99.156273,95.48302211263277,87.760574,99.852203,98.835922,102.63816,91.776382,92.729881,92.380753,100.50401,110.12235,-14.25,,,,,,,,,,,-3.6,-1.2,-16.1,6.5,99,266638,39,,50,40.8,38.9,44.4,24.2,33.3,44.4,44.1,50,48.6,37.8,-30.0777607097085,246,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,9,595,1,1143000,98.10237860765515,96.980309,92.842644,96.494911,92.272636,96.494537,95.35451974159875,89.19075,99.717819,98.702904,99.882957,93.272003,94.241035,93.64138,98.127213,101.11234,-10.375,,,,,,,,,,,-3.7,.5,-7.3,6.1,90.90000000000001,265306,40.7,,50,50,55.6,42.2,26.8,33.3,50,44.8,50,55.6,38.7,36.42454421485567,282,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,10,117,5,1143000,99.39885208651141,,,,,97.385735,97.53110821501707,,,99.782547,99.633812,,,95.976662,100.04696,99.666298,-1.75,,,,,,,,,,,-1.8,.6,-3.8,12,89.59999999999999,281996,43.7,,50,47.1,54.2,42.7,32.5,29.2,41.7,53.7,66.7,53,42.5,19.71758772411701,223,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,11,6,0,1143000,99.39885208651141,,,,,105.44923,98.68708358240791,,,100.9652,107.88345,,,96.720039,101.87072,119.57731,.25,,,,,,,,,,,-1.8,-1,-9.6,8.4,107.5,277029,45,,50,47.9,58.3,49,30.7,36.1,44.4,54.2,66.7,51.4,44.1,67.56745447933284,277,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2021,12,80,5,1143000,99.39885208651141,,,,,,97.94235761521033,,,100.20329,,,,,,,-7.5,,,,,,,,,,,,,,,,317206,45,,50,50.9,50,45.5,34.9,41.7,50,50,,57.6,43.4,24.90623515935349,277,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2022,1,4766,7,1143000,,,,,,,,,,,,,,,,,-18.75,,,,,,,,,,,,,,,,,42.1,,50,45.4,41.7,50,28,38.1,37.5,39.4,66.7,55,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,石川県,2022,2,5827,9,1143000,,,,,,,,,,,,,,,,,-20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,1,0,0,1241000,99.99999540999845,102.27454,100,102.17921,100,100,100.0000013593424,100,102.17921,101.49138,101.49138,102.17921,102.87643,100,100,100,,-1,.5,5,-3,-81.12,10.87118283657054,-2.416666666666667,-2.102114015594871,4.202265655817295,23.79049180316429,.3,-.9,.5,4.2,107.4,287173,,,,,,,,,,,,,,-16.42576330836035,441,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,2,0,0,1241000,99.99999540999849,98.853279,96.654831,99.861946,97.732162,97.448181,99.60284828255921,95.861473,101.7734,101.0883,98.901505,97.950493,98.618866,99.488945,99.798218,93.947861,0,-1.5,0,4.74074074074074,-13,-71.8512898,3.695752347472628,-1.185185185185185,-5.940812415173332,-4.203284492554234,15.25276971066566,4.1,1.8,8.9,15.7,100.9,271735,38.1,33.3,33.3,48.2,27.8,39.2,27.8,28.8,33.3,39.7,50,35.7,38.4,-43.24100676015503,466,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,3,0,0,1241000,99.99999540999849,96.143486,94.005302,96.806763,94.742134,94.400558,95.87422384765785,93.610046,97.963524,97.30407,95.808426,95.650002,96.302681,95.533058,96.459389,92.458099,-2.75,0,-1,.5,-54,-98.5079688,-14.38609455918708,-3.5,-17.811877875667,-19.22512743102018,-7.056015347578069,-4.3,-7.3,-3.8,9.5,99.3,292214,32.9,50,16.7,38.3,25,34.1,24.5,30.3,33.3,32.1,33.3,30,33.3,15.28006727425375,775,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,4,0,0,1241000,92.05940288210788,95.649414,91.451103,94.310822,90.157944,91.171829,88.58550276249375,91.730377,92.665947,92.849571,95.560387,95.955681,95.766289,88.196213,89.253212,96.275604,-9.25,-3.5,1,10.66666666666667,-94,-99.90506329999999,-54.2359541081541,-13.43333333333333,-46.51111600466434,-46.78245602858245,-19.37294332173184,-4.8,-10.4,-1.1,10.5,103.4,267922,28.5,16.7,33.3,39.3,33.3,29,25.4,17.9,22.2,23.8,16.7,30.2,28.2,-13.19012544603065,345,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,5,0,0,1241000,92.05940288210788,92.562805,88.499969,91.790634,87.748734,86.876495,85.37401700671477,90.123451,89.306534,89.483498,91.058296,94.274742,94.088661,86.445129,83.536842,87.616386,-9,-3.5,-1.5,3.75,-98,-99.64664310000001,-38.87873731976888,-27.5,-68.89998642968659,-47.18583799171702,-17.09558898524888,-3.9,-8.9,19.3,2.8,94.09999999999999,252017,28.6,33.3,33.3,35.2,27.8,30.4,24.6,20.8,25,26.9,25,33.3,27.7,-32.81719703892045,308,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,6,0,0,1241000,92.05940288210788,96.632019,92.390579,95.933456,91.709129,93.181465,91.81857763218618,91.599686,96.047943,96.238266,97.666756,95.81897,95.629845,94.308914,87.547142,91.247673,-.5,-5,-1.5,4.75,-84,-100,-21.40656578167227,-28.25,-56.15258779863733,-27.47642082034793,-31.52811700117451,1.4,-1.7,35.9,4.8,98,273699,30.6,16.7,33.3,37.5,,30.4,29.4,14.8,22.2,32.1,33.3,30.2,30.7,21.2997780480342,492,1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,7,4,0,1241000,96.94347665536681,96.242538,91.898376,95.681976,91.701042,92.9151,92.52043134646196,90.88166,96.536934,95.779266,96.187836,94.827026,95.583122,93.778679,90.362282,91.433891,-.25,3,0,-.5161290322580645,-61,-100,-11.17758767734431,-24,-56.40541993493039,-10.88004648424313,-43.5948234376667,1,-7.2,4.1,7.4,98.2,266897,30.9,16.7,33.3,36.6,16.7,30.2,28.3,21.2,26.2,34.6,33.3,31.4,30.8,-26.3284684720856,475,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,8,15,0,1241000,96.94347665536681,98.260551,93.825302,97.013206,92.976883,95.151443,93.45462000355188,92.499153,97.511681,96.746361,98.502953,96.514732,97.284294,94.767464,91.202827,95.810051,5.5,-2,-2.5,0,-55,-93.50574709999999,-33.95727660402941,-16,-68.12450524277781,-20.5143946543063,-33.31597280023104,-1.2,-7.9,.4,7.8,102.9,276360,31.3,16.7,16.7,39.9,50,31.9,28.8,20.8,27.8,30,25,34.3,30.7,.8649647984807984,437,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,9,4,0,1241000,96.94347665536681,99.511215,95.019516,98.412735,94.318184,96.573898,95.17124572908385,93.465126,99.302826,98.523453,99.97551,97.522644,98.30024,96.31353,93.211998,97.020485,6.125,-5,-3.5,-8.333333333333334,12,-99.62894249999999,-12.56971915989441,-19.66666666666667,-73.46758739993099,-.7199321784880147,.9570256783140864,-7.6,.1,-33.1,-2.6,104.2,269863,34.4,25,16.7,40.6,41.7,34,30.3,23.8,30.6,36.1,33.3,36.3,34,-4.814680107877379,544,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,10,4,0,1241000,98.72213897744405,99.630005,96.282112,98.768478,95.71965,98.098,96.97307236945244,94.466225,100.06182,99.144623,100.29474,97.475128,98.385307,97.369095,96.293816,99.348228,10.25,.5,-.5,5.645161290322581,75,-82.44503659999999,-7.697538829068047,-15.29032258064516,-60.61453590826439,35.37457956591687,16.81116641947788,7.9,13.1,43.6,5.3,106.7,283508,35,25,50,41.1,16.7,36.7,30.4,25,38.1,33.3,25,37.3,34.6,-35.74167809343896,600,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,11,167,3,1241000,98.72213897744405,98.958305,95.632988,97.943642,94.920273,98.026222,96.60079790885797,93.239754,99.677696,98.764015,100.22136,96.209595,97.107956,97.092613,95.757233,99.627556,3.75,1.5,-1,-.25,136,-97.02424689999999,-20.07780715203618,-5.25,-26.10942048762164,14.62304030399554,11.0327984841053,-.2,1.5,35.1,13.4,107,278718,35.3,,33.3,38.3,50,38.1,32.5,25,38.1,34.6,33.3,38.9,34.7,-7.122305426626582,597,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2020,12,191,21,1241000,98.72213897744405,98.672775,95.357048,97.374466,94.368668,97.915306,95.93854236452356,92.79879,98.994347,98.086929,100.10796,95.754585,96.648697,96.428467,95.098221,100.46555,-5.75,2,2,-4.290322580645161,40,-88.12535939999999,-42.12415589964537,-11.80645161290323,-16.29595115313456,-16.07328922738371,-22.24865314805381,-2.8,-2.1,17.4,9.9,107.9,315007,36,33.3,33.3,40.6,50,39.4,33.3,27.8,40,29.8,25,37.5,35.8,-29.40431072198531,453,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2021,1,111,3,1241000,98.20368912194874,101.62778,98.025314,97.171753,93.864746,104.30062,95.97949156980337,91.75,99.361,97.90136,106.38911,94.982498,96.420059,94.973839,97.704391,120.29795,-14,-3,-4,2.75,-63,-95.1466667,-41.5263696130218,-7.75,-23.1032345514632,-39.57694156365125,-18.12891563554041,.8,-2,10.4,5,129.2,267760,32.9,33.3,33.3,37,,38,29.8,22.7,33.3,27.4,33.3,37.5,32,-6.225244500771794,487,1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2021,2,58,3,1241000,98.20368912194876,100.48135,96.919525,97.61599,94.293869,100.79549,95.54418905853588,93.043556,98.910362,97.457336,102.81378,96.321632,97.779457,94.799355,96.821732,111.08007,-13.25,-4.5,-3,1.25,-67,-87,-37.31632728860577,-6.5,-54.63172228328865,-42.52407349950933,-6.305660054517702,-.7,-4.3,17.2,-4.1,119.3,252451,37.2,33.3,16.7,43.8,,41.7,32.2,28.3,30,33.3,25,40.6,36.6,44.51505127138509,568,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2021,3,67,0,1241000,98.20368912194874,100.95986,97.381073,97.538139,94.218666,103.4091,97.08427459713307,91.353058,100.50471,99.028259,105.47973,94.571571,96.002914,96.819633,97.538185,114.71136,-4.75,5.4855,.5620000000000001,-1.75,-38,-98,-33.22901259796158,-4.25,-18.44532933075513,-24.49778007224925,27.27408258988987,2.3,2.8,11,0,123.2,309800,37.5,50,33.3,39.7,,41.3,35,29.6,33.3,36.1,33.3,41.7,36.8,-15.92796218849077,824,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,岩手県,2021,4,291,1,1241000,98.78289223800903,101.0164,97.87764,98.178131,94.954201,103.73349,97.88659827528438,92.021797,101.21009,100.2044,106.18974,95.146164,96.110779,96.4646,100.32561,116.20112,-.375,-.708,1.5325,-2.001332333333333,,,-38.58331572815908,-5,,,,5.2,6.2,13.2,1.9,124.8,301043,38.2,66.7,33.3,40.7,,45.5,31.6,33.3,40,30.8,33.3,44.8,36.9,-10.6247325713998,553,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
