prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,FujiiKasaigdo_raw,Fujiigdo,Fujiigdo_raw,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,ITA,IIP,KasaiIIP,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Aichi,愛知県,2020,1,2,0,7537000,100.0000022935772,102.20996,100,102.17921,100,100,100.0000055994931,100,102.17922,101.49139,101.49138,102.17921,102.87643,55.299458,44.700546,44.700542,,1,0,12.08333333333333,1,-45.3933381,-.8344930746186136,2.5,-14.03224660232499,-.4944380228020613,1.196148038333333,.2,.3,-4.7,9.199999999999999,103.5,287173,,,,,,,,,,,,,,-15.80120634922496,1544,7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2020,2,27,0,7537000,100.0000022935772,101.2074,99.019112,100.85416,98.703209,100.01927,99.38746297430409,98.018951,101.55333,100.86971,101.51094,100.155,100.8384,55.059593,44.426735,44.959675,-1.5,-4,-5,9.481481481481481,1,-66.45023945,-4.906899310818397,10.51851851851852,-13.09135261290396,-3.356645147929209,-5.491297659259258,2.4,1.7,3.2,24.4,104.1,271735,36.9,,50,48.1,40,33.7,31.8,36.5,34.9,44.8,41.7,39.9,36.1,-10.41336609417942,1625,9160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2020,3,149,19,7537000,100.0000022935772,94.772789,92.723633,95.452118,93.416374,94.694572,96.08006795244323,90.752686,98.173859,97.512985,96.106827,92.730385,93.363129,53.103634,42.948311,41.590939,-5.75,-7.5,-9,7.25,-81,-87.5071408,-22.81122737312437,.5,-13.22647053541716,-12.4244400224935,-15.47691204999999,-9,-6.4,-12.6,11.4,96.3,292214,30.4,,27.8,40.8,31,29.6,26.4,21.3,31,32.7,25,33,29.7,-23.6635267399645,1961,9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,,,
Aichi,愛知県,2020,4,309,14,7537000,91.95233533749932,89.037872,85.282562,89.030807,85.209534,83.638145,83.49209564573115,86.926971,87.236343,87.40921,87.562111,90.825264,90.646004,48.698303,37.321419,34.939842,-20.625,-16.5,-25,8.666666666666666,-97,-99.67513719999999,-62.83226903034851,-17.4,-64.31063965911861,-47.46454155058575,-27.5735423,-18.2,-10.7,-10.1,18.2,80.90000000000001,267922,22.5,,27.8,31.1,24.7,22.4,18.5,10.5,23.7,25.3,50,26.3,21.5,50.17910853431528,1099,4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.59999999999999,,,
Aichi,愛知県,2020,5,24,1,7537000,91.95233533749932,83.313942,79.800049,84.8004,81.160698,75.31562,78.03690884099146,84.284485,81.536522,81.69809,78.849129,88.06427,87.890457,47.501949,34.882923,27.813671,-20.25,-12.5,-20.5,7.5,-98,-99.9512478,-52.18157851279336,-31,-77.93049628714429,-52.13233639443155,-25.15997100000001,-10.5,-9.1,6.7,14.6,64.40000000000001,252017,23.8,16.7,,36.1,33.3,17.6,23.6,30,16.7,29.2,,24.1,23.8,-9.606000948078204,945,3371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,
Aichi,愛知県,2020,6,17,0,7537000,91.95233533749932,87.9524,84.242867,90.524437,86.639061,80.920204,85.71259494503083,87.565529,89.556427,89.733887,84.71666,91.492455,91.311874,51.767677,38.313995,29.152527,-10.75,-7,-10.5,5.5,-86,-99.4395712,-26.83961405203405,-32.5,-67.51580032707672,-33.41066950708581,-41.62084125,-1.3,-6.9,17.1,7.2,67.5,273699,27,,,35.4,33.3,20,39.4,36.7,16.7,26.7,,27.1,26.9,-21.9492211955591,1539,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,,,
Aichi,愛知県,2020,7,1307,1,7537000,96.64989335439445,92.046783,88.267044,91.982643,88.423409,89.253853,89.56658709981259,87.280228,93.171837,92.440582,92.117813,90.793449,91.517395,51.722672,40.036751,37.531181,-12.25,-3,-4.5,7.483870967741935,-75,-96.90921849999999,-21.17040734345037,-31.2258064516129,-60.82043079189336,-23.43258089475118,-52.13969974193549,-1.3,-8.800000000000001,8,8.199999999999999,86.90000000000001,266897,31.8,,,43.1,33.3,25,39.4,30,33.3,40,,29.6,32.1,-19.48909386124896,1777,7559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,,,
Aichi,愛知県,2020,8,2764,30,7537000,96.64989335439445,94.893623,90.996986,94.613777,90.952728,91.653374,91.56485229817132,90.340599,95.250542,94.502968,94.59433,93.977005,94.726334,52.135502,40.929985,39.517872,-15.25,-6.5,-12,1.5,-59,-94.99196430000001,-32.75752359817654,-30.25,-65.25839753211814,-36.83637624515659,-42.86673925,-.6,-5.9,3.7,15.3,91.5,276360,31,,,45.2,33.3,24.1,42.6,36.1,11.1,27.8,,20.4,32.4,-1.759612266176546,1437,6362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,,,
Aichi,愛知県,2020,9,830,21,7537000,96.64989335439445,96.238167,92.286316,95.758102,92.052773,95.095863,94.62876773351276,89.476776,98.437782,97.665199,98.147278,93.078415,93.82058,52.986656,42.299572,42.109207,-10.625,-6,-6.5,-4.25925925925926,-155,-94.3312574,-22.63825726282995,-33.7037037037037,-53.20692635645717,-19.26390822929383,-16.26670593333334,-13.8,-4.5,-32.9,-8.4,97.5,269863,31.9,,,50,33.3,26.8,33.3,41.7,16.7,26.7,,27.1,32.5,-24.22134705190724,2001,9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6,,,
Aichi,愛知県,2020,10,864,10,7537000,98.88238799917839,98.594276,95.235878,97.583542,94.418022,98.830086,97.1943721505158,91.64167,100.45297,99.532188,101.20724,94.714111,95.598503,53.611275,43.446411,45.218811,-7,2,-.5,8.064516129032258,67,-81.5505229,-19.79619734800258,-30.70967741935484,-66.07917522330112,31.50562995718251,7.144235144516128,5.4,.3,28.4,8.6,104.7,283508,34.4,,,53.7,33.3,30.3,37,36.7,16.7,25,,28.6,35.1,-17.07140024159432,1767,7716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,,,
Aichi,愛知県,2020,11,3832,23,7537000,98.88238799917841,97.815849,94.483963,96.605606,93.471809,98.171516,96.14720936998033,90.79641,99.370705,98.459839,100.53284,93.840508,94.716751,53.55735,42.978325,44.614162,-8.125,-3.5,-7,1,81,-54.0781493,-28.66521289397895,-26.5,-23.80938643473491,19.6839025720596,9.2815257,-2.2,-5.7,23.5,7.9,103.3,278718,38.6,,,53.8,33.3,33.8,43.1,33.3,16.7,36.1,,39.6,38.5,-3.867471529558316,1829,7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,,,
Aichi,愛知県,2020,12,6449,95,7537000,98.88238799917839,96.279411,92.999863,95.808929,92.700974,96.262062,95.66428579570709,89.737656,98.87159,97.965294,98.577454,92.746262,93.612282,53.245892,42.762455,43.016174,-12.5,-6.5,-12.5,4.774193548387097,-6,-75.9018452,-41.12532899476976,-29.58064516129032,-14.88757062390416,-3.732742926831789,-12.4284024967742,-2.3,-5.2,15.1,9.1,99.59999999999999,315007,37.4,,,54.8,33.3,33.8,36.4,33.3,8.300000000000001,33.3,,33.3,37.9,-16.06968020102781,1542,6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,,,
Aichi,愛知県,2021,1,7475,186,7537000,98.16739741947333,94.876022,91.606537,94.721909,91.532104,95.425842,95.27698078402076,87.787231,98.59729,97.148857,97.300636,90.846535,92.221497,52.79837,42.589329,42.627472,-21,-9,-15.5,11.5,-74,-73.502144,-44.15380855599884,-12.5,-12.07493150258785,-39.70991042679133,-10.9978524,-5.6,-4.7,12.9,9.300000000000001,98.7,267760,35.6,,,47.6,33.3,30.6,39.6,41.7,16.7,33.3,,41.7,34.9,-12.83778894318515,1747,8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.90000000000001,,,
Aichi,愛知県,2021,2,1840,118,7537000,98.16739741947335,94.637138,91.375885,94.92173,91.725197,93.567703,94.26633348997662,89.184067,97.551422,96.118347,95.405998,92.292046,93.688889,52.538223,42.137562,41.029484,-18.125,-12,-17,5.25,-76,-64,-46.42003038940106,-13.5,-51.81185169778733,-51.00367333704117,-5.48253765,-5,-7.5,1.4,-4.6,95,252451,38.8,,,50,33.3,35.8,42.6,36.7,27.8,40,,39.6,38.7,14.08752852781087,1846,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,,,
Aichi,愛知県,2021,3,1505,65,7537000,98.16739741947333,96.472755,93.148247,96.342194,93.097824,96.966545,96.86569848411759,89.329948,100.24138,98.768784,98.871613,92.443008,93.842133,53.691238,43.299492,43.275307,-11.5,-7.062,-10.304,3.5,-54,-69,-37.63636266360133,-19.25,-14.9836317819963,-27.56794042583327,26.323998945,5.7,.6,8.6,-1.5,100.2,309800,35.4,,,42.4,33.3,36.9,35,22.2,16.7,31.3,,39.6,34.9,-13.43664651987287,2376,11385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,,,
Aichi,愛知県,2021,4,6082,46,7537000,98.64785596977434,98.661346,95.740417,98.033989,94.944008,99.141151,97.54831889630036,92.339691,100.72306,99.722809,101.35115,95.344917,96.310959,53.576832,43.604626,45.56432,-9.75,-5.565,-9.699999999999999,6.790557000000002,-69,-65,-42.01799574124996,-19.7,,,,18.8,5.1,7.1,-3.4,105.5,301043,35.3,,,43.1,50,32.4,42.9,45.2,4.2,27.1,,40.5,34.9,-14.25385809964293,1620,6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,5,13813,162,7537000,98.64785596977434,94.447281,91.651108,94.069824,91.10479,93.026306,91.93366706322105,90.275917,94.925682,93.983002,95.099998,93.213974,94.158424,51.867256,41.094849,41.15905,-15.25,-7.5,-14,6.692382500000001,-69,-82,-56.91458773985751,-17.56415499736827,,,,7.2,3.2,-1.4,1.1,95.3,281063,34.8,,,45.6,33.3,33.8,30.3,41.7,8.300000000000001,27.1,,38.1,34.5,-28.4,1397,6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,6,3804,171,7537000,98.64785596977434,97.847702,94.950859,97.075577,94.0158,98.429474,96.55936400582384,91.472244,99.70192,98.711807,100.6236,94.449242,95.406204,52.951527,43.16256,45.477943,-12.625,,,3.922908888888889,,,-55.01186512593593,-18.16104147155584,,,,-3.3,1.4,-24.4,3.7,105.3,260285,39.3,,,46.7,44.4,40.5,34.7,44.4,16.7,30.3,,38.1,39.5,-1.687189008372471,1684,6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,7,3000,46,7537000,97.75737921191089,98.999374,95.08213,97.7258,93.718697,98.035942,95.30908092280774,92.128319,99.384178,98.435181,101.25148,96.067421,97.002609,52.601185,42.603676,45.434753,-12.5,,,8,,,-52,,,,,2.3,4.9,-2.2,3.9,105.2,267710,39.2,,,50,41.7,37.6,36.1,38.9,16.7,38.1,,40.5,39,20.24806593053754,1625,6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,8,29625,32,7537000,97.75737921191089,94.085045,90.362259,93.820221,89.973267,92.018051,91.24007043850996,88.706459,95.14119,94.232712,95.036209,92.499252,93.399704,51.46365,40.784805,40.554405,-17.75,,,,,,,,,,,-3.4,-.7,-17.7,1.7,93.90000000000001,266638,,,,,,,,,,,,,,-3.791081948000468,1204,5706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,9,21823,95,7537000,97.75737921191087,91.427765,87.81012,92.47625,88.684402,85.942131,87.69068332823149,89.678116,91.440048,90.566902,88.761002,93.512451,94.422768,52.125202,39.198212,33.816933,-16.125,,,,,,,,,,,-1.4,1.2,-4.5,8.5,78.3,265306,,,,,,,,,,,,,,20.99517109169963,6695,5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,10,1099,21,7537000,,,,,,,,,,,,,,,,,-8.75,,,,,,,,,,,,,,,,281996,,,,,,,,,,,,,,27.99037056825175,6343,5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,11,247,5,7537000,,,,,,,,,,,,,,,,,-4.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,12,79,0,7537000,,,,,,,,,,,,,,,,,-5.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2020,1,0,0,981000,100.0000022935772,102.20996,100,102.17921,100,100,100.0000006831138,100,102.17921,101.49138,101.49138,102.17921,102.87643,65.418533,34.581467,34.581467,,-2.5,-1,4.583333333333333,-5,-57.260274,10.1420426693995,-4.75,-8.602894876288028,10.68540806095878,4.33796129067091,-3.1,-1.8,4.9,9.1,104.5,287173,,,,,,,,,,,,,,-13.00705091723266,392,1041,,,,,,,,,,,,,,,,,,,,,,55.6,79.7,,,,,,,,,,,
Akita,秋田県,2020,2,0,0,981000,100.0000022935772,101.39558,99.203232,100.67229,98.525208,101.06219,99.7061373045203,97.344284,101.87895,101.19314,102.5694,99.46563,100.14433,65.024658,34.479847,36.037529,1,1.5,-1,-1.555555555555556,-9,24.2105263,-.437044642965477,-6.851851851851852,3.928151669988136,1.555487633013975,-.5317707946130447,2.1,1.2,7.4,20.4,108.9,271735,35.7,33.3,50,37.8,38.9,36.9,34.1,28.6,58,34.7,16.7,39.7,34.9,28.29527689340773,514,1343,,,,,,,,,,,,,,,,,,,,,,66.7,84.5,,,,,,,,,,,
Akita,秋田県,2020,3,6,0,981000,100.0000022935772,97.100693,95.001205,96.188026,94.136589,97.146179,95.41695078934696,92.856232,97.496292,96.839981,98.595001,94.879768,95.527184,62.002144,32.996582,35.144035,-3.25,-1,-1.5,-2.25,-59,-99.6328029,-17.15135203788164,-3.5,3.011350342853786,-17.00451743444968,-10.34581278007564,-3.1,-7.3,-.8,19.5,106.2,292214,31.5,37.5,50,34.3,30,28.9,30.2,27.8,,35,16.7,32.1,31.5,-30.23260797934041,775,2069,,,,,,,,,,,,,,,,,,,,,,66.7,75.3,,,,,,,,,,,
Akita,秋田県,2020,4,10,0,981000,91.95233533749932,93.93766,89.975693,93.169266,89.170372,89.92453,88.31389930578672,90.026848,92.274391,92.457237,94.143433,94.064156,93.878502,56.931496,30.540243,32.993038,-7.875,-1,2.5,2.733333333333333,-96,-100,-57.85273768584804,-8.133333333333333,-60.61583238303272,-45.0592979268995,-21.88855142088734,-3.9,-12,4.3,15.9,99.7,267922,26.3,16.7,33.3,31.1,23.3,27,24.4,27.1,,25.6,16.7,21.4,27.1,-26.17328242143405,432,734,,,,,,,,,,,,,,,,,,,,,,44.4,66,,,,,,,,,,,
Akita,秋田県,2020,5,0,0,981000,91.95233533749932,91.772285,87.901642,91.241943,87.325768,86.701782,85.55002327888225,89.101509,89.386566,89.56369,90.769485,93.097321,92.913574,56.091393,29.584454,30.61039,1.25,-1,-.5,1.75,-98,-99.76580800000001,-42.06804800817589,-18.5,-72.77119058422828,-44.87984545196599,-17.02917735400825,2.3,-10.1,24.3,7.6,92.5,252017,27.3,22.2,50,34.4,19.4,29.4,23.6,30.6,66.7,22.6,16.7,29.2,27,-74.6898843069665,344,513,,,,,,,,,,,,,,,,,,,,,,22.2,53.7,,,,,,,,,,,
Akita,秋田県,2020,6,0,0,981000,91.95233533749932,95.590408,91.558731,95.227661,91.140419,93.195572,92.35895703336696,89.921883,96.500847,96.69207,97.56794,93.954483,93.769043,61.592415,31.939083,31.603159,9.875,-1.5,3.5,2.75,-84,-100,-20.26968774450734,-17.75,-56.82897424819908,29.23091527202759,-36.0823048412061,3.2,-3.1,50.6,12.8,95.5,273699,30.2,22.2,50,35.6,33.3,29.6,25.4,33.3,33.3,29.8,33.3,30.8,30.1,14.16142104468381,482,1219,,,,,,,,,,,,,,,,,,,,,,22.2,58.8,,,,,,,,,,,
Akita,秋田県,2020,7,2,0,981000,96.64989335439445,94.65847,90.771484,94.840897,91.171059,91.950729,92.74989008197961,89.592232,96.483276,95.726028,94.90123,93.198517,93.941635,61.174877,32.074272,30.775852,9.25,6,.5,1.032258064516129,-53,-100,-2.859159148399032,-16.48387096774194,-61.72199258282692,23.36200174852683,-44.96815870834399,.1,-7.5,10.6,11.6,93,266897,30.3,22.2,50,34.5,36.7,25.8,26.5,41.7,27.8,34.7,16.7,29.2,30.5,-27.5809973854698,526,1298,,,,,,,,,,,,,,,,,,,,,,0,58.6,,,,,,,,,,,
Akita,秋田県,2020,8,31,0,981000,96.64989335439445,94.510468,90.629562,95.473686,91.779366,91.422577,93.72217516064906,89.836555,97.494698,96.729515,94.356125,93.452675,94.197823,61.838047,32.410503,29.584528,15.5,1.5,-2.5,-2.75,-57,-99.6632997,-27.52482416707749,-2.75,-70.5925266326138,-7.461180232607806,-35.84652637357188,-1.9,-2.8,4.5,8.9,89.40000000000001,276360,31.1,22.2,50,41.7,30,30,25,33.3,25,30.3,16.7,28.6,31.6,25.71121419226159,427,1032,,,,,,,,,,,,,,,,,,,,,,11.1,55.6,,,,,,,,,,,
Akita,秋田県,2020,9,4,0,981000,96.64989335439445,96.520721,92.557266,96.935226,93.184349,94.266685,95.52085631458705,90.847847,99.365784,98.585907,97.291496,94.504677,95.258209,62.86208,33.032513,31.404606,15.875,-1.5,2.5,-4.592592592592593,0,-100,-1.617545507819533,-8.962962962962964,-65.34602067965963,-2.404581054823702,-5.332005644742046,-8,-2.3,-33.6,1.6,94.90000000000001,269863,32.4,25,50,47.1,30,24.2,32.6,35.7,50,25,16.7,34.5,32.1,84.93645318974717,593,1504,,,,,,,,,,,,,,,,,,,,,,33.3,58.2,,,,,,,,,,,
Akita,秋田県,2020,10,10,0,981000,98.88238799917839,96.07328,92.800751,97.304504,94.148033,94.035774,96.73032760151359,91.565735,99.973373,99.056976,96.297615,94.635628,95.519295,63.557751,33.450768,30.47802,19.5,3,1.5,11.16129032258065,29,-96.3695038,.6753332871986908,-8.516129032258064,-60.39367822029754,42.80323941380836,22.77086254749699,7.2,-3.1,41.7,6.9,92.09999999999999,283508,36.4,22.2,50,50.9,36.7,28.6,33.3,36.1,66.7,34.6,16.7,38.9,35.8,.6690585139427867,496,1369,,,,,,,,,,,,,,,,,,,,,,55.6,60.7,,,,,,,,,,,
Akita,秋田県,2020,11,27,1,981000,98.88238799917841,96.710411,93.416183,97.153183,94.001625,95.183861,96.35475154198623,91.648499,99.585205,98.672371,97.473312,94.721169,95.605629,63.349052,33.320889,31.834806,9.875,2.5,1,2.5,148,-93.8256659,-.2689341073868223,3.5,-20.85436699195052,32.52558580222261,23.74945546560275,-.1,-1.7,29.8,14.3,96.2,278718,39.1,27.8,50,48,33.3,34.8,35.8,47.6,83.3,37.5,16.7,38.1,39.3,8.141804632523559,543,1191,,,,,,,,,,,,,,,,,,,,,,44.4,62,,,,,,,,,,,
Akita,秋田県,2020,12,50,0,981000,98.88238799917839,96.941154,93.639069,96.880806,93.738083,95.68914,95.88715533575746,91.589005,99.101929,98.193527,97.990746,94.659676,95.543564,62.92775,33.159187,32.761391,-3,-5.5,-4.5,5.483870967741935,132,-86.4238411,-25.84913827299646,-.7419354838709677,-13.9084421648251,5.772391091910552,-12.94430484944414,.1,-1.7,14,10.4,99,315007,34.2,33.3,50,45.6,26.7,31.8,30.8,27.8,44.4,30.8,16.7,41.1,32.9,1.4073199527745,414,963,,,,,,,,,,,,,,,,,,,,,,55.6,63,,,,,,,,,,,
Akita,秋田県,2021,1,121,0,981000,98.16739741947333,94.579506,91.320236,96.029465,92.795624,92.94989,95.90065851563988,89.69059,99.242706,97.784782,94.776047,92.816223,94.220993,61.743835,33.163857,31.206051,-14.75,-3.5,-1.5,4.25,-24.1841491841491841491841491841492,-99.0410959,-37.72315552117825,3,-24.45594030040825,-17.28732160658673,-22.31693715927704,-1.4,-.8,1.3,7.8,94.3,267760,36.8,38.9,33.3,40.7,36.7,35.7,35.6,41.7,38.9,33.3,16.7,37.8,36.6,-3.363112318549611,416,1177,,,,,,,,,,,,,,,,,,,,,,66.7,58.9,,,,,,,,,,,
Akita,秋田県,2021,2,8,5,981000,98.16739741947335,96.100075,92.788406,96.279228,93.03698,95.149628,95.64677566902841,90.427177,98.979973,97.525917,97.018997,93.578476,94.994789,61.825672,33.076057,33.323959,-12.25,.5,-3,1,-29.1334661354581673306772908366534,-100,-25.48249071632315,3.5,-48.8166192791869,-10.27736756286892,-6.719618060206477,-2.3,-4,16.5,-2.3,100.7,252451,39.2,44.4,33.3,44.4,33.3,39.2,36,36.7,83.3,36.1,33.3,41.7,38.7,-4.559099520586329,423,1197,,,,,,,,,,,,,,,,,,,,,,66.7,62.1,,,,,,,,,,,
Akita,秋田県,2021,3,14,0,981000,98.16739741947333,97.178047,93.829231,97.291016,94.014694,96.906258,97.27717644400489,90.752205,100.66719,99.188347,98.810143,93.914833,95.336235,63.119007,33.639874,33.787251,-3.25,-1.1975,-3.415,1.5,-38.2206759443339960238568588469185,-97.8580171,-27.59029493838234,6.5,-2.121989151470325,8.503158988560573,37.79498308725692,.7,3.7,12.6,-2.7,102.1,309800,40.8,50,,43.8,40,43,37.5,33.3,44.4,36.4,66.7,43.1,40.4,54.42952917053842,896,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,4,172,3,981000,98.64785596977434,97.275726,94.395813,97.780151,94.698166,97.163292,97.76801057926241,91.628326,100.94991,99.947395,99.329201,94.610397,95.569,62.846561,33.809612,34.31673,8.25,1.098,.2695000000000001,2.034613999999999,-59.8255280073461891643709825528007,-85.8585859,-28.73990435172734,2,,,,.6,9,13.2,3.1,103.7,301043,42,41.7,,42.2,40,45.2,40.6,37.5,83.3,38.9,16.7,48.7,40.7,44.72011145372238,532,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,5,300,5,981000,98.64785596977434,96.185051,93.337433,96.158806,93.12793,95.437576,95.01856316322679,91.237289,98.110977,97.136665,97.565018,94.206635,95.16114,60.98848,32.858814,34.449097,8,6,-1.5,2.239472499999999,-39,-100,-43.67587399209896,10.93820958996983,,,,-2.6,3.7,-3.8,8.300000000000001,104.1,281063,40.5,44.4,,43.3,33.3,47.4,39.2,33.3,33.3,34.7,16.7,41.7,40.3,73.40000000000001,503,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,6,120,6,981000,98.64785596977434,99.498405,96.552689,98.97084,95.851326,98.878784,97.47606534059155,94.226585,100.64845,99.648949,101.08293,97.293221,98.278999,62.311779,33.708652,36.567005,13.75,,,-1.393118148148148,,,-41.43210358757277,10.35477257077424,,,,-4.5,.4,-21.9,6.2,110.5,260285,42.6,61.1,,41.7,40,47.2,42.7,36.7,66.7,33.3,33.3,44.9,42.1,41.23800912520522,504,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,7,145,0,981000,97.75737921191089,98.017853,94.13945,98.222969,94.19548,97.023003,97.13506013731147,91.255905,101.28823,100.32105,100.20532,95.157707,96.084038,62.011333,33.590729,35.011669,11,,,6,,,-49,,,,,.5,5.5,7.7,9.5,105.8,267710,45.3,44.4,,50,36.7,50.8,41.1,36.1,50,45,33.3,50,44.6,27.10503201728972,578,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,8,604,3,981000,97.75737921191089,96.546997,92.726791,96.104416,92.163795,95.677681,94.55169177214189,89.775894,98.594406,97.652946,98.815872,93.61441,94.525719,60.500553,32.697361,35.177128,9.25,,,,,,,,,,,-3.9,-7,-13.5,8.6,106.3,266638,,,,,,,,,,,,,,21.32835908882826,326,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,9,238,3,981000,97.75737921191087,96.863571,93.030838,95.756004,91.829674,97.578003,95.17568859517162,88.483665,99.245087,98.297417,100.77853,92.26693,93.165123,61.672844,32.913151,35.905159,12.875,,,,,,,,,,,-2.5,.6,-3.8,7.4,108.5,265306,,,,,,,,,,,,,,-42.74411642688355,1363,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,10,46,1,981000,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,281996,,,,,,,,,,,,,,24.86535150758928,1197,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,11,17,0,981000,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,12,9,0,981000,,,,,,,,,,,,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,青森県,2020,1,0,0,1263000,100.0000022935772,102.20996,100,102.17921,100,100,99.99999982845053,100,102.17921,101.49138,101.49138,102.17921,102.87643,68.257538,31.742462,31.742462,,3.5,.5,5.666666666666667,0,565.5913978,3.928956957897361,-9.666666666666666,-6.845641357794009,3.325246979757036,10.52662003649937,-2.2,-1,4.1,5.1,119.5,287173,,,,,,,,,,,,,,-39.62004475992189,384,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,-64.59999999999999,,81.2,,,
Aomori,青森県,2020,2,0,0,1263000,100.0000022935772,98.619431,96.487106,100.62817,98.482025,95.712173,99.70202142947346,97.262032,101.87475,101.18896,97.139603,99.381584,100.05972,67.98069,31.647877,27.731491,-.5,3,-.5,1.296296296296296,-24,-80.1104972,.9760477647806218,-6.481481481481482,-7.150664229707213,1.116019326301773,-.0500156504966605,2.3,3.1,9.1,20,104.4,271735,38,,,47.9,33.3,35.2,36.3,31.7,44.4,32.1,25,48.8,36,-42.55043213066253,498,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.8,-37.9,,2.5,,,
Aomori,青森県,2020,3,8,0,1263000,100.0000022935772,97.285583,95.182098,98.005554,95.915352,94.760773,96.2272867213478,95.603416,98.324287,97.662399,96.174019,97.686821,98.353386,65.435516,30.54491,29.325254,-3,-.5,1,-1.75,-60,-99.1950758,-17.55216246141814,-6.25,.5202745605247479,-20.23491841843047,-8.589404724498301,-5.3,-4.7,-5.1,19.6,110.4,292214,30.8,,,38,33.3,29.6,30,27.1,33.3,24.4,16.7,33.3,30.4,-40.70542349334,705,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-61.6,,-6.3,,,
