0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
740000,0,0,0,0,0
740000,0,0,0,0,0
740000,0,2880000,0,0,0
740000,0,2880000,0,0,0
0,740000,2880000,0,0,0
0,740000,2880000,0,0,0
0,740000,2880000,2880000,0,0
0,740000,2880000,2880000,0,0
0,0,2880000,2880000,0,0
0,0,2880000,2880000,0,0
0,0,2880000,2880000,0,0
0,0,2880000,2880000,0,0
0,0,0,2880000,2991652.17391304,0
0,0,0,2880000,2991652.17391304,0
0,0,0,2880000,2991652.17391304,0
0,0,0,2880000,2991652.17391304,0
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,2991652.17391304,2991652.17391304
0,0,0,0,0,2991652.17391304
0,0,0,0,0,2991652.17391304
0,0,0,0,0,2991652.17391304
0,0,0,0,0,2991652.17391304
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
