prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,cum_third,ps_third,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild
Kyoto,22350,89,2,-14,96.84541289963236,2591000,98.0996,,,,,,,,,,,,,,,,1,9,86,,,183,8841,164,1,,,,,
Kyoto,22357,73,2,-9.75,96.84541289963236,2591000,98.0996,,,,,,,,,,,,,,,,3,6,86,,,103,8970,165,3,,,,,
Kyoto,22364,146,2,-4.5,96.84541289963236,2591000,98.0996,,,,,,,,,,,,,,,,2,5,86,,,147,9027,168,2,,,,,
Kyoto,22371,342,3,-1.25,97.17592820201524,2591000,97.71841714285715,,,,,,,,,,,,,,,,1,7,86,,,288,9125,170,1,,,,,
Kyoto,22378,524,3,-13,97.4238146788024,2591000,97.43253000000001,,,,,,,,,,,,,,,,3,10,86,,,579,9292,173,3,,,,,
Kyoto,22385,641,5,-18.75,97.4238146788024,2591000,97.43253000000001,93,93,0,,,,,,,.0069563915,.0069563915,,,,,9,19,86,,,754,9710,176,9,,,,,
Kyoto,22392,957,3,-14.5,97.4238146788024,2591000,97.43253000000001,741,741,0,52706,35096,17610,.019939937,.019890008,.020040194,.0098995352,.0098995352,,,,,12,24,86,,,1142,10142,181,12,,,,,
Kyoto,22399,954,5,-29.75,96.5464689841386,2591000,96.48768142857141,1785,1785,0,73992,54241,19751,.020423304,.021024279,.018936757,.0083440458,.0083440458,,,,,23,27,86,,,1411,10829,186,23,,,,,
Kyoto,22406,882,6,-29.25,94.35310474747909,2591000,94.12555999999998,2190,2121,69,85754,62704,23050,.020940237,.021283984,.02005895,.0064195199,.0063920007,.0073986705,,,,31,37,86,,,1654,11491,191,31,,,,,
Kyoto,22413,958,3,-23,94.35310474747909,2591000,94.12555999999998,12380,11696,684,103673,69143,34530,.020204606,.019940373,.02075533,.012616573,.012807078,.010058232,,,,29,34,86,,,1468,12636,196,29,,,,,
Kyoto,22420,735,5,-27.25,94.35310474747909,2591000,94.12555999999998,49415,47354,2061,133450,80917,52533,.020727241,.020405702,.021242827,.021118974,.021859998,.011872188,,,,18,37,86,,,1382,13837,200,18,,,,,
Kyoto,22427,388,9,-18.75,94.35310474747909,2591000,94.12555999999998,117876,114859,3017,152986,91588,61398,.02078365,.02055767,.021130133,.023657015,.024640504,.0093894526,,,,35,32,86,,,964,14636,210,35,,,,,
Kyoto,22434,302,11,-17.5,96.59830828768214,2591000,96.80407142857142,206971,193549,13422,171473,101351,70122,.020772822,.020904221,.020585798,.022996778,.02389532,.014911196,,,,24,24,86,,,633,15202,221,24,,,,,
Kyoto,22441,246,8,-16.5,96.972508877716,2591000,97.25049,322150,271772,50378,191219,111112,80107,.020994857,.021339688,.020534607,.022099243,.021963568,.022861069,,,,20,19,86,,,416,15680,229,20,,,,,
Kyoto,22448,115,6,-19,96.972508877716,2591000,97.25049,468944,350240,118704,206239,117051,89188,.021018548,.021312395,.020644978,.021531152,.02066879,.024553847,,,,15,19,86,,,254,15960,235,15,,,,,
Kyoto,22455,88,6,-14.75,96.972508877716,2591000,97.25049,654096,448515,205581,220728,121810,98918,.021113377,.02113325,.021088956,.022005996,.020947304,.024733186,,,,13,15,86,,,164,16134,241,13,,,,,
Kyoto,22462,111,5,-17.75,96.55499294324935,2591000,97.27620428571427,805562,516463,289099,236302,130666,105636,.021551846,.021858295,.021184471,.021110892,.020139795,.023100773,,,,7,11,86,,,142,16255,246,7,,,,,
Kyoto,22469,153,1,-20.25,96.24185599239935,2591000,97.29548999999999,1025535,639158,386377,245579,134197,111382,.021452613,.021687362,.021176441,.02101085,.020346148,.022211216,,,,4,5,86,,,173,16366,247,4,,,,,
Kyoto,22476,257,2,-14.75,96.24185599239935,2591000,97.29548999999999,1203633,728064,475569,254597,139232,115365,.021487813,.021863168,.021051619,.020679995,.020072484,.021684758,,,,5,4,86,,,263,16506,249,5,,,,,
Kyoto,22483,385,0,-16,96.24185599239935,2591000,97.29548999999999,1339579,787809,551770,258946,139984,118962,.021434078,.021679236,.021152606,.020406138,.019797601,.021342812,,,,8,6,86,,,425,16701,249,8,,,,,
Kyoto,22490,1042,0,-15.5,95.90962241899572,2591000,96.82729428571427,1517096,854307,662789,262814,141663,121151,.021377221,.021686994,.021026038,.020204363,.019493762,.021200486,,,,15,8,86,,,1021,17061,249,15,,,,,
Kyoto,22497,1750,0,-17.75,93.91622097857405,2591000,94.01811999999998,1517096,854307,662789,262814,141663,121151,.021377221,.021686994,.021026038,.020204363,.019493762,.021200486,,,,53,36,126,,,1965,17704,249,53,,,,,
Kyoto,22504,2332,0,-30.5,93.91622097857405,2591000,94.01811999999998,1700663,943610,757053,262814,141663,121151,.021377221,.021686994,.021026038,.020006973,.019398721,.020820688,,,,79,78,126,,,3406,18515,249,79,,,,,
Kyoto,22511,3198,1,-26.5,93.91622097857405,2591000,94.01811999999998,1975613,1096642,878971,262814,141663,121151,.021377221,.021686994,.021026038,.01978034,.019498967,.020142986,,,,96,86,145,,,5123,19874,250,96,,,,,
Kyoto,22518,3610,2,-22,93.91622097857405,2591000,94.01811999999998,2073175,1146106,927069,262814,141663,121151,.021377221,.021686994,.021026038,.018980233,.018797228,.01921146,,,,97,104,145,,,7201,21486,252,97,,,,,
Kyoto,22525,2895,2,-23.25,94.21792209543074,2591000,94.81565571428571,2201376,1223343,978033,262814,141663,121151,.021377221,.021686994,.021026038,.018655984,.01861543,.018706959,,,,92,97,152,,,4527,27202,254,92,,,,,
Kyoto,22532,1778,3,-22,94.3386025421734,2591000,95.13467000000001,2400969,1342666,1058303,262814,141663,121151,.021377221,.021686994,.021026038,.018856253,.01896603,.018718792,,,,89,87,152,,,2656,30997,257,89,,,,,
Kyoto,22539,846,3,-18.75,94.3386025421734,2591000,95.13467000000001,2585110,1429331,1155779,262814,141663,121151,.021377221,.021686994,.021026038,.018880665,.018910818,.018843511,,,,52,74,161,,,2691,31928,260,52,,,,,
Kyoto,22546,388,4,-17.25,94.3386025421734,2591000,95.13467000000001,2718520,1484482,1234038,262814,141663,121151,.021377221,.021686994,.021026038,.018907236,.018883087,.01893637,,,,30,40,161,,,1479,33504,264,30,,,,,
Kyoto,22553,268,15,-14.75,95.35397347186232,2591000,95.23677714285715,2886169,1561349,1324820,262814,141663,121151,.021377221,.021686994,.021026038,.018965689,.019000441,.018924901,,,,17,22,161,,,723,34539,279,17,,,,,
Kyoto,22560,156,8,-12.25,96.70780137811417,2591000,95.37292000000001,,,,,,,,,,,,,,,,14,14,161,,,307,35105,287,14,,,,,
Kyoto,22567,78,3,-12.25,96.70780137811417,2591000,95.37292000000001,3181991,1685780,1496211,262814,141663,121151,.021377221,.021686994,.021026038,.019197246,.019222051,.019169375,,,,6,11,161,,,136,35362,290,6,,,,,
Kyoto,22574,50,0,-9.5,96.70780137811417,2591000,95.37292000000001,3275420,1717614,1557806,262814,141663,121151,.021377221,.021686994,.021026038,.019151742,.019204013,.019094435,,,,1,2,161,,,57,35484,290,1,,,,,
Kyoto,22581,37,1,-7,96.70780137811417,2591000,95.37292000000001,,,,,,,,,,,,,,,,1,0,161,,,50,35533,291,1,,,,,
Kyoto,22588,26,0,-6.25,97.73675759004125,2591000,96.63163999999999,3407853,1752978.5,1654874.5,262814,141663,121151,.021377221,.021686994,.021026038,.019242853,.019239161,.019246511,,,,0,1,161,,,34,35579,291,0,,,,,
Kyoto,22595,42,0,-6.5,97.73675759004125,2591000,96.63163999999999,,,,,,,,,,,,,,,,0,0,161,,,45,35609,291,0,,,,,
Kyoto,22602,29,0,1.25,97.73675759004125,2591000,96.63163999999999,,,,,,,,,,,,,,,,0,0,161,,,37,35643,291,0,,,,,
Kyoto,22609,10,0,0,97.73675759004125,2591000,96.63163999999999,,,,,,,,,,,,,,,,0,0,161,,,26,35669,291,0,,,,,
Kyoto,22616,5,0,-5,97.2737930298871,2591000,96.91389000000001,,,,,,,,,,,,,,,,1,0,171,,,13,35691,291,1,,,,,
Kyoto,22623,16,0,-7,97.08860720582547,2591000,97.02679000000001,3611708,1819191,1792517,262814,141663,121151,.021377221,.021686994,.021026038,.01950621,.019538725,.019473322,,,,1,1,171,,,18,35700,291,1,,,,,
Kyoto,22630,24,1,-8.75,97.08860720582547,2591000,97.02679000000001,3620288,1821189,1799099,262814,141663,121151,.021377221,.021686994,.021026038,.01950828,.0195315,.019484833,,,,1,0,171,,,25,35710,292,1,,,,,
Kyoto,22637,61,0,-7.5,97.08860720582547,2591000,97.02679000000001,,,,,,,,,,,,,,,,6,2,171,,,68,35728,292,6,,,,,
Kyoto,22644,132,0,-19.75,97.08860720582545,2591000,96.72847571428572,,,,,,,,,,,,,,,,15,,,,,171,35749,292,15,,,,,
Kyoto,22651,806,0,-14.75,,2591000,95.98269000000002,3632354,1825434,1806920,262814,141663,121151,.021377221,.021686994,.021026038,.019530395,.019545324,.019515334,,,,7,11,171,,,655,35872,292,7,,,,,
Kyoto,22658,3474,0,-17.75,,2591000,95.98269000000002,3678191,1846012,1832179,262814,141663,121151,.021377221,.021686994,.021026038,.019548329,.019545026,.019551657,,,,34,14,171,,,3096,36275,292,34,,,,,
Kyoto,22665,8593,0,-20.25,,2591000,95.98269000000002,3682714,1848916,1833798,262814,141663,121151,.021377221,.021686994,.021026038,.019547518,.01954961,.019545412,,,,49,38,171,,,9395,37916,292,49,,,,,
Kyoto,22672,13934,6,-19.25,,2591000,95.98269000000002,,,,,,,,,,,,,,,,65,46,171,,,14590,45609,298,65,,,,,
Kyoto,22679,17532,13,-19.75,,2591000,95.84728714285713,3691847,1854354,1837493,262814,141663,121151,.021377221,.021686994,.021026038,.019547334,.019555913,.019538682,,,,87,40,171,,,23364,54303,311,87,,,,,
Kyoto,22686,16351,20,-19.25,,2591000,95.82471999999999,3696032,1855928,1840104,262814,141663,121151,.021377221,.021686994,.021026038,.019549156,.019552561,.019545721,208635,.017486706,,113,107,171,,,24932,69974,331,113,,,,,
Kyoto,22693,14640,39,-19.5,,2591000,95.82471999999999,3699742,1857131,1842611,262814,141663,121151,.021377221,.021686994,.021026038,.019546581,.019545032,.019548142,325373,.017897053,,101,106,171,,,22953,86472,370,101,,,,,
Kyoto,22700,11436,53,-17,,2591000,95.82471999999999,3703695,1858499,1845196,262814,141663,121151,.021377221,.021686994,.021026038,.019545635,.019539203,.019552119,440347,.018003374,,89,112,171,,,18963,101874,423,89,,,,,
Kyoto,22707,9593,60,-17.5,,2591000,96.06374285714284,3707640,1860552,1847088,262814,141663,121151,.021377221,.021686994,.021026038,.019545466,.019540941,.019550024,574926,.018273858,,69,80,171,,,12975,117831,483,69,,,,,
Kyoto,22714,7829,53,-14,,2591000,96.10357999999998,3711195,1862402,1848793,262814,141663,121151,.021377221,.021686994,.021026038,.019538857,.019529,.0195488,713793,.018764973,,42,53,171,,,10822,127935,536,42,,,,,
Kyoto,22721,6375,61,-14,,2591000,96.10357999999998,3712939,1863501,1849438,262814,141663,121151,.021377221,.021686994,.021026038,.019531034,.019517997,.019544188,781422,.01859392,,35,43,171,,,8313,137126,597,35,,,,,
Kyoto,22728,4959,49,-11.5,,2591000,96.10357999999998,,,,,,,,,,,,,,,,18,,,,,7703,142540,646,18,,,,,
Kyoto,22735,6364,25,-5,,2591000,96.10357999999999,3724941,1871816,1853125,262814,141663,121151,.021377221,.021686994,.021026038,.019509744,.019490536,.019529184,1002210,.018631866,,13,,,,,9633,146869,671,13,,,,,
Mie,21937,0,0,,100.0000003208272,1791000,102.1325,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21944,1,0,,99.87974853107549,1791000,101.9660142857143,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21951,0,0,,99.5791190566961,1791000,101.5498,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21958,0,0,-11.125,99.5791190566961,1791000,101.5498,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21965,0,0,-1.25,99.5791190566961,1791000,101.5498,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21972,0,0,-2.75,99.00298988933496,1791000,100.53437,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21979,0,0,-9.25,95.54621488516804,1791000,94.44178999999998,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21986,7,0,-6.5,95.54621488516804,1791000,94.44178999999998,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Mie,21993,1,0,-2.25,95.54621488516804,1791000,94.44178999999998,,,,,,,,,,,,,,,,0,,,,,4,2,0,0,,,,,
Mie,22000,0,0,-6.5,95.54621488516804,1791000,94.44178999999998,,,,,,,,,,,,,,,,0,,,,,7,2,0,0,,,,,
Mie,22007,4,0,-11.25,88.36098152230248,1791000,92.64399714285716,,,,,,,,,,,,,,,,0,,,,,9,4,0,0,,,,,
Mie,22014,4,0,-11.5,85.48688817715626,1791000,91.92488000000002,,,,,,,,,,,,,,,,0,,,,,8,9,0,0,,,,,
Mie,22021,19,1,-24,85.48688817715626,1791000,91.92488000000002,,,,,,,,,,,,,,,,0,,,,,24,11,1,0,,,,,
Mie,22028,9,0,-27.75,85.48688817715626,1791000,91.92488000000002,,,,,,,,,,,,,,,,0,,,,,28,16,1,0,,,,,
Mie,22035,0,0,-27.75,83.52418771569991,1791000,90.24492285714287,,,,,,,,,,,,,,,,0,,,,,25,19,1,0,,,,,
Mie,22042,0,0,-33.25,80.90725376709146,1791000,88.00498000000002,,,,,,,,,,,,,,,,0,,,,,11,33,1,0,,,,,
Mie,22049,0,0,-22.5,80.90725376709146,1791000,88.00498000000002,,,,,,,,,,,,,,,,0,0,33,,,6,38,1,0,,,,,
Mie,22056,0,0,-20.5,80.90725376709146,1791000,88.00498000000002,,,,,,,,,,,,,,,,0,0,33,,,4,40,1,0,,,,,
Mie,22063,0,0,-18,80.90725376709146,1791000,88.00498000000002,,,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22070,0,0,-12.75,87.77493271705114,1791000,93.80431999999999,,,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22077,0,0,-16.5,87.77493271705114,1791000,93.80431999999999,,,,,,,,,,,,,,,,0,0,33,,,0,44,1,0,,,,,
Mie,22084,1,0,-9.75,87.77493271705114,1791000,93.80431999999999,,,,,,,,,,,,,,,,0,0,33,,,1,44,1,0,,,,,
Mie,22091,0,0,-10.25,87.77493271705114,1791000,93.80431999999999,,,,,,,,,,,,,,,,0,0,33,,,1,44,1,0,,,,,
Mie,22098,0,0,-13.5,89.57599118416788,1791000,93.76121999999998,,,,,,,,,,,,,,,,0,0,34,,,0,45,1,0,,,,,
Mie,22105,4,0,-16,90.29641457101457,1791000,93.74397999999998,,,,,,,,,,,,,,,,0,0,34,,,0,45,1,0,,,,,
Mie,22112,7,0,-15.25,90.29641457101457,1791000,93.74397999999998,,,,,,,,,,,,,,,,0,0,46,,,8,46,1,0,,,,,
Mie,22119,13,0,-11.25,90.29641457101457,1791000,93.74397999999998,,,,,,,,,,,,,,,,0,0,46,,,13,50,1,0,,,,,
Mie,22126,54,0,-13,90.72545621081369,1791000,94.73619428571428,,,,,,,,,,,,,,,,0,0,46,,,55,55,1,0,,,,,
Mie,22133,114,0,-11.25,91.79806031031148,1791000,97.21673,,,,,,,,,,,,,,,,2,0,52,,,136,82,1,2,,,,,
Mie,22140,46,0,-6.5,91.79806031031148,1791000,97.21673,,,,,,,,,,,,,,,,2,2,52,,,103,176,1,2,,,,,
Mie,22147,58,1,-14,91.79806031031148,1791000,97.21673,,,,,,,,,,,,,,,,2,2,52,,,84,250,2,2,,,,,
Mie,22154,26,0,-16,91.79806031031148,1791000,97.21673,,,,,,,,,,,,,,,,2,2,51,,,58,301,2,2,,,,,
Mie,22161,56,1,-16.5,93.86790874698467,1791000,97.33304428571429,,,,,,,,,,,,,,,,3,3,51,,,76,346,2,3,,,,,
Mie,22168,36,2,-15.5,94.21288348643019,1791000,97.35243000000001,,,,,,,,,,,,,,,,2,2,51,,,80,372,5,2,,,,,
Mie,22175,11,0,-8.25,94.21288348643019,1791000,97.35243000000001,,,,,,,,,,,,,,,,4,1,51,,,76,389,5,4,,,,,
Mie,22182,24,2,-12.25,94.21288348643019,1791000,97.35243000000001,,,,,,,,,,,,,,,,4,5,51,,,76,411,7,4,,,,,
Mie,22189,35,0,-10.5,95.63772794236569,1791000,97.54552714285714,,,,,,,,,,,,,,,,2,3,51,,,60,460,7,2,,,,,
Mie,22196,8,0,-13,96.7063612843173,1791000,97.69034999999998,,,,,,,,,,,,,,,,0,2,51,,,30,500,7,0,,,,,
Mie,22203,11,0,-8.25,96.7063612843173,1791000,97.69034999999998,,,,,,,,,,,,,,,,0,0,51,,,17,525,7,0,,,,,
Mie,22210,6,0,-7,96.7063612843173,1791000,97.69034999999998,,,,,,,,,,,,,,,,2,0,51,,,12,536,7,2,,,,,
Mie,22217,11,0,-6,96.60208120575342,1791000,97.68281428571427,,,,,,,,,,,,,,,,3,2,53,,,18,541,7,3,,,,,
Mie,22224,30,0,-9,95.97640073437012,1791000,97.63760000000001,,,,,,,,,,,,,,,,3,4,53,,,37,552,7,3,,,,,
Mie,22231,24,0,-7.75,95.97640073437012,1791000,97.63760000000001,,,,,,,,,,,,,,,,4,3,53,,,49,564,7,4,,,,,
Mie,22238,101,0,-7,95.97640073437012,1791000,97.63760000000001,,,,,,,,,,,,,,,,5,5,53,,,119,595,7,5,,,,,
Mie,22245,123,0,-8.25,95.97640073437012,1791000,97.63760000000001,,,,,,,,,,,,,,,,7,5,53,,,200,637,7,7,,,,,
Mie,22252,106,2,-10.75,95.35343478619198,1791000,97.68910571428569,,,,,,,,,,,,,,,,5,5,53,,,190,751,9,5,,,,,
Mie,22259,105,3,-10.25,95.2496071281623,1791000,97.69768999999998,,,,,,,,,,,,,,,,5,6,53,,,190,853,12,5,,,,,
Mie,22266,89,3,-14,95.2496071281623,1791000,97.69768999999998,,,,,,,,,,,,,,,,4,5,53,,,177,946,15,4,,,,,
Mie,22273,81,1,-12.75,95.2496071281623,1791000,97.69768999999998,,,,,,,,,,,,,,,,4,4,53,,,145,1064,16,4,,,,,
Mie,22280,99,3,-28.75,95.2418924501891,1791000,97.22143142857142,,,,,,,,,,,,,,,,6,4,53,,,167,1138,19,6,,,,,
Mie,22287,239,3,-19.25,95.23160621289152,1791000,96.58641999999999,,,,,,,,,,,,,,,,5,5,53,,,299,1242,22,5,,,,,
Mie,22294,220,1,-18.5,95.23160621289152,1791000,96.58641999999999,,,,,,,,,,,,,,,,6,4,53,,,373,1387,23,6,,,,,
Mie,22301,217,5,-22.75,95.23160621289152,1791000,96.58641999999999,,,,,,,,,,,,,,,,4,6,53,,,396,1576,28,4,,,,,
Mie,22308,188,2,-20.5,95.23160621289152,1791000,96.58641999999999,,,,,,,,,,,,,,,,9,6,53,,,374,1785,29,9,,,,,
Mie,22315,143,5,-21.25,94.73733441767266,1791000,97.84821999999998,,,,,,,,,,,,,,,,14,10,53,,,319,1999,34,14,,,,,
Mie,22322,58,8,-19.5,94.73733441767266,1791000,97.84821999999998,,,,,,,,,,,,,,,,11,13,53,,,180,2167,42,11,,,,,
Mie,22329,87,6,-19.5,94.73733441767266,1791000,97.84821999999998,,,,,,,,,,,,,,,,10,11,53,,,179,2249,48,10,,,,,
Mie,22336,52,4,-15.25,94.73733441767266,1791000,97.84821999999998,,,,,,,,,,,,,,,,8,8,53,,,139,2414,53,8,,,,,
Mie,22343,38,4,-17.75,96.90177768732349,1791000,98.20966999999999,,,,,,,,,,,,,,,,5,7,53,,,107,2480,57,5,,,,,
Mie,22350,40,6,-13.25,96.90177768732349,1791000,98.20966999999999,,,,,,,,,,,,,,,,4,4,53,,,92,2530,63,4,,,,,
Mie,22357,37,4,-11,96.90177768732349,1791000,98.20966999999999,,,,,,,,,,,,,,,,2,4,53,,,79,2576,67,2,,,,,
Mie,22364,65,3,-7.25,96.90177768732349,1791000,98.20966999999999,,,,,,,,,,,,,,,,3,4,53,,,103,2615,70,3,,,,,
Mie,22371,135,1,-3,97.29017179257445,1791000,99.23757285714287,,,,,,,,,,,,,,,,1,2,53,,,202,2654,71,1,,,,,
Mie,22378,150,2,-12.25,97.58146737151267,1791000,100.0085,,,,,,,,,,,,,,,,6,1,53,,,239,2767,73,6,,,,,
Mie,22385,181,1,-18.25,97.58146737151267,1791000,100.0085,2,2,0,,,,,,,.00014959981,.00014959981,,,,,12,7,53,,,311,2881,74,12,,,,,
Mie,22392,352,3,-12.25,97.58146737151267,1791000,100.0085,798,798,0,41143,28421,12722,.015565379,.016107077,.014477646,.010661038,.010661038,,,,,14,16,53,,,534,3006,77,14,,,,,
Mie,22399,337,10,-16,96.32956348573074,1791000,99.37992285714287,2596,2596,0,54231,39872,14359,.014968865,.015454731,.013767045,.012135094,.012135094,,,,,12,11,53,,,600,3276,87,12,,,,,
Mie,22406,283,2,-18.5,93.19980377127591,1791000,97.80848000000002,3745,3744,1,62321,45350,16971,.015218141,.015393415,.014768782,.010977672,.011283192,.0001072271,,,,18,13,53,,,599,3564,89,18,,,,,
Mie,22413,315,7,-19.75,93.19980377127591,1791000,97.80848000000002,12264,11582,682,81601,53575,28026,.015903041,.015450667,.016845899,.012498356,.012682249,.010028821,,,,11,12,61,,,628,3854,96,11,,,,,
Mie,22420,245,5,-21.75,93.19980377127591,1791000,97.80848000000002,26415,24552,1863,98674,59471,39203,.015325888,.014997437,.015852559,.011289238,.011333924,.010731629,,,,17,12,61,,,494,4233,101,17,,,,,
Mie,22427,185,4,-15,93.19980377127591,1791000,97.80848000000002,44789,41414,3375,110218,65128,45090,.014973477,.014618509,.015517733,.0089888871,.0088844746,.010503613,,,,11,13,61,,,362,4551,105,11,,,,,
Mie,22434,155,2,-15,96.41488203697809,1791000,100.5303542857143,129697,116237,13460,123009,70084,52925,.014901728,.014455224,.015537255,.014410778,.014350476,.014953412,,,,10,11,57,,,313,4760,107,10,,,,,
Mie,22441,98,1,-13.25,96.95072841459513,1791000,100.984,222732,190930,31802,133148,73826,59322,.014618962,.014178701,.015206586,.015279245,.01543023,.014431452,,,,9,9,57,,,219,4954,108,9,,,,,
Mie,22448,41,1,-15.75,96.95072841459513,1791000,100.984,365087,288908,76179,145255,78609,66646,.014803452,.014312958,.015427022,.016762648,.017049391,.015757577,,,,5,9,57,,,115,5099,109,5,,,,,
Mie,22455,60,1,-14,96.95072841459513,1791000,100.984,487031,344092,142939,152362,81526,70836,.014573938,.014144235,.015101976,.016385365,.016070364,.017196806,,,,4,4,57,,,102,5172,110,4,,,,,
Mie,22462,33,2,-20,96.20569133698073,1791000,100.6377714285714,614636,403625,211011,156789,83102,73687,.014299889,.013901612,.014777349,.016107406,.015739607,.016861064,,,,4,4,57,,,78,5228,112,4,,,,,
Mie,22469,66,1,-16.75,95.64691352876993,1791000,100.3781,761713,473006,288707,162249,85649,76600,.014173301,.013841598,.014563533,.015605744,.015057075,.016596572,,,,3,3,50,,,98,5273,113,3,,,,,
Mie,22476,121,0,-14.75,95.64691352876993,1791000,100.3781,894721,544728,349993,166200,87688,78512,.014027166,.013769374,.014326743,.015372482,.015017971,.015958806,,,,3,3,50,,,166,5326,113,3,,,,,
Mie,22483,112,0,-11,95.64691352876993,1791000,100.3781,995282,589685,405597,168146,88551,79595,.013918171,.013713839,.014152768,.015161376,.014818754,.015688747,,,,2,3,50,,,202,5403,113,2,,,,,
Mie,22490,222,1,-12.75,95.25662466404785,1791000,99.9790042857143,1126158,645088,481070,170728,89383,81345,.01388697,.01368352,.014117614,.014997934,.014719758,.01538788,,,,4,5,50,,,286,5543,114,4,,,,,
Mie,22497,483,0,-15,92.91489147571529,1791000,97.58443,1126158,645088,481070,170728,89383,81345,.01388697,.01368352,.014117614,.014997934,.014719758,.01538788,,,,8,4,50,,,650,5675,114,8,,,,,
Mie,22504,795,2,-19.5,92.91489147571529,1791000,97.58443,1255518,705134,550384,170728,89383,81345,.01388697,.01368352,.014117614,.014770189,.014496134,.015136819,,,,13,10,50,,,1112,6020,116,13,,,,,
Mie,22511,2150,4,-23.25,92.91489147571529,1791000,97.58443,1419131,785109,634022,170728,89383,81345,.01388697,.01368352,.014117614,.014208701,.013959719,.014529599,,,,11,13,50,,,2707,6594,120,11,,,,,
Mie,22518,2736,7,-21.25,92.91489147571529,1791000,97.58443,1550730,853811,696919,170728,89383,81345,.01388697,.01368352,.014117614,.014197169,.014003313,.01444211,,,,20,16,54,,,4597,7473,127,20,,,,,
Mie,22525,1451,11,-26,91.62959985393073,1791000,97.36550857142856,1681062,932848,748214,170728,89383,81345,.01388697,.01368352,.014117614,.014246483,.014195011,.014311181,,,,29,23,54,,,3827,9726,138,29,,,,,
Mie,22532,710,11,-22.75,91.11548320521692,1791000,97.27794000000002,1808859,1009405,799454,170728,89383,81345,.01388697,.01368352,.014117614,.014206057,.014258502,.014140386,,,,23,31,60,,,1900,12384,149,23,,,,,
Mie,22539,311,6,-20.25,91.11548320521692,1791000,97.27794000000002,1946506,1081277,865229,170728,89383,81345,.01388697,.01368352,.014117614,.014216544,.014305876,.014106462,,,,12,22,61,,,893,13705,155,12,,,,,
Mie,22546,138,4,-20.25,91.11548320521692,1791000,97.27794000000002,2058540,1131629,926911,170728,89383,81345,.01388697,.01368352,.014117614,.014317092,.014394684,.014223491,,,,7,10,61,,,403,14332,159,7,,,,,
Mie,22553,63,4,-16,92.34592206025081,1791000,97.99476857142859,2172273,1177201,995072,170728,89383,81345,.01388697,.01368352,.014117614,.014274513,.014325649,.014214489,,,,2,4,61,,,182,14613,163,2,,,,,
Mie,22560,70,0,-11.75,93.98650720029603,1791000,98.95054000000002,,,,,,,,,,,,,,,,3,2,51,,,131,14735,163,3,,,,,
Mie,22567,36,0,-10.75,93.98650720029603,1791000,98.95054000000002,2370136,1256283,1113853,170728,89383,81345,.01388697,.01368352,.014117614,.014299249,.014324726,.014270625,,,,1,3,51,,,83,14821,163,1,,,,,
Mie,22574,21,0,-9.5,93.98650720029603,1791000,98.95054000000002,2453890,1289182,1164708,170728,89383,81345,.01388697,.01368352,.014117614,.014348165,.014413872,.014276131,,,,1,1,51,,,34,14891,163,1,,,,,
Mie,22581,26,0,-6.75,93.98650720029603,1791000,98.95054000000002,,,,,,,,,,,,,,,,1,1,51,,,33,14918,163,1,,,,,
Mie,22588,17,0,-7.25,96.82618731782679,1791000,102.0072,2542064.5,1310745.5,1231319,170728,89383,81345,.01388697,.01368352,.014117614,.014354182,.014385585,.014320867,,,,0,0,50,,,24,14946,163,0,,,,,
Mie,22595,1,0,-7.25,96.82618731782679,1791000,102.0072,,,,,,,,,,,,,,,,0,0,50,,,5,14966,163,0,,,,,
Mie,22602,3,0,-4.25,96.82618731782679,1791000,102.0072,,,,,,,,,,,,,,,,0,0,50,,,4,14970,163,0,,,,,
Mie,22609,3,0,-6.25,96.82618731782679,1791000,102.0072,,,,,,,,,,,,,,,,0,0,50,,,4,14975,163,0,,,,,
Mie,22616,2,0,-7.75,96.45099934786808,1791000,101.6758428571429,,,,,,,,,,,,,,,,0,0,50,,,5,14976,163,0,,,,,
Mie,22623,0,0,-7.75,96.3009241598846,1791000,101.5433,2665699,1340732,1324967,170728,89383,81345,.01388697,.01368352,.014117614,.014396979,.014399914,.014394009,,,,0,0,50,,,1,14980,163,0,,,,,
