prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate
Fukuoka,22119,403,0,-14.5,92.83290342882572,5107000,95.16454,,,,,,,,,,,,,,4,4,60,
Fukuoka,22126,760,1,-13.25,93.06023079648995,5107000,95.44414571428571,,,,,,,,,,,,,,4,5,60,
Fukuoka,22133,819,3,-11.5,93.62854921565055,5107000,96.14315999999998,,,,,,,,,,,,,,12,11,60,
Fukuoka,22140,619,4,-18,93.62854921565055,5107000,96.14315999999998,,,,,,,,,,,,,,19,21,60,
Fukuoka,22147,486,9,-14.75,93.62854921565055,5107000,96.14315999999998,,,,,,,,,,,,,,17,22,60,
Fukuoka,22154,450,10,-13.75,93.62854921565055,5107000,96.14315999999998,,,,,,,,,,,,,,16,16,60,
Fukuoka,22161,249,9,-15,95.2130009608223,5107000,97.27938857142856,,,,,,,,,,,,,,15,14,60,
Fukuoka,22168,126,11,-10.75,95.47707625168425,5107000,97.46875999999999,,,,,,,,,,,,,,16,17,60,
Fukuoka,22175,62,10,-8,95.47707625168425,5107000,97.46875999999999,,,,,,,,,,,,,,10,10,60,
Fukuoka,22182,24,5,-10.75,95.47707625168425,5107000,97.46875999999999,,,,,,,,,,,,,,10,12,60,
Fukuoka,22189,30,4,-8.25,96.38911234797482,5107000,99.40838285714287,,,,,,,,,,,,,,7,9,60,
Fukuoka,22196,47,0,-8.5,97.07313942019276,5107000,100.8631,,,,,,,,,,,,,,6,6,60,
Fukuoka,22203,39,1,-7,97.07313942019276,5107000,100.8631,,,,,,,,,,,,,,7,7,90,
Fukuoka,22210,43,1,-6,97.07313942019276,5107000,100.8631,,,,,,,,,,,,,,5,5,90,
Fukuoka,22217,46,2,-5.75,97.03339500663733,5107000,100.8137142857143,,,,,,,,,,,,,,4,4,90,
Fukuoka,22224,49,1,-9.25,96.79492852530481,5107000,100.5174,,,,,,,,,,,,,,4,4,90,
Fukuoka,22231,99,0,-7.25,96.79492852530481,5107000,100.5174,,,,,,,,,,,,,,4,4,90,
Fukuoka,22238,164,2,-9.5,96.79492852530481,5107000,100.5174,,,,,,,,,,,,,,3,3,90,
Fukuoka,22245,256,1,-9,96.79492852530481,5107000,100.5174,,,,,,,,,,,,,,3,3,90,
Fukuoka,22252,260,2,-10.75,96.2939564019341,5107000,100.0184228571428,,,,,,,,,,,,,,9,6,90,
Fukuoka,22259,561,1,-10.25,96.21046104803897,5107000,99.93525999999999,,,,,,,,,,,,,,11,9,90,
Fukuoka,22266,746,4,-12.75,96.21046104803897,5107000,99.93525999999999,,,,,,,,,,,,,,13,12,104,
Fukuoka,22273,925,3,-11.75,96.21046104803897,5107000,99.93525999999999,,,,,,,,,,,,,,12,12,104,
Fukuoka,22280,1058,3,-36,96.03599129227132,5107000,98.74020571428571,,,,,,,,,,,,,,16,16,105,
Fukuoka,22287,1993,9,-28.25,95.80336495124779,5107000,97.1468,,,,,,,,,,,,,,19,22,110,
Fukuoka,22294,2075,10,-19.75,95.80336495124779,5107000,97.1468,,,,,,,,,,,,,,20,19,110,
Fukuoka,22301,1639,27,-25.75,95.80336495124779,5107000,97.1468,,,,,,,,,,,,,,28,27,110,
Fukuoka,22308,1118,21,-21.25,95.80336495124779,5107000,97.1468,,,,,,,,,,,,,,35,35,110,
Fukuoka,22315,661,27,-20.75,95.12880254028424,5107000,96.52012000000001,,,,,,,,,,,,,,39,40,110,
Fukuoka,22322,561,22,-18.5,95.12880254028424,5107000,96.52012000000001,,,,,,,,,,,,,,36,38,110,
Fukuoka,22329,423,33,-21,95.12880254028424,5107000,96.52012000000001,,,,,,,,,,,,,,26,29,110,
Fukuoka,22336,242,22,-14.5,95.12880254028424,5107000,96.52012000000001,,,,,,,,,,,,,,23,25,111,
Fukuoka,22343,198,13,-18.5,97.15957225893382,5107000,99.50096999999998,,,,,,,,,,,,,,17,17,111,
Fukuoka,22350,251,10,-12.75,97.15957225893382,5107000,99.50096999999998,,,,,,,,,,,,,,16,16,111,
Fukuoka,22357,240,11,-10,97.15957225893382,5107000,99.50096999999998,,,,,,,,,,,,,,12,12,111,
Fukuoka,22364,192,6,-1,97.15957225893382,5107000,99.50096999999998,,,,,,,,,,,,,,8,8,111,
Fukuoka,22371,204,2,-8.25,97.48383408088812,5107000,100.0302442857143,,,,,,,,,,,,,,5,5,111,
Fukuoka,22378,341,3,-10.5,97.72703044735384,5107000,100.4272,,,,,,,,,,,,,,6,6,111,
Fukuoka,22385,753,8,-15.5,97.72703044735384,5107000,100.4272,16,16,0,,,,,,,.0011967985,.0011967985,,,10,7,111,
Fukuoka,22392,1673,2,-10.5,97.72703044735384,5107000,100.4272,1169,1169,0,109424,65686,43738,.041397709,.037226327,.049773879,.015617485,.015617485,,,14,14,111,
Fukuoka,22399,2277,12,-17.5,73.21073706417704,5107000,99.58317428571429,4408,4408,0,145918,96417,49501,.040276352,.03737206,.047460303,.020605352,.020605352,,,22,22,113,
Fukuoka,22406,2636,14,-15.5,11.92000360623505,5107000,97.47311000000001,7529,7520,9,162636,109771,52865,.039714023,.037260208,.046005048,.022069665,.02266282,.00096504396,,41,35,136,
Fukuoka,22413,3408,19,-20.75,11.92000360623505,5107000,97.47311000000001,21929,20087,1842,202228,138038,64190,.039411776,.039809223,.038583398,.022348048,.021995192,.027086642,,67,61,136,
Fukuoka,22420,2480,25,-22.5,11.92000360623505,5107000,97.47311000000001,73442,70888,2554,256482,165794,90688,.039836377,.041810043,.036671605,.031387631,.032723982,.014712066,,78,81,158,
Fukuoka,22427,1315,33,-18.5,11.92000360623505,5107000,97.47311000000001,182831,177298,5533,316496,204875,111621,.042997021,.045985859,.038414389,.0366931,.038035437,.017219702,,81,80,172,
Fukuoka,22434,606,30,-16.25,11.92000360623505,5107000,97.96554714285715,365977,348485,17492,365196,225874,139322,.044241086,.046587799,.040900923,.04066411,.043023523,.01943277,,75,75,172,
Fukuoka,22441,333,12,-16.25,,5107000,98.04761999999998,598393,536124,62269,402571,236175,166396,.044200215,.045358744,.042653907,.041049302,.043327484,.028257094,,50.5,54,187,
Fukuoka,22448,248,21,-17.25,,5107000,98.04761999999998,885031,692242,192789,435000,242630,192370,.044332393,.044177551,.044529248,.040635422,.040851429,.039878283,,,43,189,
Fukuoka,22455,223,7,-12.5,,5107000,98.04761999999998,1254188,873436,380752,457320,250988,206332,.043744199,.043544799,.043989226,.042195115,.040792681,.045807783,,,25,201,
Fukuoka,22462,199,3,-14.25,,5107000,97.12880857142856,1624245,1066578,557667,469667,255725,213942,.042835824,.04277863,.042904388,.04256564,.041591872,.044560991,,,13,201,
Fukuoka,22469,292,3,-13.25,,5107000,96.4397,2010628,1293515,717113,489038,261995,227043,.042720031,.042340595,.043166425,.041193135,.041176122,.041223861,,,13,201,
Fukushima,21937,0,0,,99.99999994813913,1864000,102.0684,,,,,,,,,,,,,,,,,
Fukushima,21944,0,0,,99.88555268335882,1864000,101.7446,,,,,,,,,,,,,,,,,
Fukushima,21951,0,0,,99.59943452140804,1864000,100.9351,,,,,,,,,,,,,,,,,
Fukushima,21958,0,0,-3,99.59943452140804,1864000,100.9351,,,,,,,,,,,,,,,,,
Fukushima,21965,0,0,1.5,99.59943452140804,1864000,100.9351,,,,,,,,,,,,,,,,,
Fukushima,21972,0,0,-1,98.99103019975897,1864000,100.5282242857143,,,,,,,,,,,,,,,,,
Fukushima,21979,1,0,-7.5,95.34060426986458,1864000,98.08696999999998,,,,,,,,,,,,,,,,,
Fukushima,21986,1,0,-2.5,95.34060426986458,1864000,98.08696999999998,,,,,,,,,,,,,,0,,,
Fukushima,21993,0,0,-.5,95.34060426986458,1864000,98.08696999999998,,,,,,,,,,,,,,0,,,
Fukushima,22000,0,0,0,95.34060426986458,1864000,98.08696999999998,,,,,,,,,,,,,,0,,,
Fukushima,22007,14,0,-6.5,90.12318332154534,1864000,93.63601999999999,,,,,,,,,,,,,,0,,,
Fukushima,22014,22,0,-3.25,88.03621494221764,1864000,91.85563999999999,,,,,,,,,,,,,,0,,,
Fukushima,22021,24,0,-12.75,88.03621494221764,1864000,91.85563999999999,,,,,,,,,,,,,,0,,,
Fukushima,22028,7,0,-18,88.03621494221764,1864000,91.85563999999999,,,,,,,,,,,,,,0,,,
Fukushima,22035,9,0,-22,86.52258206727122,1864000,90.90659428571428,,,,,,,,,,,,,,0,,,
Fukushima,22042,3,0,-19,84.50440490067599,1864000,89.64120000000001,,,,,,,,,,,,,,0,,,
Fukushima,22049,0,0,-14.5,84.50440490067599,1864000,89.64120000000001,,,,,,,,,,,,,,2,2,15,
Fukushima,22056,0,0,-16,84.50440490067599,1864000,89.64120000000001,,,,,,,,,,,,,,0,0,15,
Fukushima,22063,0,0,-7,84.50440490067599,1864000,89.64120000000001,,,,,,,,,,,,,,0,0,15,
Fukushima,22070,0,0,-6,90.68925843887757,1864000,92.97667,,,,,,,,,,,,,,0,0,15,
Fukushima,22077,0,0,-7,90.68925843887757,1864000,92.97667,,,,,,,,,,,,,,0,0,15,
Fukushima,22084,1,0,-1.5,90.68925843887757,1864000,92.97667,,,,,,,,,,,,,,0,0,15,
Fukushima,22091,0,0,-5,90.68925843887757,1864000,92.97667,,,,,,,,,,,,,,0,0,15,
Fukushima,22098,0,0,-3.25,91.56779069465071,1864000,93.38517,,,,,,,,,,,,,,0,0,15,
Fukushima,22105,1,0,-6.5,91.91920359695996,1864000,93.54857000000001,,,,,,,,,,,,,,0,0,15,
Fukushima,22112,1,0,-4.5,91.91920359695996,1864000,93.54857000000001,,,,,,,,,,,,,,0,0,15,
Fukushima,22119,2,0,0,91.91920359695996,1864000,93.54857000000001,,,,,,,,,,,,,,0,0,15,
Fukushima,22126,3,0,-4,92.18222279747663,1864000,93.82687285714287,,,,,,,,,,,,,,0,0,15,
Fukushima,22133,7,0,2.25,92.83977079876838,1864000,94.52263000000002,,,,,,,,,,,,,,0,0,15,
Fukushima,22140,9,0,12.5,92.83977079876838,1864000,94.52263000000002,,,,,,,,,,,,,,0,0,15,
Fukushima,22147,20,0,-.125,92.83977079876838,1864000,94.52263000000002,,,,,,,,,,,,,,1,1,15,
Fukushima,22154,33,0,-2.25,92.83977079876838,1864000,94.52263000000002,,,,,,,,,,,,,,1,0,15,
Fukushima,22161,20,0,-4.75,94.58219854017837,1864000,96.53689000000001,,,,,,,,,,,,,,1,1,42,
Fukushima,22168,30,0,-2.75,94.87260316374669,1864000,96.87260000000002,,,,,,,,,,,,,,2,2,42,
Fukushima,22175,13,2,3.25,94.87260316374669,1864000,96.87260000000002,,,,,,,,,,,,,,1,1,42,
Fukushima,22182,26,0,-3.75,94.87260316374669,1864000,96.87260000000002,,,,,,,,,,,,,,1,2,42,
Fukushima,22189,20,2,3,95.95155466119115,1864000,97.65510285714286,,,,,,,,,,,,,,3,3,42,
Fukushima,22196,47,0,-1.5,96.76076828427449,1864000,98.24198,,,,,,,,,,,,,,3,3,42,
Fukushima,22203,48,2,2.5,96.76076828427449,1864000,98.24198,,,,,,,,,,,,,,3,3,42,
Fukushima,22210,24,0,7.25,96.76076828427449,1864000,98.24198,,,,,,,,,,,,,,3,3,42,
Fukushima,22217,2,0,8.5,96.74592729549745,1864000,98.33953285714287,,,,,,,,,,,,,,4,5,42,
Fukushima,22224,27,0,2.5,96.65688136283516,1864000,98.92485000000001,,,,,,,,,,,,,,3,3,42,
Fukushima,22231,20,0,3,96.65688136283516,1864000,98.92485000000001,,,,,,,,,,,,,,3,3,42,
Fukushima,22238,41,0,1.75,96.65688136283516,1864000,98.92485000000001,,,,,,,,,,,,,,4,5,42,
Fukushima,22245,23,0,-3.75,96.65688136283516,1864000,98.92485000000001,,,,,,,,,,,,,,5,4,42,
Fukushima,22252,41,2,-5.5,95.92007649724506,1864000,98.06503285714287,,,,,,,,,,,,,,5,5,42,
Fukushima,22259,71,0,-6,95.79727568631337,1864000,97.92173000000001,,,,,,,,,,,,,,5,5,42,
Fukushima,22266,126,2,-9.5,95.79727568631337,1864000,97.92173000000001,,,,,,,,,,,,,,5,3,42,
Fukushima,22273,149,7,-8.25,95.79727568631337,1864000,97.92173000000001,,,,,,,,,,,,,,5,5,42,
Fukushima,22280,97,4,-29,95.98908598660572,1864000,98.10738714285715,,,,,,,,,,,,,,5,7,42,
Fukushima,22287,242,7,-17,96.24483305366218,1864000,98.35492999999998,,,,,,,,,,,,,,8,8,42,
Fukushima,22294,223,5,-17.5,96.24483305366218,1864000,98.35492999999998,,,,,,,,,,,,,,7,9,42,
Fukushima,22301,162,3,-18,96.24483305366218,1864000,98.35492999999998,,,,,,,,,,,,,,8,8,42,
Fukushima,22308,117,8,-15.75,96.24483305366218,1864000,98.35492999999998,,,,,,,,,,,,,,11,11,42,
Fukushima,22315,51,12,-18.25,95.44901688688641,1864000,96.97906999999999,,,,,,,,,,,,,,11,11,42,
Fukushima,22322,55,8,-13.75,95.44901688688641,1864000,96.97906999999999,,,,,,,,,,,,,,10,8,42,
Fukushima,22329,39,4,-16.25,95.44901688688641,1864000,96.97906999999999,,,,,,,,,,,,,,5,8,49,
Fukushima,22336,75,3,-11,95.44901688688641,1864000,96.97906999999999,,,,,,,,,,,,,,9,7,49,
Fukushima,22343,148,10,-10.5,96.86894695757566,1864000,98.80048999999998,,,,,,,,,,,,,,8,10,49,
Fukushima,22350,103,14,-9.25,96.86894695757566,1864000,98.80048999999998,,,,,,,,,,,,,,10,10,49,
Fukushima,22357,116,9,-5.5,96.86894695757566,1864000,98.80048999999998,,,,,,,,,,,,,,13,16,49,
Fukushima,22364,147,8,-6.25,96.86894695757566,1864000,98.80048999999998,,,,,,,,,,,,,,11,13,49,
Fukushima,22371,143,5,4.5,97.36215720256936,1864000,98.66447285714285,,,,,,,,,,,,,,11,11,49,
Fukushima,22378,205,1,.25,97.73206488631465,1864000,98.56246,,,,,,,,,,,,,,12,10,49,
Fukushima,22385,176,0,-8.5,97.73206488631465,1864000,98.56246,598,598,0,,,,,,,.044730347,.044730347,,,12,12,49,
Fukushima,22392,213,3,-3,97.73206488631465,1864000,98.56246,2007,2007,0,38028,24287,13741,.0143869,.013764208,.015637269,.026812911,.026812911,,,11,11,49,
Fukushima,22399,266,3,-5.75,76.63568156541055,1864000,98.43875428571428,5365,5365,0,55617,38649,16968,.01535143,.014980686,.016268488,.025078883,.025078883,,,11,11,49,
Fukushima,22406,396,4,-4.25,23.89472326315035,1864000,98.12949000000002,10227,10136,91,64642,46232,18410,.015784906,.015692797,.016021052,.029978279,.030546591,.0097576668,,12,13,49,
Fukushima,22413,385,3,-7.75,23.89472326315035,1864000,98.12949000000002,22831,22023,808,79585,56155,23430,.015510147,.016194722,.014083331,.023267284,.024115106,.011881654,,24,22,49,
Fukushima,22420,201,2,-11.25,23.89472326315035,1864000,98.12949000000002,50468,47289,3179,98596,62448,36148,.015313773,.015748179,.014617207,.021569006,.021829991,.018312318,,23,23,49,
Fukushima,22427,124,10,-6.75,23.89472326315035,1864000,98.12949000000002,117741,107461,10280,116110,69717,46393,.015773924,.015648548,.01596616,.023629922,.023053424,.031993229,,16,20,45,
Fukushima,22434,73,10,-3.25,23.89472326315035,1864000,98.17765285714287,195270,172266,23004,135974,77667,58307,.016472353,.016019261,.017117254,.021696666,.021267746,.025556337,,10,11,49,
Fukushima,22441,71,2,-3.25,,1864000,98.18568000000002,300951,250915,50036,151195,84704,66491,.01660043,.016267883,.017044285,.020645009,.020277986,.022705872,,6,5,49,
Fukushima,22448,61,4,-4.75,,1864000,98.18568000000002,431093,319741,111352,159561,88224,71337,.016261429,.016063636,.01651288,.019793255,.018868946,.02303309,,,4,49,
Fukushima,22455,76,2,-4,,1864000,98.18568000000002,549803,380807,168996,168401,93105,75296,.016108124,.016153118,.016052831,.018497227,.017785091,.020331692,,,5,49,
Fukushima,22462,111,0,-8.25,,1864000,97.48788571428572,677914,440032,237882,179159,96477,82682,.016340137,.016139032,.016581226,.017765695,.01715932,.019008221,,,4,49,
Fukushima,22469,128,0,-2.5,,1864000,96.96454000000001,829505,521174,308331,187384,99621,87763,.016368974,.016099591,.016685892,.016994646,.016590394,.017724674,,,4,49,
Gifu,21937,0,0,,99.99999971293583,1997000,102.0684,,,,,,,,,,,,,,,,,
Gifu,21944,0,0,,99.87261169691676,1997000,101.7238285714286,,,,,,,,,,,,,,,,,
Gifu,21951,0,0,,99.55414165686909,1997000,100.8624,,,,,,,,,,,,,,,,,
Gifu,21958,0,0,-8.25,99.55414165686909,1997000,100.8624,,,,,,,,,,,,,,,,,
Gifu,21965,0,0,-.5,99.55414165686909,1997000,100.8624,,,,,,,,,,,,,,,,,
Gifu,21972,2,0,-3.5,98.95640057319348,1997000,100.1289528571428,,,,,,,,,,,,,,,,,
Gifu,21979,0,0,-10.25,95.3699540711398,1997000,95.72826999999998,,,,,,,,,,,,,,,,,
Gifu,21986,0,0,-6.75,95.3699540711398,1997000,95.72826999999998,,,,,,,,,,,,,,0,,,
Gifu,21993,3,0,-1,95.3699540711398,1997000,95.72826999999998,,,,,,,,,,,,,,0,,,
Gifu,22000,15,0,-4.5,95.3699540711398,1997000,95.72826999999998,,,,,,,,,,,,,,0,,,
Gifu,22007,38,1,-10.25,89.327638317357,1997000,93.06504857142855,,,,,,,,,,,,,,0,,,
Gifu,22014,54,0,-13.5,86.91071201584387,1997000,91.99976000000001,,,,,,,,,,,,,,0,,,
Gifu,22021,27,2,-25,86.91071201584387,1997000,91.99976000000001,,,,,,,,,,,,,,0,,,
Gifu,22028,10,3,-31,86.91071201584387,1997000,91.99976000000001,,,,,,,,,,,,,,0,,,
Gifu,22035,1,0,-29.25,85.22862044678865,1997000,90.05669,,,,,,,,,,,,,,0,,,
Gifu,22042,0,0,-32.5,82.98583168804832,1997000,87.46592999999999,,,,,,,,,,,,,,0,,,
Gifu,22049,0,1,-24.25,82.98583168804832,1997000,87.46592999999999,,,,,,,,,,,,,,1,1,17,
Gifu,22056,0,0,-20.5,82.98583168804832,1997000,87.46592999999999,,,,,,,,,,,,,,1,1,48,
Gifu,22063,0,0,-17,82.98583168804832,1997000,87.46592999999999,,,,,,,,,,,,,,1,1,48,
Gifu,22070,1,0,-12.75,89.48616749694656,1997000,91.43581000000002,,,,,,,,,,,,,,1,1,48,
Gifu,22077,2,0,-18,89.48616749694656,1997000,91.43581000000002,,,,,,,,,,,,,,1,1,47,
Gifu,22084,3,0,-7.25,89.48616749694656,1997000,91.43581000000002,,,,,,,,,,,,,,2,2,47,
Gifu,22091,0,0,-9,89.48616749694656,1997000,91.43581000000002,,,,,,,,,,,,,,1,1,47,
Gifu,22098,4,0,-13.25,90.60024488735526,1997000,91.48058857142858,,,,,,,,,,,,,,1,1,47,
Gifu,22105,2,0,-19.5,91.04587584351873,1997000,91.49850000000002,,,,,,,,,,,,,,2,2,47,
Gifu,22112,15,0,-15,91.04587584351873,1997000,91.49850000000002,,,,,,,,,,,,,,1,2,47,
Gifu,22119,54,0,-11.5,91.04587584351873,1997000,91.49850000000002,,,,,,,,,,,,,,0,0,15,
Gifu,22126,120,0,-11.25,91.34174519640943,1997000,92.03064285714287,,,,,,,,,,,,,,0,0,19,
Gifu,22133,114,0,-9.5,92.08141857863622,1997000,93.361,,,,,,,,,,,,,,0,0,49,
Gifu,22140,47,0,1.25,92.08141857863622,1997000,93.361,,,,,,,,,,,,,,3,3,49,
Gifu,22147,27,2,-11.5,92.08141857863622,1997000,93.361,,,,,,,,,,,,,,4,3,49,
Gifu,22154,16,1,-10,92.08141857863622,1997000,93.361,,,,,,,,,,,,,,4,5,49,
Gifu,22161,9,0,-12.75,94.13982084753658,1997000,94.92316857142858,,,,,,,,,,,,,,2,3,51,
Gifu,22168,28,0,-10.75,94.48288789235332,1997000,95.18353,,,,,,,,,,,,,,2,2,51,
Gifu,22175,5,0,-2,94.48288789235332,1997000,95.18353,,,,,,,,,,,,,,1,1,51,
Gifu,22182,19,0,-5,94.48288789235332,1997000,95.18353,,,,,,,,,,,,,,1,1,51,
Gifu,22189,14,0,-2.75,95.6694674480066,1997000,96.50616428571429,,,,,,,,,,,,,,2,2,51,
Gifu,22196,4,0,-5.75,96.55940211474659,1997000,97.49814000000002,,,,,,,,,,,,,,2,2,51,
Gifu,22203,8,0,.75,96.55940211474659,1997000,97.49814000000002,,,,,,,,,,,,,,1,1,51,
Gifu,22210,30,1,1.75,96.55940211474659,1997000,97.49814000000002,,,,,,,,,,,,,,1,1,51,
Gifu,22217,15,0,2.75,96.54842294586219,1997000,97.42473428571429,,,,,,,,,,,,,,1,1,51,
Gifu,22224,48,1,-1.25,96.48254793255579,1997000,96.98429999999999,,,,,,,,,,,,,,0,1,51,
Gifu,22231,74,0,.75,96.48254793255579,1997000,96.98429999999999,,,,,,,,,,,,,,0,0,51,
Gifu,22238,109,1,1.75,96.48254793255579,1997000,96.98429999999999,,,,,,,,,,,,,,0,0,51,
Gifu,22245,137,1,-3.5,96.48254793255579,1997000,96.98429999999999,,,,,,,,,,,,,,1,1,51,
Gifu,22252,190,0,-7.5,95.66615128293459,1997000,96.76027714285713,,,,,,,,,,,,,,2,1,51,
Gifu,22259,253,6,-9,95.53008517466438,1997000,96.72293999999999,,,,,,,,,,,,,,2,1,51,
Gifu,22266,233,3,-14.25,95.53008517466438,1997000,96.72293999999999,,,,,,,,,,,,,,4,5,51,
Gifu,22273,292,8,-12.5,95.53008517466438,1997000,96.72293999999999,,,,,,,,,,,,,,7,8,51,
Gifu,22280,419,7,-29.75,95.69556305508419,1997000,95.91786857142857,,,,,,,,,,,,,,11,11,51,
Gifu,22287,595,8,-18.75,95.91620022897725,1997000,94.84443999999999,,,,,,,,,,,,,,13,12,51,
Gifu,22294,470,9,-20,95.91620022897725,1997000,94.84443999999999,,,,,,,,,,,,,,18,17,51,
Gifu,22301,337,10,-21.75,95.91620022897725,1997000,94.84443999999999,,,,,,,,,,,,,,15,15,51,
Gifu,22308,276,4,-19.5,95.91620022897725,1997000,94.84443999999999,,,,,,,,,,,,,,14,14,51,
Gifu,22315,211,12,-20.75,95.3307368375042,1997000,96.58558000000001,,,,,,,,,,,,,,11,11,59,
Gifu,22322,145,10,-18.25,95.3307368375042,1997000,96.58558000000001,,,,,,,,,,,,,,12,12,59,
Gifu,22329,89,12,-19,95.3307368375042,1997000,96.58558000000001,,,,,,,,,,,,,,9,9,59,
Gifu,22336,51,7,-15.25,95.3307368375042,1997000,96.58558000000001,,,,,,,,,,,,,,8,9,59,
Gifu,22343,51,4,-15,97.07770786874958,1997000,98.49424,,,,,,,,,,,,,,8,7,59,
Gifu,22350,19,4,-9.25,97.07770786874958,1997000,98.49424,,,,,,,,,,,,,,9,9,59,
Gifu,22357,31,3,-6.25,97.07770786874958,1997000,98.49424,,,,,,,,,,,,,,7,8,59,
Gifu,22364,92,2,-3,97.07770786874958,1997000,98.49424,,,,,,,,,,,,,,2,4,59,
Gifu,22371,86,4,4.25,97.5863001849426,1997000,98.10375428571429,,,,,,,,,,,,,,3,2,59,
Gifu,22378,127,2,-4.25,97.96774442208736,1997000,97.81088999999999,,,,,,,,,,,,,,3,3,59,
Gifu,22385,214,0,-12,97.96774442208736,1997000,97.81088999999999,185,185,0,,,,,,,.013837984,.013837984,,,3,3,59,
Gifu,22392,277,1,-4.5,97.96774442208736,1997000,97.81088999999999,1629,1629,0,44492,30334,14158,.016832385,.017191233,.016111815,.021762945,.021762945,,,4,4,59,
Gifu,22399,397,2,-9.5,78.6325075528384,1997000,97.60270714285714,4819,4819,0,60141,42162,17979,.016600145,.016342355,.017237809,.022526586,.022526586,,,4,4,59,
Gifu,22406,603,6,-9.25,30.29441537971596,1997000,97.08225000000002,6923,6717,206,65328,46302,19026,.015952419,.015716558,.016557118,.020293305,.020242842,.022088785,,6,5,59,
Gifu,22413,926,5,-9.5,30.29441537971596,1997000,97.08225000000002,20143,18954,1189,85321,55088,30233,.016628023,.015887005,.018172486,.02052792,.020754563,.017484266,,12,10,59,
Gifu,22420,683,7,-14.75,30.29441537971596,1997000,97.08225000000002,43470,39731,3739,108707,67526,41181,.016884198,.017028753,.016652405,.018578202,.018340996,.021538142,,20,20,59,
Gifu,22427,450,13,-10.75,30.29441537971596,1997000,97.08225000000002,101777,95506,6271,125702,78639,47063,.017077029,.017651163,.016196741,.020426041,.020488739,.019516492,,21,24,59,
Gifu,22434,356,5,-8,30.29441537971596,1997000,96.72207000000002,194529,176386,18143,142824,86332,56492,.017302185,.017806467,.016584422,.021614334,.021776397,.020156,,20,17,59,
Gifu,22441,157,11,-8.5,,1997000,96.66204000000002,313617,274456,39161,159625,91059,68566,.017525999,.017488396,.01757619,.021513887,.022180479,.017770898,,20.5,21,59,
Gifu,22448,99,4,-9.5,,1997000,96.66204000000002,461819,363956,97863,172209,94128,78081,.017550431,.017138625,.018073963,.021204013,.021478215,.0202429,,,12,59,
Gifu,22455,64,3,-6,,1997000,96.66204000000002,631043,447158,183885,180966,96278,84688,.017310007,.016703611,.018055173,.021230415,.020883927,.022122968,,,9,59,
Gifu,22462,34,1,-9.5,,1997000,95.91409142857141,786633,506536,280097,187480,98037,89443,.017099051,.016399994,.01793709,.020614831,.019752685,.022381457,,,3,59,
Gifu,22469,25,0,-12.5,,1997000,95.35312999999998,966135,595543,370592,193122,101035,92087,.016870219,.016328106,.017507989,.019793879,.018957764,.021303803,,,3,59,
Gunma,21937,0,0,,100.0000010099902,1952000,102.0684,,,,,,,,,,,,,,,,,
Gunma,21944,0,0,,99.76474839304092,1952000,101.8437142857143,,,,,,,,,,,,,,,,,
Gunma,21951,0,0,,99.17661685066764,1952000,101.282,,,,,,,,,,,,,,,,,
Gunma,21958,0,0,-2.5,99.17661685066764,1952000,101.282,,,,,,,,,,,,,,,,,
Gunma,21965,0,0,2.25,99.17661685066764,1952000,101.282,,,,,,,,,,,,,,,,,
Gunma,21972,0,0,-1.25,98.61306786316106,1952000,100.87366,,,,,,,,,,,,,,,,,
Gunma,21979,1,0,-7.25,95.23177393812161,1952000,98.42362000000001,,,,,,,,,,,,,,,,,
Gunma,21986,4,0,-2.5,95.23177393812161,1952000,98.42362000000001,,,,,,,,,,,,,,0,,,
Gunma,21993,6,1,3,95.23177393812161,1952000,98.42362000000001,,,,,,,,,,,,,,0,,,
Gunma,22000,7,0,-2,95.23177393812161,1952000,98.42362000000001,,,,,,,,,,,,,,0,,,
Gunma,22007,8,0,-8.75,88.16301978720686,1952000,94.76715571428572,,,,,,,,,,,,,,0,,,
Gunma,22014,64,1,-12,85.33551812684097,1952000,93.30457,,,,,,,,,,,,,,0,,,
Gunma,22021,32,4,-18.5,85.33551812684097,1952000,93.30457,,,,,,,,,,,,,,0,,,
Gunma,22028,19,8,-23,85.33551812684097,1952000,93.30457,,,,,,,,,,,,,,0,,,
Gunma,22035,5,2,-22,83.37659778039738,1952000,88.91652142857143,,,,,,,,,,,,,,0,,,
Gunma,22042,1,2,-24.75,80.76470398513926,1952000,83.06579000000001,,,,,,,,,,,,,,0,,,
Gunma,22049,0,0,-19.75,80.76470398513926,1952000,83.06579000000001,,,,,,,,,,,,,,1,,,
Gunma,22056,2,1,-20.25,80.76470398513926,1952000,83.06579000000001,,,,,,,,,,,,,,1,,,
Gunma,22063,0,0,-13.25,80.76470398513926,1952000,83.06579000000001,,,,,,,,,,,,,,1,,,
Gunma,22070,2,0,-10.25,87.2263884827123,1952000,90.65683,,,,,,,,,,,,,,1,,,
Gunma,22077,0,0,-10.5,87.2263884827123,1952000,90.65683,,,,,,,,,,,,,,1,,,
