year,month,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi,Japan
2020,12,96.0997,97.341026,99.124176,98.611938,100.37262,98.870628,99.363716,99.931038,99.021011,98.841492,97.41568,101.07404,98.182205,98.60421,97.883972,99.191223,100.67504,99.300377,98.867836,101.76177,99.921112,98.897636,98.130577,99.622444,101.36214,100.50584,100.44048,97.662117,98.147636,99.029633,99.674019,97.488853,99.767609,99.737167,99.154022,100.60987,99.140259,99.331665,99.469093,106.13971,97.048622,99.714752,97.842529,97.621902,98.731178,100.4875,103.3167,98.6415866956495
2021,1,94.84,94.562744,97.483292,97.105995,99.006905,96.357796,96.475212,99.116699,97.609718,96.747803,98.361099,100.23037,95.565895,98.512817,95.423744,101.5069,100.03457,100.92559,96.521034,100.86858,99.891701,96.484261,96.415352,98.845009,96.653671,99.922707,97.838921,95.827133,97.128128,98.159943,98.978867,97.271271,98.716667,99.312248,99.06871,98.946312,99.664467,98.093201,96.974548,105.95604,95.953697,98.536125,95.88414,97.185265,99.788773,97.627769,102.30598,97.3858224249866
2021,2,94.7883,96.057854,97.352333,97.241745,99.275055,97.998634,96.689644,97.702049,98.829254,100.80881,97.3638,100.45644,95.759216,100.14798,97.600533,100.36309,99.495514,98.114479,97.666588,100.18192,98.531563,96.413551,97.657738,97.722282,98.331276,100.21157,100.7921,95.997368,99.008377,96.578079,98.772125,95.860428,99.014336,97.413116,98.612854,100.44843,98.849457,98.118698,98.80909,103.21624,96.507767,98.845879,97.639771,97.250931,100.18936,97.82209,102.06647,97.7315574224022
2021,3,96.0417,97.158669,99.397324,99.469955,98.856705,98.458786,98.771881,99.728508,99.976288,100.83951,98.649101,101.70563,97.141945,99.483749,96.590324,100.76112,100.4887,100.14735,98.757057,104.0012,101.25424,97.841095,97.983948,98.483116,100.73164,101.08146,100.22636,96.856827,100.31497,98.56501,98.901642,99.930954,100.32497,98.257355,100.25519,99.22316,99.948059,100.24992,100.49118,106.36908,98.226555,100.75465,99.709488,98.311256,99.048698,100.26161,102.54798,99.0797529934419
2021,4,98.1307,97.300003,97.836014,99.198708,100.24339,101.34892,100.0082,99.975166,100.46328,97.366341,98.397972,100.74003,96.067245,102.16759,99.863411,100.72288,101.31164,100.18364,98.580025,102.67986,102.61574,97.033447,99.850609,98.87674,102.11695,100.96987,99.584511,97.425415,100.78408,99.78212,99.547813,99.710846,101.15036,99.334518,100.60005,98.889603,101.6907,101.12904,101.47427,104.87154,99.276955,98.247101,98.948898,95.071014,97.928169,100.12363,104.16479,99.5834572277503
2021,5,94.4818,96.184776,95.827507,96.702545,100.8705,96.595383,96.524002,98.734039,98.608521,96.525108,96.418037,98.733788,93.649376,100.60457,98.185516,98.138145,100.76076,99.693817,96.779694,100.75301,98.100197,93.970566,97.692528,96.365921,99.671783,98.933426,95.745583,94.53183,98.725922,98.067619,97.00103,98.22657,97.389984,97.170364,96.899071,96.399994,99.853882,95.583435,97.21035,105.22547,95.436089,97.607201,95.511711,93.539253,96.045525,99.139404,101.64474,96.7063218282291
2021,6,97.275,99.572693,97.888832,99.011528,99.556671,98.546684,99.081909,100.31107,100.03613,99.690201,98.473053,100.58173,95.748169,103.10361,100.08012,101.64768,102.00048,100.91992,98.770958,102.11657,102.21281,97.273521,100.57944,100.93176,100.72434,102.77016,99.995811,97.047981,101.40476,98.804596,99.123718,97.015923,100.08735,98.748093,99.023911,98.170097,101.40033,97.514748,100.79546,103.37491,98.058174,98.69223,98.404366,97.503395,99.145187,99.800774,103.57155,99.086202386594
2021,7,96.6541,98.1445460078075,97.4897054005601,98.8129034456632,99.6267537476262,98.3453953688133,99.7918122230683,99.9842346800263,100.460603442421,98.5556909662021,98.6002461600992,101.162707911787,96.090592799247,101.994099213494,99.2804088764259,100.891173776786,101.180664898163,100.008728114606,98.4656965424366,101.344025115609,101.598927528391,97.1439812223359,99.3164622971508,99.528662718717,100.530951874035,102.718302030472,99.4384375197999,96.88081327106,100.582381564128,98.5128899060512,98.9633276023769,97.4601190775619,100.367441650175,98.696978310033,99.1717485949991,98.7591998897707,101.001176632236,98.0933466545215,100.283095247793,103.648971251713,97.5422509903957,98.5547000984572,98.1491884109928,96.6844736799203,99.0950295382135,99.555977843915,103.879859229964,98.8498907932156
2021,8,94.6288,96.7815376708683,96.8257678793575,96.7102952921079,99.3606281576009,97.7972262938138,96.547150149247,98.9413684314597,98.7527780760856,96.7358646375941,96.9695406801221,100.611129473393,94.6685913913103,100.293240797875,97.8129432722886,99.908217115681,99.8393925555324,98.7219256601975,96.6761419652238,100.534906370841,98.9645464041568,95.5116531853189,97.3359578479123,98.2618090515892,98.8398034362605,101.488376566612,97.6832646601332,95.5931990315548,99.280106524561,97.1608334881181,97.6481215209572,96.4388918007994,98.6397401507024,97.6054542646594,97.5675705285998,97.2903871947358,99.9573429438656,96.4858059909914,98.3866049335659,103.055182949967,95.7124664523183,97.7868433200841,96.5962783700931,95.3409597879014,98.3591395340979,98.1327174084753,102.650117779976,97.1949592291853
2021,9,94.2608,96.3923233810736,96.6065536536775,97.3403485648335,99.1917806597424,98.330099729439,97.6632392050963,98.802522405099,98.0358532087917,96.752929652044,96.9808189399518,99.9846775447025,95.5480976121909,99.9540139372409,97.2981948887579,99.5827942679891,99.7740215850917,98.6035340074164,97.4234467269116,100.393105747923,99.3404609438146,95.977349893371,96.2367276471105,98.1795710952223,98.7546715962637,101.095266108581,98.366267245989,96.0462814129422,98.7716231419476,97.1428460207999,97.5146401992332,96.5391011632035,99.2022239852054,97.7029887752212,98.0499370680202,96.6708507910535,99.5056675139665,95.8905383025651,98.1482584900992,103.351750299868,96.3492733227785,98.0772628225656,96.5582994268094,95.4027644041771,98.0049824980477,98.1014454843837,102.23652096714,97.3941273930785
2021,10,94.6935,96.5906366014642,96.7470633928165,98.3300981216035,99.1449313874254,99.0503643798191,98.612934122653,98.9030868460981,98.7376369267746,97.2380374114329,97.333396753137,100.020892004366,96.5332770137799,100.3788500647,96.9873770632471,99.5858440018693,100.141672233734,98.8974389402285,99.6853498634402,101.199624235887,99.7732539026147,96.5911470120802,97.0480434171887,98.5281416278824,99.7649697901356,101.497138737106,98.9617544222353,96.6555551856974,98.270593953959,97.9681413668325,98.5666305156972,97.0203346818811,99.6475743649113,97.8934144245154,98.7017130644228,97.747892962854,99.4018655764079,96.4471213888998,98.3538859336405,103.879224000672,98.1172719633661,98.5525673355929,97.1477926828703,95.9788477540135,97.7253087992091,99.8156263767885,102.405012283477,98.2583739466595
