prefecture,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Kumamoto,2020,6,1,0,1757000,92.05657269,98.851395,96.693848,96.32756,91.7073912,96.036552,94.464195,96.011497,100.84851,98.9235,97.354546,-11.875,-1.5,1,5.25,-85,-100,-25.95883915,-13.5,-45.97130461,-23.89801574,-36.86567369,-1.2,-4.3,38.7,9.7,110.3,273699,32.1,16.7,55.6,41.2,25,29.4,30,19,40,31.2,,29.8,32.6,-44.74086082,603,1777,,,23.7,,,,,,,2434,,,,,,2516150,,,,,-0.2,,,361,,,,,,28592,,,,
Kumamoto,2020,7,142,0,1757000,96.90266588,96.59893,95.754074,93.794594,92.78801542,92.283081,96.015327,96.07489,97.117126,95.492828,95.433678,-11.5,-4,-1,2.419354839,-71,-100,-26.65344677,-11.16129032,-53.87515134,-12.32102057,-46.32770756,-1.5,-5.2,13.2,9.3,102.5,266897,33.3,37.5,50,40.5,44.4,27.8,32.3,27.8,36.1,30.2,,35.7,32.8,-38.27863011,837,2677,,,35.7,,,,,,,2828,,,,,,2402750,,,,,0.1,,,2036,,,,,,23123,,,,
Kumamoto,2020,8,329,4,1757000,96.90266588,98.262695,96.887383,95.593735,93.57268057,93.688835,96.827286,96.887352,98.980003,96.947479,96.887428,-10.5,-0.5,0.5,1.25,-51,-99.804573,-34.09720107,-6.75,-70.35867943,-29.17579307,-38.49680465,-1.5,-3.6,15.8,13.3,106.9,276360,31.8,16.7,58.3,36.2,33.3,30.8,27,22.9,50,31.9,,31.1,31.9,-42.40416787,746,2138,,,33.7,,,,,,,2392,,,,,,2142316,,,,,-0.2,,,143,,,,,,21421,,,,
Kumamoto,2020,9,55,1,1757000,96.90266588,103.39846,98.346962,104.71732,95.6243361,94.458214,98.950302,99.011688,108.42677,97.743622,97.683075,-8.75,-5.5,-3,-3.444444444,12,-99.7229725,-20.04240833,-16.14814815,-65.82047435,-10.2773608,-15.87220616,-12.3,-2.2,-31.4,-1.6,133.3,269863,35.8,41.7,58.3,42.3,33.3,32.7,33.3,23.3,40,34,,39.2,35.2,-20.03881647,914,2609,,,38.5,,,,,,,3613,,,,,,3703802,,,,,-0.6,,,233,,,,,,24157,,,,
Kumamoto,2020,10,222,0,1757000,99.65866934,101.52457,100.12296,99.450394,97.12751223,96.154701,100.62688,100.35124,102.75123,99.619026,99.89341,-5.25,1.5,1.5,5.483870968,46,-85.9787884,-15.0953821,-14.5483871,-68.90192801,31.53824719,20.71662619,10.3,2.3,36.4,13.4,113.3,283508,37.6,45.8,50,42,58.3,36.7,34.6,22.2,54.2,34.7,,37.3,37.7,-30.74423309,760,2319,,,42.5,,,,,,,3026,,,,,,3475078,,,,,-0.5,,,398,,,,,,26265,,,,
Kumamoto,2020,11,226,5,1757000,99.65866934,102.49821,99.955177,101.08376,96.56108759,96.39724,100.04005,99.766022,104.4388,99.8703,100.14538,-5.25,1,0,6,115,-62.2562674,-13.53477396,-8.25,-15.28161828,21.88364774,24.90127011,-0.8,7.2,30.5,8.8,119.7,278718,38.4,50,50,40.5,33.3,38.6,34.1,31,43.3,39.1,,40.5,37.9,4.35258123,982,2225,,,48.2,,,,,,,2911,,,,,,3252530,,,,,-1,,,1031,,,,,,26407,,,,
Kumamoto,2020,12,852,4,1757000,99.65866934,100.32725,99.367088,97.6894,96.21421804,95.608841,99.680687,99.407639,100.93179,99.053497,99.326332,-11.25,-1,-1.5,1.774193548,65,-97.6695163,-33.29265691,-11.4516129,-13.01948775,1.966320506,-8.688371882,-0.1,1.3,23,9.3,109.9,315007,36.5,27.8,41.7,43.7,33.3,35.7,34.6,19.4,43.3,36.5,,35.8,36.6,-30.69193498,785,2070,,,41.7,,,,,,,2733,,,,,,3182915,,,,,-1,,,133,,,,,,21450,,,,
Kumamoto,2021,1,1464,46,1757000,98.73643409,99.805252,98.388748,98.76825,95.93237833,93.909302,99.437248,98.423134,101.33263,97.340256,98.353638,-21.25,0,0.5,12.75,-71,-92.6574221,-43.90032689,6.75,-7.313085611,-32.5273585,-2.865796162,-7.3,-4.2,22.4,6.5,117,267760,37.3,16.7,58.3,43.5,41.7,36.1,32.6,33.3,45.8,36.1,,39.2,36.9,97.86958663,744,2259,,,24.8,,,,,,,2903,,,,,,2462468,,,,,0.3,,,558,,,,,,19004,,,,
Kumamoto,2021,2,104,9,1757000,98.73643409,99.089363,97.69706,98.45549,95.66703409,92.840019,99.162209,98.150902,101.01176,96.231911,97.233749,-17.5,-7.5,-8,8.25,-75,-44,-40.44681784,6.5,-57.04792907,-47.776416,0.732697798,-4,-3.6,13,-10.7,116.2,252451,38.6,29.2,58.3,41.7,33.3,41.7,34.7,29.2,40,39.1,,41.2,38.1,-18.03908632,770,2815,,,,,,,,,,3192,,,,,,2478405,,,,,0.2,,,100,,,,,,13137,,,,
Kumamoto,2021,3,63,2,1757000,98.73643409,101.16734,98.499405,102.86169,97.60978797,92.445404,101.17594,100.1441,105.53236,95.822876,96.820465,-8.25,-6.25,-2.7915,4.75,-51,-87,-31.22341433,-9.75,-39.10182006,-22.12452945,32.15198324,8.4,9.9,14.2,0.1,125.8,309800,40.3,33.3,50,43.2,41.7,42.2,39.9,26.7,41.7,39.6,,40.7,40.2,10.55508159,978,3233,,,,,,,,,,,,,,,,,,,,,0.2,,,26,,,,,,,,,,
Kumamoto,2021,4,644,4,1757000,99.05555338,,,103.41707,98.00459271,,,100.5235,106.07508,,,-9.75,-4.7335,-7.4405,1.279579333,,,-38.66637667,2.133333333,,,,30.1,12.1,10.4,-6.4,128.6,301043,41.1,33.3,50,46.3,27.8,48,38.4,25,46.7,38.2,,39.2,41.4,-8.135915585,778,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kumamoto,2021,5,2099,19,1757000,99.05555338,,,95.079086,94.5827151,,,97.013672,97.522797,,,-16.5,,,0.6361975,,,-60.02726488,9.668726755,,,,7.1,4.4,-6.7,-2.5,107.4,281063,38.1,37.5,33.3,42.5,33.3,41.7,33.3,29.2,37.5,37.4,,38,38.1,-41.2,691,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kumamoto,2021,6,235,19,1757000,99.05555338,,,,97.55622332,,,100.0636,,,,-14,,,0.628780769,,,-55.94798409,23.93927445,,,,,,,,,260285,38.7,16.7,25,43.8,37.5,47.1,35.9,29.2,41.7,36.2,,41.7,38.3,,764,1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kumamoto,2021,7,512,5,1757000,,,,,,,,,,,,-12,,,,,,,,,,,,,,,,,40.9,44.4,38.9,44.4,38.9,50,33.3,30,44.4,39.2,,39.2,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kumamoto,2021,8,1913,0,1757000,,,,,,,,,,,,-18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,1,1,0,2591000,100.0000023,102.06114,102.02888,100,100.0000006,100,102.02888,101.58939,101.58938,102.02888,102.4722,,-3,-2.5,1.75,-11,-8.4703947,-9.103530562,-0.416666667,-4.211554602,0.941382321,0.845600969,-2.5,2.8,-2.1,12.6,87.7,287173,,,,,,,,,,,,,,24.24829828,618,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,2,1,0,2591000,100.0000023,99.588898,100.30808,97.803734,99.27519649,97.351631,101.28938,100.85306,99.358208,99.326782,99.758354,-2.25,-3,-2.5,4.888888889,-22,15.1647287,-13.95505478,13.62962963,11.49264674,2.317848951,-1.579202636,-7.3,1.7,-2.2,18.7,83.2,271735,35.1,66.7,50,54.9,50,31.8,26.4,31.3,35.7,43.2,50,42.3,33.5,-29.60504012,636,2554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,3,67,0,2591000,100.0000023,96.336304,96.804634,94.343597,95.32131143,94.437965,97.255272,96.836334,95.843079,96.354004,96.772659,-4.5,-4.5,-3.5,10,-66,-97.146208,-26.83113207,4,-0.840776263,-4.760676865,-10.06991053,-18.1,-7.4,-16,4.2,81.8,292214,28.6,50,41.7,37.1,29.2,27.4,22.8,26.7,45.2,32.8,33.3,33.8,27.6,27.69035626,842,3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,4,251,10,2591000,92.05657269,89.950516,89.994682,87.728928,87.42250735,87.314133,90.050507,91.525513,91.846313,89.938873,88.512421,-26,-12.5,-14.5,14.06666667,-97,-98.8698243,-76.21471994,-14.76666667,-63.53648205,-35.7042679,-25.03473931,-39.2,-15.8,-19.1,4.8,79.6,267922,21.5,,50,33.3,20.8,20.3,16,21.7,40.5,21.6,0,26.5,20.5,-26.99519677,423,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,5,38,7,2591000,92.05657269,87.571747,88.366898,83.560959,84.7230107,86.85305,87.269859,88.699318,87.482727,89.463928,88.045006,-27.5,-14.5,-20,11.25,-99,-99.7247247,-67.94196245,-29.75,-68.04953141,-42.56966878,-22.87632566,-35.5,-15.4,-6.5,3,70.6,252017,23.8,16.7,16.7,37.7,16.7,22.4,22.3,10,21.2,19.7,33.3,23.4,23.9,37.86255052,436,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,6,23,1,2591000,92.05657269,94.072815,95.003357,90.060394,91.45701015,93.004631,94.206291,95.749367,94.287201,95.80043,94.281013,-16.5,-10,-14.5,9,-87,-99.8231561,-37.16932925,-29.75,-53.36336713,-17.14719985,-37.86019891,-13,-11.2,14.6,1.3,72.9,273699,23.9,22.2,33.3,40.5,23.3,22.1,20.2,24.1,17.5,20.6,25,26.9,23.3,-41.13679437,545,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,7,406,2,2591000,96.90266588,94.121696,95.134697,89.861229,92.42940971,91.44455,95.644249,95.703583,93.044426,94.625137,94.566521,-16.75,-6.5,-8.5,5.612903226,-65,-99.3548387,-30.6288109,-30.29032258,-60.90946264,-11.2510745,-50.4766297,-11.7,-12.7,9.8,2.3,72.2,266897,26.7,38.9,16.7,38,33.3,25.6,23.3,31.7,20.6,25.9,30,28.2,26.4,-56.67268673,759,2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,8,665,3,2591000,96.90266588,96.209549,96.649094,91.276131,92.74945848,94.051483,95.975433,96.034973,94.509453,97.322739,97.262459,-17.75,-5,-8.5,7.75,-53,-83.5523669,-40.27600178,-27,-63.00581659,-14.69527538,-39.18386874,-10.5,-8.9,5.7,8.4,75.1,276360,27.3,22.2,16.7,40.6,22.2,25.5,25.8,22.2,24.2,24.8,30,28.3,27.1,10.64526161,621,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,9,310,2,2591000,96.90266588,97.364754,98.064613,92.550835,94.53479926,95.002037,97.822868,97.883553,95.829308,98.306358,98.245461,-13.625,-5.5,-5.5,-1.259259259,-19,-92.4090394,-23.28541296,-30.25925926,-48.73136503,-0.995771737,-12.80598009,-20.9,-6.4,-31.8,-13.9,75.6,269863,29.3,27.8,16.7,40.9,29.2,28.7,26.2,22.7,26.2,27.4,37.5,29.6,29.2,11.94788529,718,2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,10,284,5,2591000,99.65866934,99.843155,99.127869,97.418945,96.41464935,94.946609,99.888336,99.614723,100.65235,98.367409,98.638351,-8.25,1,-1,3.580645161,36,-84.3821209,-15.54901415,-29.12903226,-63.09458135,45.97802975,9.636311023,-0.6,-4.1,16.3,7.5,86.3,283508,32.9,27.8,50,42.4,41.7,33,29.4,30,30.2,28.7,37.5,35.2,32.5,-28.84066968,742,2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,11,625,9,2591000,99.65866934,99.680664,98.684402,97.601448,96.05414467,94.451035,99.514847,99.242249,100.84091,97.853973,98.123505,-4.875,-3.5,-7,0,82,-28.4550231,-18.10492454,-20.5,-21.88221953,31.42826497,13.32320462,-9.2,-2,13.6,0,87.3,278718,34.8,27.8,16.7,39.6,27.8,36.2,29.5,35,35.3,34.5,29.2,37,34.4,22.822896,812,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2020,12,2132,14,2591000,99.65866934,99.117447,98.295197,96.490715,95.2771986,94.476631,98.709908,98.439522,99.693314,97.880493,98.150093,-14.25,-9,-13.5,5.032258065,5,-76.5773669,-41.31916996,-20.80645161,-3.229670898,6.493653549,-8.152186523,-8.7,-5.7,8.8,2.3,86,315007,35.3,27.8,33.3,40.3,37.5,37.9,29.8,27.8,34.3,33,33.3,34.9,35.4,22.41553233,689,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,1,3644,66,2591000,98.73643409,96.098427,96.460724,94.869789,95.46994482,90.651596,98.957916,97.948692,97.332954,93.963531,94.941757,-26.5,-11,-16.5,5.5,-83,-89.097188,-59.50324456,-3,-0.646859437,-29.04263743,-5.753248867,-16.3,-9.1,5.5,-3.3,84.5,267760,33,16.7,16.7,40.8,27.8,36.3,28.4,23.3,30.7,28.8,29.2,31.4,33.3,-24.77757325,683,2134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,2,616,37,2591000,98.73643409,95.968872,96.379013,94.383324,95.07592593,90.887962,98.549507,97.544449,96.833862,94.208534,95.189316,-22.625,-12,-17.5,3.25,-83,-75,-55.45395805,-6.5,-52.29939532,-40.01443305,-1.39918191,-5.9,-9.8,4.8,-9.9,83.4,252451,35.1,22.2,16.7,40.9,33.3,37.8,30.7,25,31.6,31.9,38.9,34.4,35.2,-25.64727097,714,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,3,454,13,2591000,98.73643409,96.821228,97.048622,96.506317,96.8454129,90.410477,100.38364,99.359871,99.011978,93.713608,94.689232,-12.75,-4.1555,-5.4995,-1.5,-60,-45,-42.4303995,-18.25,-11.18239497,-15.44421586,26.42826465,7.9,1,14.6,-1.2,84.8,309800,36.3,33.3,33.3,39.6,44.4,38.9,31.7,31,36.3,31.6,33.3,35.4,36.5,-3.448980612,915,3490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,4,2995,18,2591000,99.05555338,,,96.731041,97.39397587,,,99.897186,99.217209,,,-15.375,0.582,5.634,2.480541333,,,-59.30959354,-17.66666667,,,,35.7,8.3,19.2,-0.2,86.5,301043,37.1,22.2,33.3,41.5,33.3,40.1,31.7,27.1,37.5,35.3,27.8,36.1,37.3,40.60717684,678,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,5,3308,25,2591000,99.05555338,,,92.187546,94.33584609,,,96.760452,94.556938,,,-24.25,,,5.8748325,,,-69.09909152,-12.58018291,,,,14.1,5.4,3.4,5,79.5,281063,37.7,38.9,33.3,45.6,38.9,38.1,35,24.1,36.7,36.3,29.2,34.7,38.2,3.9,568,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,6,775,31,2591000,99.05555338,,,,97.09443936,,,99.589951,,,,-17.125,,,1.566486923,,,-63.01768486,-8.230007842,,,,,,,,,260285,38.2,33.3,16.7,48.7,44.4,39.5,33.6,29.6,36.3,34.2,41.7,38.2,38.2,,613,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,7,1736,6,2591000,,,,,,,,,,,,-16.25,,,,,,,,,,,,,,,,,39.6,33.3,33.3,49.4,44.4,38.5,36,27.8,40.5,39.7,29.2,36.5,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyoto,2021,8,4253,0,2591000,,,,,,,,,,,,-21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mie,2020,1,1,0,1791000,100.0000023,102.06114,102.02888,100,100.0000003,100,102.02888,101.58938,101.58938,102.02888,102.4722,,2,-1.5,8.083333333,-3,188.0921895,5.555214461,-11.08333333,0.64074118,7.579616416,9.87441809,1.8,-1.4,-2.8,8.9,106.1,287173,,,,,,,,,,,,,,11.58906487,658,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mie,2020,2,0,0,1791000,100.0000023,100.98726,100.6714,100.13571,99.57911906,97.759903,101.59946,101.16181,101.72725,99.74334,100.17672,-2.25,-5,-7,6.037037037,-6,90.8196721,1.409713243,3.037037037,-2.921688063,3.020535214,1.75966863,7.9,0.5,3.9,22.2,107.1,271735,39.3,33.3,33.3,43.3,33.3,38.6,40.4,28.6,38.1,43.1,,46.9,38,27.34058412,691,2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mie,2020,3,10,0,1791000,100.0000023,94.026146,94.898941,93.777077,95.54621489,90.47747,97.484734,97.064812,95.267555,92.313148,92.714256,-6.75,-9,-5.5,7.75,-65,-94.8113208,-14.80714766,1.75,-5.204945247,0.905629159,-14.58248511,3.6,-7.2,-8.1,8.2,98.5,292214,32.7,16.7,33.3,40.6,25,28.1,36.6,33.3,27.8,32.2,,31.7,32.8,-32.1910435,857,3647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5,,,
Mie,2020,4,34,1,1791000,92.05657269,90.396172,88.648636,89.274109,85.48688818,86.636208,88.056702,89.499046,93.464012,89.24057,87.825188,-21.5,-4,-1,16,-96,-100,-60.46774597,-15.13333333,-72.35268868,-32.27885679,-27.82273493,3.8,-12.1,-3.1,16.7,98.3,267922,25.7,33.3,16.7,31.3,11.1,23.4,27.6,16.7,26.7,31.9,,37.8,24,-18.36458281,477,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,,,
Mie,2020,5,0,0,1791000,92.05657269,86.455658,84.709274,84.675034,80.90725377,83.567055,83.339401,84.704475,88.649094,86.079155,84.713913,-23.5,-7.5,-7,10.75,-99,-100,-43.79038753,-32.25,-77.24902004,-32.16722922,-24.41311399,9.8,-10.7,14.1,12.4,89.5,252017,26.9,27.8,26.5,,,,,,,,,30.6,26.6,-24.80243692,407,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7,,,
Mie,2020,6,1,0,1791000,92.05657269,92.42028,90.830368,91.264915,87.77493272,88.58429,90.413528,91.894478,95.548256,91.247215,89.800011,-12.75,-5,-2,6.75,-82,-100,-13.03872228,-32,-54.23454945,-19.49559599,-40.3937678,8.6,-5.4,25.9,7.1,93.9,273699,28.5,23.3,30.7,,,,,,,,,36.1,27.7,-18.36994299,627,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,,,
Mie,2020,7,55,0,1791000,96.90266588,93.079231,92.334473,91.132347,90.29641457,88.165352,93.437065,93.495033,94.360573,91.23188,91.175369,-14.75,-7,-8.5,8,-57,-100,-5.919816538,-31.4516129,-59.83891379,-6.641468071,-48.18730591,7.3,-8.2,7.5,6.2,94.4,266897,30.8,28.1,31.7,,,,,,,,,31,30.7,19.26042877,710,2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,,,
Mie,2020,8,279,1,1791000,96.90266588,96.505196,94.410828,95.220291,91.79806031,90.676819,94.990944,95.049873,98.59333,93.830704,93.772575,-14,2,-1.5,8.5,-40,-99.6036988,-28.56364307,-28.5,-59.2907302,-23.92146931,-40.2403411,8.5,-6.1,5.3,13.5,102.7,276360,31.5,31.4,31.5,,,,,,,,,38.9,30.7,17.84075101,560,2198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,,,
Mie,2020,9,129,5,1791000,96.90266588,96.841049,95.736885,95.719078,94.21288349,90.824974,97.489754,97.550232,99.109787,93.984009,93.925789,-12,-1,-3,-2.740740741,22,-75.1512623,-7.235010529,-31.74074074,-54.02891385,-12.01428971,-14.05635516,-3.4,-4.1,-32.5,-9.8,101.7,269863,32.8,32.4,33,,,,,,,,,29.2,33,65.16243635,800,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6,,,
Mie,2020,10,56,0,1791000,99.65866934,98.250755,98.264305,96.309685,96.70636128,92.987823,100.19056,99.916115,99.506271,96.338043,96.603401,-8.75,1,1,12.16129032,70,-92.626698,-1.683381066,-32,-67.61201344,24.55412616,23.45950644,8.4,9.5,34,9.7,101.5,283508,35.2,31.3,36.5,,,,,,,,,38.9,34.8,31.61149659,791,2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,,,
Mie,2020,11,293,0,1791000,99.65866934,98.311523,97.90313,96.394028,95.97640073,93.020569,99.434296,99.161926,99.593414,96.371971,96.637421,-8.125,3.5,3,4.75,93,-72.3534757,-4.064841703,-23.75,-13.18769226,16.95448525,26.55972422,4.8,4.6,19.8,5.3,101.9,278718,38.4,38,38.5,,,,,,,,,36.7,38.5,-36.56245303,881,2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,
Mie,2020,12,433,11,1791000,99.65866934,97.920494,96.928642,96.795052,95.24960713,91.866158,98.68132,98.411011,100.00775,95.175972,95.438118,-13.5,-3.5,-3,7.096774194,40,-99.3208457,-26.02340326,-20.29032258,-4.096307634,-2.568039769,-5.386047116,3.5,1.1,14.9,7.9,103.8,315007,38.5,40.8,37.5,,,,,,,,,33.3,38.8,68.87027656,648,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3,,,
Mie,2021,1,897,12,1791000,98.73643409,96.309013,95.574295,96.74839,95.23160621,89.17955,98.710869,97.70417,99.26033,92.437706,93.400047,-22,-2.5,-6.5,7,-69,-93.3418694,-38.23988849,-16,8.749596239,-26.30147139,-2.090109053,4.1,-2.6,15,5.5,105.8,267760,36.9,38.2,36.5,,,,,,,,,36.7,36.9,-14.68164781,681,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,,,
Mie,2021,2,340,23,1791000,98.73643409,97.63343,96.430733,97.158424,94.73733442,91.32634,98.19854,97.19706,99.681015,94.662926,95.648438,-19.875,-3,-5.5,4.25,-79,-88,-34.48272692,-20.25,-54.34861962,-39.03185784,1.488284777,1,1.6,7,-7.1,106.4,252451,36.7,38.3,36.1,,,,,,,,,36.1,36.8,26.19378023,760,3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5,,,
Mie,2021,3,225,17,1791000,98.73643409,97.995728,97.198265,98.541351,96.90177769,90.642853,100.44206,99.417702,101.09985,93.954468,94.932602,-12.25,-11.0545,-6.3315,5,-41,-89,-26.93161142,-19,-14.43646967,-20.46865872,31.25028934,-1.8,6.9,11.4,-3.8,106.9,309800,38.1,39.8,37.4,,,,,,,,,37.5,38.1,8.362957871,949,3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9,,,
Mie,2021,4,1012,11,1791000,99.05555338,,,100.11248,97.53596346,,,100.04282,102.68556,,,-12.875,-2.7255,0.791,7.201471667,,,-36.13479278,-23.36666667,,,,1.2,10.5,7.5,-6.9,111.4,301043,37.1,39.2,36.2,,,,,,,,,33.3,37.4,42.07800798,751,2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mie,2021,5,1148,25,1791000,99.05555338,,,97.030846,93.17516215,,,95.569939,99.524719,,,-18.25,,,9.3562625,,,-52.36842618,-15.26784506,,,,-1.5,6.8,-2.4,-0.9,107.9,281063,37.4,39.5,36.6,,,,,,,,,23.3,38.6,48.4,683,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mie,2021,6,343,6,1791000,99.05555338,,,,96.8920753,,,99.382385,,,,-14.75,,,5.154794615,,,-41.18053185,-11.56349713,,,,,,,,,260285,38.6,40.4,37.9,,,,,,,,,37.5,38.7,,709,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mie,2021,7,506,2,1791000,,,,,,,,,,,,-15.25,,,,,,,,,,,,,,,,,39.1,41.7,38,,,,,,,,,33.3,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mie,2021,8,1315,2,1791000,,,,,,,,,,,,-14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyagi,2020,1,0,0,2316000,100.0000023,102.06114,102.02888,100,100.0000003,100,102.02888,101.58938,101.58938,102.02888,102.4722,,-1.5,0.5,7.25,28,-5.2432091,1.632281229,4.833333333,-4.014980327,6.625511308,7.397439107,-2.5,0.5,-0.3,7.5,105,287173,,,,,,,,,,,,,,-39.51853389,563,2180,,,,,,,,,,,,,,,,,,,,,,,,,643.0786268,,25,,,,0.086847962,,,-11.2
Miyagi,2020,2,1,0,2316000,100.0000023,100.80249,100.63165,99.89254,99.62010811,97.640991,101.64128,101.20345,101.48022,99.622009,100.05487,0.25,0.5,0.5,5.703703704,50,-4.6254989,-7.297594201,3.074074074,-5.426334734,2.389378031,1.223128633,3.4,3.6,6.5,21.4,105.8,271735,37.1,16.7,16.7,43.9,33.3,31.3,35.1,33.3,31.7,41.4,16.7,42.4,36.3,24.2026196,593,2394,,,,,,,,,,,,,,,,,,,,,,,,,-54.68440419,,-35.71428571,,,,-15.68957757,,,-7.7
Miyagi,2020,3,6,0,2316000,100.0000023,97.585114,97.563286,96.335602,96.35327842,94.893135,98.308174,97.884697,97.866745,96.818405,97.239082,-5,-5.5,-4,5.5,-40,-99.7005338,-23.00975164,-3.25,0.49895881,-9.850014241,-7.99049073,-4.8,-4.9,-7.1,17.7,101.5,292214,31,0,33.3,39.9,19.2,27.8,29.7,21.7,28.3,32.6,0,35.2,30.4,8.466106324,807,3061,,,,,,,,,,,,,,,,,,,,,,,,,-35.80246914,,42.85714286,,,,4.192427667,,,-8.3
Miyagi,2020,4,81,0,2316000,92.05657269,94.475647,93.585976,91.400574,89.26122484,92.448372,91.944496,93.450523,95.690285,95.227455,93.717117,-20.25,-9,-10,12.9,-95,-99.795077,-70.23719316,-13.43333333,-48.66506517,-43.94036048,-20.0410816,-10.4,-9.7,-11.8,15.9,101.3,267922,24.3,0,50,32.6,16.7,20.4,21,12.8,25.6,27.7,0,27.8,23.9,-12.58910503,366,1402,,,,,,,,,,,,,,,,,,,,,,,,,-58.9,,60,,,,16.9,,,-27.3
Miyagi,2020,5,0,1,2316000,92.05657269,92.395355,91.566216,88.340073,86.32733058,91.460632,88.922409,90.378937,92.486145,94.210022,92.715828,-18.75,-8.5,-13,4.25,-98,-99.4139099,-54.98133593,-28,-78.26469497,-47.79011717,-18.65792563,-5,-8.9,8.1,10,95.5,252017,23.4,16.7,66.7,29.6,21.4,19.9,24.1,12.1,15.2,23.7,0,25.9,23.1,52.57099759,315,922,,,,,,,,,,,,,,,,,,,,,,,,,-62.2,,-57.1,,,,-2.3,,,-42.7
