year,month,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Wakayama,Yamagata,Yamaguchi,Yamanashi,Japan
2020,12,96.107,97.348427,99.131706,98.619431,99.955414,98.878143,99.371269,99.938629,99.028534,98.849007,97.423088,101.08172,98.189667,98.611702,97.891418,99.198761,100.68269,99.307922,98.875351,101.76951,99.928703,98.905159,98.138031,99.630013,101.36984,100.51347,100.4481,97.66954,98.155098,99.037155,99.681595,97.496262,99.775185,99.744751,99.16156,100.61752,99.147797,99.339211,99.476654,106.14777,97.055992,99.722328,97.849968,97.629326,98.738678,100.49514,103.32455,98.6451854611649
2021,1,94.839,94.561707,97.482224,97.104935,98.978539,96.356743,96.474152,99.115616,97.60865,96.746742,98.360016,100.22928,95.56485,98.511734,95.422699,101.50579,100.03348,101.00002,96.519974,100.86748,99.89061,96.4832,96.414299,98.843925,96.652611,99.921608,97.837845,95.826088,97.127068,98.158867,98.977783,97.27021,98.715591,99.311157,99.067627,98.945229,99.663376,98.092133,96.973488,105.95488,95.952644,98.535042,95.883087,97.184204,99.787682,97.626701,102.30486,97.3852464510095
2021,2,94.7873,96.056808,97.351265,97.240677,99.541344,97.997559,96.688583,97.700974,98.828171,100.8077,97.362732,100.45535,95.758171,100.14689,97.599464,100.36199,99.494423,98.113403,97.66552,100.18082,98.530479,96.412491,97.65667,97.721214,98.3302,100.21047,100.79099,95.996323,99.007294,96.577019,98.771049,95.859375,99.013252,97.412048,98.611778,100.44733,98.848373,98.117622,98.808014,103.21511,96.506706,98.844795,97.638702,97.24987,100.18826,97.821022,102.06535,97.7329390132772
2021,3,96.0406,97.1576,99.396233,99.468864,98.737167,98.45771,98.770805,99.727409,99.975189,100.8384,98.648018,101.70451,97.140884,99.482658,96.589272,100.76001,100.4876,100.10093,98.755981,104.00005,101.25313,97.840027,97.98288,98.48204,100.73053,101.08035,100.22527,96.855766,100.31387,98.563934,98.900558,99.929863,100.32388,98.256279,100.25409,99.222076,99.946968,100.24883,100.49008,106.36792,98.225479,100.75355,99.708397,98.310181,99.047615,100.26052,102.54685,99.0771381977596
2021,4,98.4334,97.600044,98.137718,99.504608,99.896393,101.66146,100.3166,100.28347,100.77308,97.666588,98.701408,101.05069,96.363487,102.48266,100.17136,101.03348,101.62405,100.49258,98.884026,102.9965,102.93218,97.332672,100.15852,99.181648,102.43185,101.28124,99.891602,97.709038,101.09487,100.08982,99.85479,100.01833,101.46228,99.640839,100.91028,99.19455,102.0043,101.44089,101.78719,105.19494,99.583099,98.550072,99.254028,95.364189,98.230156,100.4324,104.48602,99.8844189198633
2021,5,94.7732,96.481384,96.123016,97.000755,100.87045,96.893257,96.821655,99.038513,98.912598,96.822762,96.715363,99.038261,93.938171,100.9148,98.488304,98.440773,100.25259,99.986153,97.078133,101.06371,98.40271,94.279213,97.993782,96.648094,99.979149,99.238518,96.040833,94.890564,99.030365,102.50053,97.300148,98.52948,97.648529,97.470009,97.197876,96.697266,100.18067,95.878181,97.510124,105.54996,95.730385,97.908195,95.806244,93.827705,96.341705,99.445129,101.95818,97.0267560656731
2021,6,96.1277,96.4229733085574,96.906689441587,98.1666037549481,99.9332874396326,97.7541707244483,97.9620810467761,99.3486050198815,99.2746358931465,98.1921218517659,97.4739015305199,100.19671973273,95.4691294836433,100.388055760301,98.1497200240742,98.8723191346111,100.194649180723,99.5919572166481,97.5230167211489,101.202583509591,99.2652242583312,95.4937444838738,97.7652185992259,97.6663715264851,99.5742433204882,99.6800855440953,98.0623897720426,96.0450382064683,98.9942482062506,100.786961311362,98.2220512895843,97.456373950318,98.7652119740054,98.4047665218156,98.2199091237744,97.9244258393265,100.168465273158,98.0412950701546,98.5327677632474,105.654830339028,96.6452246812167,98.3001415362197,97.1081302495892,95.1761694062275,97.2032802465844,99.4098864941657,102.435291974049,97.8601652108973
2021,7,95.8191,96.2810345026725,96.8174399475978,98.2516745706445,99.8294078574461,98.0414414398938,99.3378243873994,99.5580465360448,99.8278339464312,97.7956323720145,98.1013472770264,101.041853614465,96.0316470928483,100.658665815681,98.5010202616537,99.2048266096038,99.8968569342497,99.547388448718,97.6755391562996,100.660622074929,100.249430109468,95.8915532633915,98.0820816029317,98.013502894155,100.682586172396,100.400109743382,98.9087197892495,96.2921444905619,98.9605247021387,100.133284574927,98.4969765098962,97.857139898897,99.5184384338873,98.8386125715177,98.9820540769332,98.7818671667783,100.319071279024,98.7444629809297,99.3826326727396,105.274985686688,96.6246330304741,98.251174649277,97.5716550797496,95.4829716425738,97.7256468776772,99.3139604961818,103.333695838282,98.1723947944014
2021,8,94.1491,95.8005093110307,96.8078276756374,96.6626064706827,99.2019545115137,97.9613962357633,95.7183290389936,98.813570750145,98.5199459616603,96.5811349275113,96.8823790149743,100.761325374583,95.0405180879512,99.1929575703824,97.1943898111594,98.8824538258288,98.9516649287039,98.6194463556904,95.9031159121837,100.272844036688,98.4337730679959,94.6768207069963,96.6602452453385,97.7129323153976,98.9915610575178,100.063110014643,97.8908840074333,95.4381812752821,98.1466382084318,99.2486918138469,97.1499841034943,96.7259311564699,98.2644850477232,97.5736678647323,97.6609103393243,97.3716697626363,99.5901720681229,96.8313371009908,98.2038882957828,104.712170597401,95.3005961900594,97.8389738035012,96.4238408461937,95.1908397557052,97.5499836190189,98.6416225631323,102.787933654039,96.8818230837197
2021,9,93.5252,95.6522430566557,96.5740894501908,95.4156461701457,98.8116309767386,97.7906008687761,96.3774990904991,97.7492527225384,97.0738444454297,95.1349865095624,96.0890414563111,100.097769956356,95.1241982094139,97.6924477397825,96.4540658382578,98.5501401209344,98.4397115523281,98.3045682962673,95.1820911847107,99.6603100477499,98.2121224834058,94.5754502942848,95.0797293155109,97.2942736943811,98.5803233541398,98.888695688355,97.7092340739286,95.3954002943968,97.2352113890418,98.5710419642877,95.9731954260555,96.1451447246363,98.6190486794346,97.1711411402459,96.9148334545392,96.086230667774,98.9584744428971,95.2325424962838,96.3601920510193,104.442385596999,94.7806206866294,97.5925253213472,95.6323535835142,95.036584048521,97.306888391706,97.8491953745874,101.656521587573,96.2817202299053
