prefecture,date,positive,death,mobility,gdp,population,gop
Aichi,21937,1,0,,100.000005599493,7537000,102.1325
Aichi,21944,1,0,,99.8249934208676,7537000,101.9620714285714
Aichi,21951,0,0,,99.38746297430406,7537000,101.536
Aichi,21958,3,0,-7,99.38746297430406,7537000,101.536
Aichi,21965,12,0,-.75,99.38746297430406,7537000,101.536
Aichi,21972,15,0,-3.5,98.91497797118109,7537000,100.6218
Aichi,21979,48,1,-7.75,96.08006795244326,7537000,95.13660000000002
Aichi,21986,41,11,-4.5,96.08006795244326,7537000,95.13660000000002
Aichi,21993,22,4,-1.75,96.08006795244326,7537000,95.13660000000002
Aichi,22000,24,3,-4,96.08006795244326,7537000,95.13660000000002
Aichi,22007,61,1,-5.5,87.08865916193456,7537000,90.91781428571429
Aichi,22014,99,4,-8.75,83.49209564573108,7537000,89.23030000000001
Aichi,22021,82,1,-20.75,83.49209564573108,7537000,89.23030000000001
Aichi,22028,68,6,-27.5,83.49209564573108,7537000,89.23030000000001
Aichi,22035,15,3,-24.5,81.15415844369981,7537000,86.71209999999999
Aichi,22042,9,0,-28.25,78.03690884099147,7537000,83.35450000000002
Aichi,22049,8,0,-21.25,78.03690884099147,7537000,83.35450000000002
Aichi,22056,1,0,-17.75,78.03690884099147,7537000,83.35450000000002
Aichi,22063,1,0,-14,78.03690884099147,7537000,83.35450000000002
Aichi,22070,3,0,-11.5,85.7125949450308,7537000,88.09320000000001
Aichi,22077,5,0,-16.5,85.7125949450308,7537000,88.09320000000001
Aichi,22084,7,0,-8,85.7125949450308,7537000,88.09320000000001
Aichi,22091,0,0,-9.75,85.7125949450308,7537000,88.09320000000001
Aichi,22098,2,0,-11.75,88.46544648416064,7537000,91.3419857142857
Aichi,22105,6,0,-16,89.56658709981255,7537000,92.64149999999998
Aichi,22112,109,0,-15,89.56658709981255,7537000,92.64149999999998
Aichi,22119,460,1,-14.75,89.56658709981255,7537000,92.64149999999998
Aichi,22126,1073,0,-12,90.13752001362933,7537000,93.4181
Aichi,22133,1018,2,-13,91.56485229817129,7537000,95.3596
Aichi,22140,607,7,-17,91.56485229817129,7537000,95.3596
Aichi,22147,449,13,-15.75,91.56485229817129,7537000,95.3596
Aichi,22154,307,8,-14.25,91.56485229817129,7537000,95.3596
Aichi,22161,206,9,-14.75,94.19106552846394,7537000,96.55257142857144
Aichi,22168,200,2,-14.5,94.62876773351272,7537000,96.7514
Aichi,22175,206,5,-7,94.62876773351272,7537000,96.7514
Aichi,22182,187,2,-10.25,94.62876773351272,7537000,96.7514
Aichi,22189,147,3,-7.5,96.09482740037159,7537000,97.82534285714284
Aichi,22196,102,5,-11.5,97.19437215051572,7537000,98.63080000000001
Aichi,22203,146,0,-6.5,97.19437215051572,7537000,98.63080000000001
Aichi,22210,184,1,-5.75,97.19437215051572,7537000,98.63080000000001
Aichi,22217,406,4,-6.75,97.04477746758208,7537000,98.49272857142857
Aichi,22224,537,2,-8.25,96.14720936998026,7537000,97.66430000000001
Aichi,22231,834,2,-7.25,96.14720936998026,7537000,97.66430000000001
Aichi,22238,1118,6,-7.75,96.14720936998026,7537000,97.66430000000001
Aichi,22245,1186,10,-9,96.14720936998026,7537000,97.66430000000001
Aichi,22252,1324,16,-9.75,95.7332748777461,7537000,96.51427142857142
Aichi,22259,1382,12,-10.25,95.66428579570707,7537000,96.32259999999998
Aichi,22266,1425,19,-12.75,95.66428579570707,7537000,96.32259999999998
Aichi,22273,1537,32,-12.75,95.66428579570707,7537000,96.32259999999998
Aichi,22280,1426,32,-35.5,95.49829793355578,7537000,95.70931428571429
Aichi,22287,2330,48,-19.5,95.27698078402069,7537000,94.89160000000001
Aichi,22294,1854,48,-19,95.27698078402069,7537000,94.89160000000001
Aichi,22301,1569,41,-21.75,95.27698078402069,7537000,94.89160000000001
Aichi,22308,1186,36,-20,95.27698078402069,7537000,94.89160000000001
Aichi,22315,674,50,-21.25,94.26633348997653,7537000,94.88940000000001
Aichi,22322,508,28,-18.5,94.26633348997653,7537000,94.88940000000001
Aichi,22329,367,28,-19,94.26633348997653,7537000,94.88940000000001
Aichi,22336,291,12,-14.5,94.26633348997653,7537000,94.88940000000001
Aichi,22343,301,23,-15.5,96.86569848411752,7537000,96.79460000000002
Aichi,22350,288,15,-12,96.86569848411752,7537000,96.79460000000002
Aichi,22357,267,14,-10.25,96.86569848411752,7537000,96.79460000000002
Aichi,22364,455,5,-5.75,96.86569848411752,7537000,96.79460000000002
Aichi,22371,655,15,-2.75,97.25576729107915,7537000,97.94911428571429
Aichi,22378,987,14,-9.25,97.54831889630042,7537000,98.81499999999998
Aichi,22385,1385,8,-12.25,97.54831889630042,7537000,98.81499999999998
Aichi,22392,1768,7,-8.75,97.54831889630042,7537000,98.81499999999998
Aichi,22399,2229,14,-14.5,95.94413265827775,7537000,97.56651428571429
Aichi,22406,2525,20,-14.25,91.93366706322107,7537000,94.44529999999999
Aichi,22413,4022,19,-14.75,91.93366706322107,7537000,94.44529999999999
