prefecture,date,positive,death,mobility,gdp,population,gop
Aichi,21937,1,0,,100.000005599493,7537000,102.0308
Aichi,21944,1,0,,99.8249934208676,7537000,101.7176285714286
Aichi,21951,0,0,,99.38746297430409,7537000,100.9347
Aichi,21958,3,0,-7,99.38746297430409,7537000,100.9347
Aichi,21965,12,0,-.75,99.38746297430409,7537000,100.9347
Aichi,21972,15,0,-3.5,98.9149779711811,7537000,100.0216714285715
Aichi,21979,48,1,-7.75,96.08006795244329,7537000,94.54349999999999
Aichi,21986,41,11,-4.5,96.08006795244329,7537000,94.54349999999999
Aichi,21993,22,4,-1.75,96.08006795244329,7537000,94.54349999999999
Aichi,22000,24,3,-4,96.08006795244329,7537000,94.54349999999999
Aichi,22007,61,1,-5.5,87.08865916193463,7537000,89.51735714285714
Aichi,22014,99,4,-8.75,83.49209564573117,7537000,87.50689999999999
Aichi,22021,82,1,-20.75,83.49209564573117,7537000,87.50689999999999
Aichi,22028,68,6,-27.5,83.49209564573117,7537000,87.50689999999999
Aichi,22035,15,3,-24.5,81.15415844369988,7537000,85.03331428571428
Aichi,22042,9,0,-28.25,78.03690884099149,7537000,81.73520000000001
Aichi,22049,8,0,-21.25,78.03690884099149,7537000,81.73520000000001
Aichi,22056,1,0,-17.75,78.03690884099149,7537000,81.73520000000001
Aichi,22063,1,0,-14,78.03690884099149,7537000,81.73520000000001
Aichi,22070,3,0,-11.5,85.7125949450308,7537000,86.40959999999998
Aichi,22077,5,0,-16.5,85.7125949450308,7537000,86.40959999999998
Aichi,22084,7,0,-8,85.7125949450308,7537000,86.40959999999998
Aichi,22091,0,0,-9.75,85.7125949450308,7537000,86.40959999999998
Aichi,22098,2,0,-11.75,88.46544648416059,7537000,89.67952857142856
Aichi,22105,6,0,-16,89.56658709981252,7537000,90.98749999999998
Aichi,22112,109,0,-15,89.56658709981252,7537000,90.98749999999998
Aichi,22119,460,1,-14.75,89.56658709981252,7537000,90.98749999999998
Aichi,22126,1073,0,-12,90.13752001362931,7537000,91.85184285714286
Aichi,22133,1018,2,-13,91.5648522981713,7537000,94.0127
Aichi,22140,607,7,-17,91.5648522981713,7537000,94.0127
Aichi,22147,449,13,-15.75,91.5648522981713,7537000,94.0127
Aichi,22154,307,8,-14.25,91.5648522981713,7537000,94.0127
Aichi,22161,206,9,-14.75,94.19106552846394,7537000,95.58187142857142
Aichi,22168,200,2,-14.5,94.62876773351272,7537000,95.84339999999999
Aichi,22175,206,5,-7,94.62876773351272,7537000,95.84339999999999
Aichi,22182,187,2,-10.25,94.62876773351272,7537000,95.84339999999999
Aichi,22189,147,3,-7.5,96.09482740037156,7537000,97.53025714285714
Aichi,22196,102,5,-11.5,97.19437215051572,7537000,98.79539999999999
Aichi,22203,146,0,-6.5,97.19437215051572,7537000,98.79539999999999
Aichi,22210,184,1,-5.75,97.19437215051572,7537000,98.79539999999999
Aichi,22217,406,4,-6.75,97.04477746758208,7537000,98.73045714285715
Aichi,22224,537,2,-8.25,96.14720936998025,7537000,98.34080000000002
Aichi,22231,834,2,-7.25,96.14720936998025,7537000,98.34080000000002
Aichi,22238,1118,6,-7.75,96.14720936998025,7537000,98.34080000000002
Aichi,22245,1186,10,-9,96.14720936998025,7537000,98.34080000000002
Aichi,22252,1324,16,-9.75,95.73327487774604,7537000,96.63791428571429
Aichi,22259,1382,12,-10.25,95.664285795707,7537000,96.3541
Aichi,22266,1425,19,-12.75,95.664285795707,7537000,96.3541
Aichi,22273,1537,32,-12.75,95.664285795707,7537000,96.3541
Aichi,22280,1426,32,-35.5,95.49829793355573,7537000,95.95428571428572
Aichi,22287,2330,48,-19.5,95.27698078402071,7537000,95.4212
Aichi,22294,1854,48,-19,95.27698078402071,7537000,95.4212
Aichi,22301,1569,41,-21.75,95.27698078402071,7537000,95.4212
Aichi,22308,1186,36,-20,95.27698078402071,7537000,95.4212
Aichi,22315,674,50,-21.25,94.26633348997655,7537000,95.3823
Aichi,22322,508,28,-18.5,94.26633348997655,7537000,95.3823
Aichi,22329,367,28,-19,94.26633348997655,7537000,95.3823
Aichi,22336,291,12,-14.5,94.26633348997655,7537000,95.3823
Aichi,22343,301,23,-15.5,96.86569848411759,7537000,96.21339999999999
Aichi,22350,288,15,-12,96.86569848411759,7537000,96.21339999999999
Aichi,22357,267,14,-10.25,96.86569848411759,7537000,96.21339999999999
Aichi,22364,455,5,-5.75,96.86569848411759,7537000,96.21339999999999
Aichi,22371,655,15,-2.75,97.23295613703097,7537000,96.97488571428572
Aichi,22378,987,14,-9.25,97.50839937671601,7537000,97.54600000000002
Aichi,22385,1385,8,-12.25,97.50839937671601,7537000,97.54600000000002
Aichi,22392,1768,7,-8.75,97.50839937671601,7537000,97.54600000000002
Aichi,22399,2229,14,-14.5,95.90954018598157,7537000,96.63254285714287
Aichi,22406,2525,20,-14.25,91.91239220914545,7537000,94.34889999999999
Aichi,22413,4022,19,-14.75,91.91239220914545,7537000,94.34889999999999
Aichi,22420,3805,44,-20.75,91.91239220914545,7537000,94.34889999999999
Aichi,22427,2568,69,-12.5,91.91239220914545,7537000,94.34889999999999
Aichi,22434,1678,58,-12.25,95.9580656241495,7537000,96.27215714285714
Aichi,22441,1059,47,-12.25,96.63234452665017,7537000,96.59270000000001
Aichi,22448,631,43,-14,96.63234452665017,7537000,96.59270000000001
Aichi,22455,459,22,-11.5,96.63234452665017,7537000,96.59270000000001
Aichi,22462,323,16,-14.5,96.63234452665017,7537000,96.59161428571429
Aichi,22469,401,12,-15.25,,7537000,96.59080000000002
Aichi,22476,492,13,-10.75,,7537000,96.59080000000002
Aichi,22483,630,7,-11.5,,7537000,96.59080000000002
Aichi,22490,1507,5,-13,,7537000,96.31887142857143
Aichi,22497,2366,5,-14.5,,7537000,94.68729999999998
Aichi,22504,3679,5,-25.75,,7537000,94.68729999999998
Aichi,22511,7980,11,-20.25,,7537000,94.68729999999998
Aichi,22518,12255,6,-17,,7537000,94.68729999999998
Akita,21937,0,0,,100.0000006831138,981000,102.0308
Akita,21944,0,0,,99.9160397178014,981000,101.9216
Akita,21951,0,0,,99.70613730452025,981000,101.6486
Akita,21958,0,0,4.875,99.70613730452025,981000,101.6486
Akita,21965,0,0,.5,99.70613730452025,981000,101.6486
Akita,21972,0,0,1.75,99.09339637378123,981000,101.0377385714286
Akita,21979,2,0,-7.25,95.41695078934697,981000,97.37257
Akita,21986,0,0,-2.25,95.41695078934697,981000,97.37257
Akita,21993,0,0,-4,95.41695078934697,981000,97.37257
Akita,22000,2,0,2.25,95.41695078934697,981000,97.37257
Akita,22007,7,0,-3.5,90.34334258680391,981000,94.00343428571429
Akita,22014,4,0,-6.25,88.31389930578668,981000,92.65577999999998
Akita,22021,1,0,-5.75,88.31389930578668,981000,92.65577999999998
Akita,22028,0,0,-14.5,88.31389930578668,981000,92.65577999999998
Akita,22035,0,0,-10,87.12938100854194,981000,91.62969000000001
Akita,22042,0,0,-4,85.55002327888226,981000,90.26157000000001
Akita,22049,0,0,.75,85.55002327888226,981000,90.26157000000001
Akita,22056,0,0,-2.25,85.55002327888226,981000,90.26157000000001
Akita,22063,0,0,6.75,85.55002327888226,981000,90.26157000000001
Akita,22070,0,0,6.5,92.35895703336688,981000,94.86733000000001
Akita,22077,0,0,11.75,92.35895703336688,981000,94.86733000000001
Akita,22084,0,0,10.5,92.35895703336688,981000,94.86733000000001
Akita,22091,0,0,10.75,92.35895703336688,981000,94.86733000000001
Akita,22098,0,0,6.5,92.63819492523308,981000,94.23566571428572
Akita,22105,0,0,2.5,92.74989008197956,981000,93.98300000000002
Akita,22112,0,0,9.75,92.74989008197956,981000,93.98300000000002
Akita,22119,2,0,18.25,92.74989008197956,981000,93.98300000000002
