prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Gifu,岐阜県,2020,6,6,0,1997000,92.05657269260459,91.444595,92.790016,87.901993,90.11558591661588,90.048546,92.824539,94.344986,92.027504,92.755486,91.284355,-11.625,-6,-5,3.5,-84,-100,-19.3601670389783,-28.25,-63.03349775783871,-15.54122112186885,-38.3675501111834,3.4,-5.4,28.3,5.1,78.5,273699,26.3,,27.8,34.7,23,23.3,26.8,25.6,17.8,28.8,23.3,30.1,25.5,-23.26147186204285,717,2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,,,
Gifu,岐阜県,2020,7,175,0,1997000,96.90266588223096,92.046112,93.079262,88.797012,91.39066651946194,88.510605,94.569374,94.628044,91.942513,91.589142,91.53241,-14.75,-4,-3.5,1.354838709677419,-59,-97.1436199,-13.14968669693797,-28.29032258064516,-56.69445201116196,-10.89474078239298,-49.34502312279935,3.6,-9.5,10.2,5.8,82.09999999999999,266897,27.5,,25.9,36.9,30.3,24.3,27.1,28.4,17.5,29.7,26.7,31.6,26.5,-62.07350253688288,766,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.1,,,
Gifu,岐阜県,2020,8,224,3,1997000,96.90266588223096,93.918999,94.453255,91.018898,92.66046521352321,89.896439,95.883339,95.942825,94.243111,93.023178,92.965553,-10.25,0,0,-1.5,-55,-81.1536265,-26.30673852578582,-25.75,-65.24406070220223,-29.9200289494804,-39.34160108394072,4.7,-7.2,1.2,10,85.8,276360,27.7,,29.6,33.9,29.4,25.9,27.2,23.4,20.1,30.9,23.3,30,27.2,7.286244699009316,607,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.90000000000001,,,
Gifu,岐阜県,2020,9,71,0,1997000,96.90266588223098,95.750511,95.93367,93.844994,94.81983450411569,90.598358,98.117821,98.178688,97.169312,93.749512,93.691437,-7,-2.5,.5,-10.96296296296296,6,-93.45533500000001,-8.842530009551595,-29.40740740740741,-48.95695475697182,-11.90687420900558,-12.89240221726912,-2.2,-4.8,-33.3,-8.1,90.2,269863,29,,35.2,37,30.6,26.7,27.4,25,21.9,33.7,30,31.5,28.4,2.244828140485808,885,3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,
Gifu,岐阜県,2020,10,60,1,1997000,99.65866933794678,98.001663,98.150307,96.378761,97.03527864026941,92.438843,100.53133,100.25595,99.577644,95.769287,96.033073,-.5,1,-1,4.645161290322581,58,-99.26841570000001,-9.877293664960812,-28.45161290322581,-64.90159568222219,36.60246626576978,13.36695169763637,7.1,4,32.9,4.3,94.5,283508,31.9,,31.3,38.5,30.9,29.1,32.1,31,23.2,35.8,23.3,33.8,31.5,-18.68804285352286,790,2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,,,
Gifu,岐阜県,2020,11,386,3,1997000,99.65866933794678,97.486046,97.446655,96.317924,96.60951735095826,91.506241,100.09023,99.816055,99.514786,94.803085,95.064209,0,-3,-4.5,.25,94,-93.2288401,-12.0228458345032,-20.75,-23.46204120474568,22.88949007763728,21.30151754570955,1.4,12.1,19.2,3.8,94.5,278718,32.7,,39.6,38.4,32.7,31.3,32.7,28.4,23.2,33.9,27.8,36.7,31.8,-46.66100868725427,888,2816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.59999999999999,,,
Gifu,岐阜県,2020,12,1220,20,1997000,99.65866933794678,97.223427,96.996605,96.101395,96.03019402396953,91.216774,99.490028,99.217506,99.291069,94.503189,94.763489,-12.75,-3.5,-3.5,2.064516129032258,25,-76.02135850000001,-32.99687191784066,-24.25806451612903,-5.912927629166915,-6.835963896521045,-10.19803641418082,5.2,-.6,15.9,3.9,94.90000000000001,315007,32.9,,33.3,38.1,32.7,31,33.5,29.6,25,34.7,29.2,36.4,32.2,-35.02285431684325,704,2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5,,,
Gifu,岐阜県,2021,1,1828,35,1997000,98.73643409159936,95.522575,95.779396,95.606461,96.00368187163471,88.803238,99.511154,98.496292,98.088753,92.047646,93.005928,-21.5,3,4,4.75,-80,-46.4944649,-43.22391221354481,-14.25,22.56290673127247,-34.10156044114845,-2.841811043654465,4.9,-5.4,15.4,8.699999999999999,96.2,267760,31.9,,35.4,36.6,33.3,31,31.7,26.7,26.1,33.3,33.3,34.7,31.4,-34.27903126758885,690,2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4,,,
Gifu,岐阜県,2021,2,496,41,1997000,98.73643409159938,97.265137,96.560143,97.173141,95.71274096909949,90.600632,99.209587,98.197792,99.696114,93.910706,94.888382,-18,-.5,-4,4.75,-86,-94,-44.28557259032213,-17.25,-15.37518065999437,-46.83026867369441,1.927878738090268,1.9,-7.1,7,-5.2,99.5,252451,34.4,,33.3,38.9,32.7,33.8,34,31.4,27.3,36.4,30,37.7,33.6,14.32952764038934,743,3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,,,
Gifu,岐阜県,2021,3,225,15,1997000,98.73643409159936,99.211357,98.016045,99.916405,97.50793180562282,91.614616,101.07037,100.0396,102.5106,94.961739,95.950356,-9,-7.4125,-6.4215,0,-58,-96,-32.13953662624269,-16,4.77041137537623,-24.48074897837412,36.65680674719385,-1.2,.9,11.9,-5.3,103.1,309800,36.6,,35.7,40.3,34.6,35.9,36.4,31.8,32.9,38.4,33.3,39,36.1,-16.53321116271407,1116,4441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8,,,
Gifu,岐阜県,2021,4,913,7,1997000,99.05555337827023,,,100.42066,98.16153402485195,,,100.68447,103.00166,,,-5.5,-8.147,-8.6745,3.960040666666666,-76,-3,-33.75674614190852,-17.4,,,,3.8,6.2,7.3,-8,105.3,301043,36.3,,33.3,38.3,38.7,37.6,35.9,31.3,29.4,35.9,25,40,35.5,-3.269534622715327,732,2540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2021,5,2860,31,1997000,99.05555337827025,,,97.417511,94.34374741704097,,,96.768562,99.921326,,,-11,-6,-3,3.95173,-71,-87,-52.77437672479374,-18.34120922135378,,,,.6,4.1,-1.2,-5.4,102.1,281063,36,,33.3,34.3,35.8,37.5,36.3,23.7,30.7,36.9,36.7,39.4,35.3,-6.9,735,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2021,6,645,24,1997000,99.05555337827023,,,,97.61257493522849,,,100.1214,,,,-8.25,,,3.170385925925927,,,-47.53906474391118,-12.06655902249935,,,,,,,,,260285,37.7,,36.7,38.8,34.6,38.9,36.9,28,29,41.2,37.5,41.2,36.9,,740,2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2021,7,330,1,1997000,,,,,,,,,,,,-7,,,10,,,-45,,,,,,,,,,,40.1,,38.1,39,35.6,41.9,40.3,30.7,32.8,41.7,29.2,42.9,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2021,8,3135,5,1997000,,,,,,,,,,,,-11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunma,群馬県,2020,1,0,0,1952000,100.0000022986003,102.06114,102.02888,100,100.000001515194,100,102.02888,101.58939,101.58938,102.02888,102.4722,,-4,-7,5.416666666666667,-3,71.9907407,1.714194936499745,5.166666666666667,-9.393607215152025,8.175003273766128,4.116680087087706,1,.6,-4.3,5.7,101.3,287173,,,,,,,,,,,,,,-11.72216344547509,544,2639,,,,,,,,,,,,,,,,,,,,,,,95.90000000000001,,,,,,,,13.6,,,-7
Gunma,群馬県,2020,2,0,0,1952000,100.0000022986004,101.2737,101.51486,98.954689,99.49016017832612,99.502235,101.5087,101.07144,100.52746,101.52102,101.96213,.25,-3.5,-5.5,3.111111111111111,-6,-19.0619621,.9436692387136391,5.851851851851852,13.25962486737767,5.071216663339174,-6.94853451395263,8.300000000000001,3.3,-4.1,16.5,99.7,271735,38.5,16.7,,47.2,41.7,33.3,36,36.7,45.2,50,,46.4,37.7,-39.02406039648857,677,3187,,,,,,,,,,,,,,,,,,,,,,,95.5,,,,,,,,-58,,,-16.1
Gunma,群馬県,2020,3,19,1,1952000,100.0000022986004,98.415245,98.293022,96.096123,95.91752503888543,96.759346,97.863579,97.442024,97.623459,98.722481,99.151428,-2.25,-6,-6.5,4.25,-56,-99.8843262,-15.38055627318626,4.25,-4.300697988763933,-13.86007215482177,-16.63803034092076,4.2,-5.3,-17.6,11.5,98.2,292214,33,8.300000000000001,,37.2,41.7,30.2,33.8,29.2,35.7,35.6,,35.7,32.8,16.90669492939685,831,3811,,,,,,,,,,,,,,,,,,,,,,,93.40000000000001,,,,,,,,14.4,,,-13.1
Gunma,群馬県,2020,4,127,15,1952000,92.05657269260459,93.268898,90.164169,92.127907,85.69301439243858,89.372696,88.26902,89.714851,96.451752,92.059319,90.599236,-17.875,-8,-9.5,8.366666666666667,-95,-95.2380952,-53.92318806880492,-10.73333333333333,-69.65902999633427,-43.88492430059036,-28.08489127781801,6,-9.800000000000001,-4.4,11.2,98.5,267922,27.9,38.9,,35,41.7,25,29.6,8.300000000000001,21.2,27.3,,35.4,27.1,22.6437553254667,402,1630,,,,,,,,,,,,,,,,,,,,,,,84.7,,,,,,,,-2.2,,,-40.9
Gunma,群馬県,2020,5,3,3,1952000,92.0565726926046,83.155991,86.280586,75.381912,81.08617164339347,86.439056,83.523697,84.891792,78.919815,89.037491,87.625336,-19,-3.5,-7,2,-98,-99.8796631,-36.71575715789445,-23.75,-79.75055331021299,-43.40987839099047,-24.16625173213059,8,-8.9,11,8.699999999999999,63.8,252017,23.5,16.7,,28.3,33.3,18.2,26.7,16.7,29.6,25,,33.3,22.6,-41.66904351891367,355,1087,,,,,,,,,,,,,,,,,,,,,,,77.5,,,,,,,,-57.2,,,-47.8
Gunma,群馬県,2020,6,4,0,1952000,92.05657269260459,90.698906,92.28614,85.338425,88.02479035715352,91.160995,90.670891,92.156059,89.34362,93.901375,92.412079,-8.25,-2,-2,4,-71,-100,-22.15716796748434,-25.75,-60.69436335456016,-2.798126391851293,-36.82078401862523,10.3,-2.9,53.6,9.800000000000001,76.09999999999999,273699,24.4,16.7,,33.9,50,16.4,27.6,16.7,29.2,26.5,,34.6,23.5,-14.28821285051328,637,2250,,,,,,,,,,,,,,,,,,,,,,,75.90000000000001,,,,,,,,-18.4,,,-27
Gunma,群馬県,2020,7,37,0,1952000,96.90266588223096,94.055199,93.627533,91.006744,90.78999874358198,90.170959,93.947815,94.006104,94.230522,93.307251,93.249451,-9.75,-.5,-.5,2.258064516129032,-15,-99.87912969999999,-8.452876489262735,-24.83870967741936,-59.07386181384869,16.74452933007294,-46.52723982363131,7.9,-7.5,27,7.2,89,266897,27.1,16.7,,39.2,44.4,18.4,29.2,20.8,29.6,27.8,,37,25.9,-5.629487166062802,737,2732,,,,,,,,,,,,,,,,,,,,,,,80.3,,,,,,,,-35.6,,,-23.6
Gunma,群馬県,2020,8,250,0,1952000,96.90266588223096,97.95771,95.355598,96.715378,92.3212225290381,91.979691,95.532303,95.591568,100.14138,95.178886,95.119934,-5.25,-4,-7.5,2.5,-41,-98.99476439999999,-22.62582489178822,-19,-64.2817487963445,-23.95967190238485,-37.11175532198932,11,-4.2,18.8,9.5,100.6,276360,28.3,16.7,,33.3,50,19.5,32.2,33.3,37.5,29.5,,29.4,28.2,-41.23321574714956,578,2308,,,,,,,,,,,,,,,,,,,,,,,85.2,,,,,,,,-1.8,,,-26.3
Gunma,群馬県,2020,9,261,0,1952000,96.90266588223098,97.875633,97.02813,95.937958,94.93454600701942,92.599014,98.236519,98.297462,99.336418,95.819756,95.760399,-6.125,-1,.5,-6.296296296296297,11,-99.651779,-12.24757358333652,-21.96296296296296,-57.1838790863555,-14.95754025200859,-10.64687328812239,-2.4,-2.3,-21.1,-4.5,96.90000000000001,269863,31.5,16.7,,37.7,44.4,27,30.8,33.3,41.7,32.7,,37.3,30.8,9.738428831493323,806,3226,,,,,,,,,,,,,,,,,,,,,,,89.3,,,,,,,,24.4,,,-16.6
Gunma,群馬県,2020,10,199,0,1952000,99.65866933794678,99.533089,99.680321,96.529114,97.18869138113224,95.239044,100.69027,100.41445,99.732986,98.67038,98.942154,-.25,.5,-2,7.483870967741935,76,-78.79888269999999,-.9499994585588707,-19.67741935483871,-67.72585768145368,23.80012520422457,11.71781928483106,10.3,-4.1,56.6,-1.1,96.7,283508,32.4,8.300000000000001,,37.5,50,27.7,33,35.7,41.7,33.3,,34.4,32.2,6.614088093990759,650,2671,,,,,,,,,,,,,,,,,,,,,,,92.2,,,,,,,,-2.1,,,43.7
Gunma,群馬県,2020,11,307,3,1952000,99.65866933794678,99.121483,99.176491,95.769005,96.24900732126665,95.206123,99.716728,99.443581,98.947647,98.636269,98.907951,0,-2.5,-6,2.75,99,-98.49696969999999,-12.30232606040129,-8.75,-34.62346427425015,14.8899679268399,13.2673809240759,5.1,-2.8,62.6,7.5,95.3,278718,37.3,16.7,,36.7,50,37.4,36.8,36.7,42.9,38.1,,32.1,37.8,-15.60800752593805,705,2610,,,,,,,,,,,,,,,,,,,,,,,90.2,,,,,,,,16.1,,,30.4
Gunma,群馬県,2020,12,1108,22,1952000,99.65866933794678,98.969398,98.379707,96.484009,95.71887888383613,94.19809,99.167496,98.895859,99.686386,97.591919,97.860725,-10.25,-4,-9,2.838709677419355,36,-68.62978390000001,-26.07693310972255,-3.548387096774194,-12.33988862930743,-9.776284278215718,-16.46602673875931,3.1,-3.3,39.3,6.7,97.7,315007,35.5,16.7,,37,33.3,32.5,35.8,36.7,47.9,38,,36.9,35.4,-9.047972658888057,618,2194,,,,,,,,,,,,,,,,,,,,,,,94.09999999999999,,,,,,,,22.2,,,28.8
Gunma,群馬県,2021,1,1552,25,1952000,98.73643409159936,96.917747,97.65876,94.344345,95.6743833321658,92.758774,99.169823,98.15844,96.793869,96.147697,97.148659,-19.5,-8.5,-16,4.25,-74,-45.4965358,-33.69143752525303,-5.5,-12.64311535616062,-36.41346483583891,-15.69189477025373,5.6,-4.2,39.6,3.7,94.8,267760,33.7,16.7,,35.7,50,29.1,34.6,33.3,43.8,38.1,,32.1,33.9,27.52691099467981,571,2788,,,,,,,,,,,,,,,,,,,,,,,98.2,,,,,,,,-2.6,,,22.2
Gunma,群馬県,2021,2,635,15,1952000,98.73643409159938,101.08302,98.194359,100.60636,94.92861963282348,94.537971,98.39682,97.393318,103.21847,97.991898,99.012062,-16,-8,-15,1.5,-85,-89,-37.69371784528114,-7.25,-36.92502672895148,-42.43593499771713,-9.919192270041579,.8,-7.1,34.5,-8.5,108.6,252451,36.5,16.7,,43.1,50,32.7,34.2,33.3,50,37.9,,35.7,36.6,-11.74205579557464,616,3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.3,,,7.5
Gunma,群馬県,2021,3,505,15,1952000,98.73643409159936,100.7553,99.832664,98.99334,97.10939642707307,95.518318,100.65726,99.630714,101.56357,99.008057,100.0388,-9.25,-5.3785,-10.5245,1.5,-59,-79,-28.84955387001609,-10,1.719117908670875,-18.0949285657951,22.70908730853284,-2.3,.6,46.8,-4.3,102.6,309800,35.9,16.7,,35.3,50,34.9,35.1,30,47.9,38.9,,30,36.6,27.4041445790719,968,4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunma,群馬県,2021,4,1007,5,1952000,99.05555337827023,,,92.346542,97.86602491183915,,,100.38136,94.720024,,,-6.25,-5.617500000000001,-8.766500000000001,.9102089999999999,-61,-66,-31.05334308984339,-15.3,,,,.3,5.7,34.6,-3.2,88.59999999999999,301043,35.6,16.7,,32.6,50,35.7,33.8,30,47.9,39.4,,34.4,35.7,63.34958340213223,642,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunma,群馬県,2021,5,1807,34,1952000,99.05555337827025,,,92.600777,93.33803522857592,,,95.737,94.980789,,,-9.5,-1.5,-6,.5248824999999997,-62,293,-45.92793230275794,-8.692145679245906,,,,1.4,3.3,16.5,1.7,92.5,281063,37.1,16.7,,34.7,50,37.3,36.1,33.3,46.3,39.1,,36.9,37.1,17.8,549,2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunma,群馬県,2021,6,215,14,1952000,99.05555337827023,,,,97.25684725937829,,,99.756531,,,,-7,,,1.297138518518518,,,-44.01308002527112,-5.512520530607802,,,,,,,,,260285,38.6,25,,34.7,50,40.7,38.2,36.1,33.3,42.1,,38.2,38.6,,590,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunma,群馬県,2021,7,756,3,1952000,,,,,,,,,,,,-7.5,,,2,,,-43,,,,,,,,,,,37.9,16.7,,38.6,50,38.1,34.3,41.7,40.7,41.7,,39.6,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunma,群馬県,2021,8,4103,3,1952000,,,,,,,,,,,,-11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,1,0,0,2817000,100.0000022986003,102.06114,102.02888,100,100.0000005340809,100,102.02888,101.58939,101.58938,102.02888,102.4722,,-5,-5.5,3.5,-15,190.4776772,.7779615028098242,3.75,-13.55659078258511,.3656447154974858,3.71850378892429,.1,1.4,-1.5,4.6,102.7,287173,,,,,,,,,,,,,,-36.1549784787108,736,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,2,0,0,2817000,100.0000022986004,99.916092,99.937759,99.34417,99.4485565397385,96.45237,101.46625,101.02917,100.92313,98.409271,98.836861,.75,-1,-1,4.185185185185185,-17,-37.7174849,-3.240567097191337,5.185185185185185,-13.55982911471989,-2.482865639139885,-2.910389399863631,-.1,3.8,6.4,21.8,101.9,271735,39.3,33.3,16.7,44.2,42.9,39.2,37.2,38.5,35.9,42.9,,39.5,39.2,42.81681740164507,775,3615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,3,6,0,2817000,100.0000022986004,96.349525,97.008049,94.558258,95.90881862100291,94.249207,97.854698,97.433174,96.06115,96.161415,96.579231,-3.75,-8,-8,7.75,-75,-98.4375,-18.05219876664855,4.75,-21.03811590703243,-15.08448590124066,-18.15534028901419,-10.2,-4.9,-12.7,1.3,95,292214,34.8,33.3,33.3,43.2,31.5,32.7,32.5,32.1,33.3,39.4,,34.1,35,10.32649575630707,1018,4845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,4,149,2,2817000,92.05657269260459,88.279152,90.515533,82.29892,86.25624798800905,89.491684,88.84919,90.30452,86.161461,92.181885,90.719856,-17.75,-4.5,-3.5,9.833333333333334,-97,-98.8256019,-63.61784950779801,-8.866666666666667,-60.36327224119908,-47.13228192676854,-28.4951615451646,-23.6,-10.4,-8.4,23.7,74.5,267922,26.5,,33.3,31.7,26.2,27.2,26.4,25.8,23.6,21.1,,24.2,27,-63.44301085920523,611,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,5,12,1,2817000,92.0565726926046,86.769852,88.042458,80.15773,82.25034080786298,88.695786,84.722862,86.110603,83.919777,91.362061,89.913033,-19.75,-5.5,-10.5,7.5,-99,-99.70968310000001,-52.75317354023863,-23,-81.09782742314914,-52.22807608809642,-21.02811865274164,-17.6,-9.9,19.7,11.7,71.59999999999999,252017,25.5,16.7,25,32.8,18.5,23.5,26.7,26.5,20.8,23.2,,22.7,26.1,29.5906195681896,491,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,6,1,0,2817000,92.05657269260459,92.189133,93.815376,86.685471,89.44107950502604,92.713928,92.129761,93.638824,90.753883,95.500992,93.98632,-11.25,-5.5,-8.5,6,-89,-100,-26.7618669353879,-21,-52.69096094867826,-34.22156010081774,-36.10439219347219,-3.4,-6,12,13.9,75.7,273699,27.7,16.7,16.7,34.2,30,24.8,27.9,35.9,20.5,27,,27.3,27.8,1.303893710393695,709,2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,7,161,0,2817000,96.90266588223096,94.929092,94.48217,91.702957,91.45466813850484,91.158112,94.635605,94.694313,94.951401,94.328735,94.270302,-10.5,-8,-13,5.258064516129032,-69,-93.9256929,-23.4053312944848,-20.35483870967742,-60.47427494648491,-26.64945661395436,-49.86809034469049,-4.3,-7.7,6.5,4.5,90.2,266897,30.6,,33.3,35.5,30,27.5,30.3,40.2,26.2,30.4,,31.8,30.3,-8.461947329571586,903,3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,8,129,0,2817000,96.90266588223096,96.334023,96.011131,92.727921,92.7284526917765,92.83947,95.953697,96.013222,96.012672,96.068573,96.009064,-10.25,-7,-11.5,4.25,-56,-91.3732737,-34.70110077524411,-16.75,-52.0460319938871,-32.53124461391717,-42.29748313225082,-4.9,-5.7,8.1,14.4,91.7,276360,31.2,,33.3,37.5,38.1,28.9,29.5,34.3,25.6,32.9,,31.5,31.1,-19.35165872545993,810,3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,9,119,0,2817000,96.90266588223098,96.869675,97.689384,92.760864,94.97326729946799,93.838333,98.276588,98.337555,96.046783,97.10218,97.04203,-8,-6,-6.5,-1.888888888888889,-10,-94.82910320000001,-21.86000853995881,-20.66666666666667,-50.12026221035788,-16.63834864981147,-15.89643837070121,-14.1,-3.6,-34,-15.7,89.09999999999999,269863,32.6,,33.3,38,35.4,30.2,31.5,33.3,31,35.2,,31,32.9,31.52040709036262,949,4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,10,85,2,2817000,99.65866933794678,97.809578,99.34449,93.771042,97.10296286977841,94.676476,100.60145,100.32588,96.883369,98.08754,98.357712,-5,0,-2.5,6.225806451612903,40,-95.2380952,-16.81181804319556,-19.35483870967742,-66.70631286859089,22.80442626083549,7.52643249281367,4.6,1.3,30.8,18.4,89.90000000000001,283508,35.9,,33.3,44.9,42.9,34.5,33.6,40,31,33.8,,33.8,36.2,-4.78599646857387,978,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,11,195,1,2817000,99.65866933794678,97.709091,98.826225,93.99424,96.51926732454419,94.259674,99.996727,99.722809,97.113976,97.655724,97.924706,-3.875,-3.5,-8.5,5,85,-92.6408747,-17.69978481774855,-10,-26.36329503393037,11.01800486506582,11.04832808027627,-2.9,2.9,25.3,14.1,91,278718,36.3,,50,41.7,33.3,33.9,34.5,41.7,36.9,37.7,,32.9,36.9,43.52145151619689,1145,3544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2020,12,2462,29,2817000,99.65866933794678,96.757576,98.551331,92.187225,96.01486275992391,94.233414,99.474144,99.201668,95.246986,97.628517,97.897423,-13.75,-7,-12.5,6.870967741935484,12,-80.3329346,-45.41481210490203,-13.45161290322581,-2.624096583312738,-13.53030954291844,-16.28783465815841,-6.6,-3.4,16.1,8,86.8,315007,34.6,,16.7,43.1,39.6,34.1,31.3,37.5,32.1,33.3,,35.6,34.5,-3.688213617963655,808,3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2021,1,1497,57,2817000,98.73643409159936,97.73436,97.459747,96.371735,95.74126719684956,92.307899,99.239151,98.227058,98.873901,95.680351,96.676453,-21.75,-16.5,-22,8.75,-78,-50.4214799,-48.15464486815745,-4.5,-14.75658243113902,-43.30584922641953,-17.19578976657382,-10.5,-4.3,13.2,8,100.9,267760,34,,16.7,39.5,35.7,31.8,33.8,44,30.6,31.3,,36,33.6,2.730853164998749,805,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2021,2,209,10,2817000,98.73643409159938,97.041992,97.699951,94.056328,95.22596628943332,93.286667,98.705025,97.69838,96.498375,96.694878,97.701538,-18.25,-9,-14,4,-74,-81,-40.42492981483932,-7,-60.32988983568214,-50.73559633520187,-9.1635564569015,-4.5,-8.300000000000001,5.1,-10.6,94.7,252451,36.2,,33.3,41.9,33.3,34.6,35.5,42.2,28.6,37.6,,34.6,36.5,-42.8997128410419,889,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2021,3,147,4,2817000,98.73643409159936,98.140053,99.195396,95.385353,97.32061971354155,94.077484,100.87621,99.84742,97.861908,97.514587,98.529778,-10.75,-9.3245,-10.6385,4.25,-60,-87,-35.23859806057647,-12.75,-21.47594933037535,-32.41126186363099,17.32122697681351,3.7,2.8,14.6,2,94.5,309800,36.4,16.7,37.5,41.7,38.9,35.6,34.8,40.9,29.5,38.2,,38.6,36.1,123.9118813094766,1238,4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2021,4,844,4,2817000,99.05555337827023,,,94.849304,97.86982377876699,,,100.38526,97.287109,,,-10.25,-3.8985,-2.642,4.768693666666666,-75,-71,-39.3040083168987,-12.56666666666667,,,,22,8.4,8.699999999999999,-6.4,93.8,301043,37.1,50,41.7,42.9,33.3,36.1,35.5,40.4,31.9,36.8,,36.6,37.2,25.52744984875466,849,3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2021,5,4672,21,2817000,99.05555337827025,,,91.508766,93.65912915177337,,,96.066345,93.86071,,,-18.5,-5,-11,6.345984999999999,-77,-89,-60.22753386487428,-6.475565740022769,,,,8.5,6.4,.2,.9,89.7,281063,35.1,66.7,33.3,39.5,30,34.8,33.3,32.2,33.3,36,,34.2,35.3,-4.3,782,2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2021,6,806,44,2817000,99.05555337827023,,,95.199715,97.18132238191508,,,99.679062,97.64653,,,-16.5,,,7.969959259259261,,,-58.9459379379384,-7.740679278681269,,,,,,,,96.2,260285,35.9,83.3,33.3,43.4,33.3,35.9,34.5,30.2,34.5,34.8,16.7,35,36.1,,914,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiroshima,広島県,2021,7,647,4,2817000,,,,,,,,,,,,-14.75,,,7,,,-53,,,,,,,,,,,37.9,83.3,41.7,46.1,43.3,37.2,38.1,26,33.3,36.7,16.7,39.4,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
