prefecture,year,month,positive,death,population,gdo,gdp,mobility,credit_all,credit_service,pos,travel,eventticket,restaurant_info,joboffer,event_info,travel_info,movie_info
Kanagawa,2020,5,344,52,9177000,85.534271,84.44375095728567,-27.75,-13.5,-22,15,-98,-99.8378082,-58.98683410507656,-30.75,-78.27461823938617,-54.17266234129939,-21.97618609018177
Kanagawa,2020,6,133,10,9177000,92.567848,92.06672824589774,-14.625,-6.5,-11.5,8,-85,-99.8951368,-35.77151897590274,-31,-63.89135740973582,-31.14522195883177,-36.41369279617015
Kanagawa,2020,7,983,3,9177000,93.680489,93.42708802058144,-17,-6,-9,8.5806456,-69,-94.8257717,-24.79165934452168,-28.354839,-58.04407997463711,-12.36663169738489,-50.66339943811843
Kanagawa,2020,8,2475,24,9177000,95.167793,93.70181240974111,-15.25,-6,-10.5,7.5,-33,-89.957328,-25.95267728888408,-27.75,-66.71364872914275,-21.68360339325457,-39.77197209886689
Kanagawa,2020,9,1936,15,9177000,96.664841,95.7363978941416,-12.875,-6,-7,-.11111111,16,-82.2815023,-15.81291178234101,-29.222221,-55.52109400223935,-7.622239540233397,-10.14860754142823
Kanagawa,2020,10,1815,33,9177000,98.463387,98.14753272580218,-10.75,2,-1,8.4516125,120,-79.35114799999999,-7.262572100770514,-22.612904,-68.57900397335992,46.07557004935065,7.616689181933755
Kanagawa,2020,11,3844,26,9177000,98.082619,97.64953129514747,-10.375,-4,-7.5,6,139,-74.0790787,-16.50604040681512,-17.75,-35.64646845578979,31.71787666837578,1.768787733253485
Kanagawa,2020,12,8707,79,9177000,97.460747,96.07804739764512,-13.25,-8,-14,6.6451612,56,-75.4666014,-32.98845454447219,-15.064516,-16.1302146532557,3.420409951716622,-17.92357887137329
Kanagawa,2021,1,19501,197,9177000,,96.57860829231493,-24.5,-9.5,-18.5,12.75,-72,-79.3579326,-43.66358694966654,4.5,-11.20411742800095,-35.27659678413379,-19.92924637876195
Kanagawa,2021,2,4137,208,9177000,,,-20.375,,,1.5,,,-38.63683923773811,-2,-50.71246586803768,-46.2304532504852,-13.52077504833708
Kanagawa,2021,3,2186,84,9177000,,,-17.75,,,-2,,,,,-40.871744651186,-31.5722427086825,-8.920810179299989
Kochi,2020,1,0,0,706000,100.83299,100.9120169238084,,,,,,,,,,,
Kochi,2020,2,1,0,706000,99.585335,100.2969923722021,3.5,,,,,,,,,,
Kochi,2020,3,16,0,706000,97.95208,96.2501076231821,-3.75,,,,,,,,,,
Kochi,2020,4,57,3,706000,92.662285,89.43951224272888,-17,,,,,,,,,,
Kochi,2020,5,0,0,706000,90.664406,87.00133204704149,-16.5,,,,,,,,,,
Kochi,2020,6,0,0,706000,98.176353,94.59183290089918,-9.375,,,,,,,,,,
Kochi,2020,7,6,0,706000,97.379784,94.43992642838519,-7.25,,,,,,,,,,
Kochi,2020,8,45,0,706000,98.421768,95.10764309466781,-2.5,,,,,,,,,,
Kochi,2020,9,13,1,706000,100.26216,97.07838301364696,-6,,,,,,,,,,
Kochi,2020,10,6,0,706000,101.60461,98.94678911932398,-.5,,,,,,,,,,
Kochi,2020,11,8,0,706000,100.88249,98.23569389570305,-.25,,,,,,,,,,
Kochi,2020,12,511,3,706000,100.78718,97.24459534581682,-11,,,,,,,,,,
Kochi,2021,1,184,7,706000,,96.35145874403408,-17.75,,,,,,,,,,
Kochi,2021,2,37,3,706000,,,-14.75,,,,,,,,,,
Kochi,2021,3,28,2,706000,,,-10.375,,,,,,,,,,
Kumamoto,2020,1,0,0,1757000,100.59618,101.3281419145202,,,,,,,,,,,
Kumamoto,2020,2,5,0,1757000,99.616966,100.7502830707366,-.5,,,,,,,,,,
Kumamoto,2020,3,9,0,1757000,94.398422,96.22473150241424,-5,,,,,,,,,,
Kumamoto,2020,4,33,1,1757000,88.220154,88.56509065604814,-15.375,,,,,,,,,,
Kumamoto,2020,5,1,2,1757000,87.29277,85.11487881922432,-16.75,,,,,,,,,,
Kumamoto,2020,6,1,0,1757000,94.558601,92.32761331881359,-11.875,,,,,,,,,,
Kumamoto,2020,7,142,0,1757000,93.686371,93.31279173613422,-11.5,,,,,,,,,,
Kumamoto,2020,8,329,4,1757000,94.559654,94.06762368770174,-10.5,,,,,,,,,,
Kumamoto,2020,9,55,1,1757000,96.41806,96.60723038248155,-8.75,,,,,,,,,,
Kumamoto,2020,10,222,0,1757000,98.090393,98.46516178620871,-5.25,,,,,,,,,,
Kumamoto,2020,11,226,5,1757000,98.019051,97.77656383664255,-5.25,,,,,,,,,,
Kumamoto,2020,12,852,4,1757000,97.192108,96.8716056277235,-11.25,,,,,,,,,,
Kumamoto,2021,1,1464,46,1757000,,96.6482477652316,-21.25,,,,,,,,,,
Kumamoto,2021,2,104,9,1757000,,,-17.5,,,,,,,,,,
Kumamoto,2021,3,45,2,1757000,,,-12.25,,,,,,,,,,
Kyoto,2020,1,1,0,2591000,101.57242,101.3759803972753,,,,,,,,,,,
Kyoto,2020,2,1,0,2591000,99.764099,100.5343399212602,-2.25,,,,,,,,,,
Kyoto,2020,3,67,0,2591000,96.101692,96.20554333659359,-4.5,,,,,,,,,,
Kyoto,2020,4,251,10,2591000,89.597145,88.25845383820347,-26,,,,,,,,,,
Kyoto,2020,5,38,7,2591000,87.374634,85.0890314692689,-27.5,,,,,,,,,,
Kyoto,2020,6,23,1,2591000,94.373604,92.18406540921247,-16.5,,,,,,,,,,
Kyoto,2020,7,406,2,2591000,94.555084,93.20951170782656,-16.75,,,,,,,,,,
Kyoto,2020,8,665,3,2591000,95.704597,93.46560378844147,-17.75,,,,,,,,,,
Kyoto,2020,9,310,2,2591000,97.567307,95.61097458913217,-13.625,,,,,,,,,,
Kyoto,2020,10,284,5,2591000,98.582649,97.86008649494428,-8.25,,,,,,,,,,
Kyoto,2020,11,625,9,2591000,97.937935,97.34558627436168,-4.875,,,,,,,,,,
Kyoto,2020,12,2132,14,2591000,97.521049,96.06449775318062,-14.25,,,,,,,,,,
Kyoto,2021,1,3644,66,2591000,,96.61176245998996,-26.5,,,,,,,,,,
Kyoto,2021,2,616,37,2591000,,,-22.625,,,,,,,,,,
Kyoto,2021,3,206,10,2591000,,,-16.125,,,,,,,,,,
Mie,2020,1,1,0,1791000,101.57286,101.4642491224092,,,,,,,,,,,
Mie,2020,2,0,0,1791000,100.23119,100.7525512775578,-2.25,,,,,,,,,,
Mie,2020,3,10,0,1791000,94.263657,96.14339287864188,-6.75,,,,,,,,,,
Mie,2020,4,34,1,1791000,87.824188,86.13801878330074,-21.5,,,,,,,,,,
Mie,2020,5,0,0,1791000,83.925705,81.33496880231192,-23.5,,,,,,,,,,
Mie,2020,6,1,0,1791000,89.974464,88.19660607959391,-12.75,,,,,,,,,,
Mie,2020,7,55,0,1791000,91.614861,90.98956283535232,-14.75,,,,,,,,,,
Mie,2020,8,279,1,1791000,93.485039,92.33602774945425,-14,,,,,,,,,,
Mie,2020,9,129,5,1791000,95.156616,95.13926294686978,-12,,,,,,,,,,
Mie,2020,10,56,0,1791000,97.261139,97.88084907472289,-8.75,,,,,,,,,,
Mie,2020,11,293,0,1791000,96.754875,97.19518561038892,-8.125,,,,,,,,,,
Mie,2020,12,433,11,1791000,96.084755,95.82814922450854,-13.5,,,,,,,,,,
Mie,2021,1,897,12,1791000,,96.21255799714932,-22,,,,,,,,,,
Mie,2021,2,340,23,1791000,,,-19.875,,,,,,,,,,
Mie,2021,3,115,14,1791000,,,-15,,,,,,,,,,
Miyagi,2020,1,0,0,2316000,101.3044,100.8951846750318,,,,,,,,,,,
Miyagi,2020,2,1,0,2316000,99.458427,100.4306794999802,.25,,,,,,,,,,
Miyagi,2020,3,6,0,2316000,96.722313,96.79761814553662,-5,,,,,,,,,,
Miyagi,2020,4,81,0,2316000,92.60099,89.58224191941903,-20.25,,,,,,,,,,
Miyagi,2020,5,0,1,2316000,90.147202,86.22783308078247,-18.75,,,,,,,,,,
Miyagi,2020,6,6,0,2316000,94.438797,93.32777279858969,-8.625,,,,,,,,,,
Miyagi,2020,7,66,0,2316000,93.611931,93.75041014325248,-10.25,,,,,,,,,,
Miyagi,2020,8,47,1,2316000,95.780609,94.73769477329684,-6.75,,,,,,,,,,
Miyagi,2020,9,199,0,2316000,96.904076,96.68791143120841,-6.625,,,,,,,,,,
Miyagi,2020,10,320,0,2316000,97.819,98.5405724089169,-3.75,,,,,,,,,,
Miyagi,2020,11,484,8,2316000,98.17691,97.90801900988892,-4.625,,,,,,,,,,
Miyagi,2020,12,981,6,2316000,97.477089,97.07182640682554,-12.25,,,,,,,,,,
Miyagi,2021,1,1218,6,2316000,,97.03329862330006,-21,,,,,,,,,,
Miyagi,2021,2,214,3,2316000,,,-17.25,,,,,,,,,,
Miyagi,2021,3,1103,2,2316000,,,-11.75,,,,,,,,,,
Miyazaki,2020,1,0,0,1081000,101.35332,100.8693647790693,,,,,,,,,,,
Miyazaki,2020,2,0,0,1081000,99.523094,100.3663348681156,1.25,,,,,,,,,,
Miyazaki,2020,3,3,0,1081000,96.036392,96.2764870943811,-6.5,,,,,,,,,,
Miyazaki,2020,4,14,0,1081000,93.606262,89.46739905243081,-13.5,,,,,,,,,,
Miyazaki,2020,5,0,0,1081000,90.171829,86.45899237004822,-17.25,,,,,,,,,,
Miyazaki,2020,6,0,0,1081000,94.734634,93.32949362584809,-12.875,,,,,,,,,,
Miyazaki,2020,7,124,0,1081000,96.055084,93.91794613408516,-13,,,,,,,,,,
Miyazaki,2020,8,217,1,1081000,95.729706,94.69754975282433,-13.125,,,,,,,,,,
Miyazaki,2020,9,7,0,1081000,98.171005,96.65411854980736,-8.25,,,,,,,,,,
Miyazaki,2020,10,2,0,1081000,100.09136,98.35900579609338,-1.5,,,,,,,,,,
Miyazaki,2020,11,135,0,1081000,97.784409,97.43734304737605,-1.75,,,,,,,,,,
Miyazaki,2020,12,255,7,1081000,98.749702,96.60752413716823,-7.75,,,,,,,,,,
Miyazaki,2021,1,1063,12,1081000,,96.36576747653464,-21.75,,,,,,,,,,
Miyazaki,2021,2,127,1,1081000,,,-14.875,,,,,,,,,,
Miyazaki,2021,3,2,1,1081000,,,-7.125,,,,,,,,,,
Nagano,2020,1,0,0,2063000,101.78732,101.7616915451679,,,,,,,,,,,
Nagano,2020,2,2,0,2063000,100.49474,100.9657785262916,-2,,,,,,,,,,
Nagano,2020,3,6,0,2063000,96.604568,95.47500995519718,-7,,,,,,,,,,
Nagano,2020,4,58,0,2063000,90.431137,87.58324610503477,-19.375,,,,,,,,,,
Nagano,2020,5,10,0,2063000,86.393425,83.69442009412391,-20.75,,,,,,,,,,
Nagano,2020,6,1,0,2063000,92.356903,90.98531760470286,-8.375,,,,,,,,,,
Nagano,2020,7,28,0,2063000,93.011902,92.12662608139954,-9.25,,,,,,,,,,
Nagano,2020,8,151,0,2063000,94.620544,92.37992422644906,1.75,,,,,,,,,,
Nagano,2020,9,53,1,2063000,96.235069,95.01841478082697,-2.25,,,,,,,,,,
Nagano,2020,10,32,3,2063000,98.415291,97.82276248393826,3.75,,,,,,,,,,
Nagano,2020,11,377,2,2063000,99.33448,97.98579859678544,-1,,,,,,,,,,
Nagano,2020,12,465,9,2063000,97.792778,96.17152112497902,-13,,,,,,,,,,
Nagano,2021,1,1105,21,2063000,,96.91644037526291,-22.5,,,,,,,,,,
Nagano,2021,2,76,5,2063000,,,-18.125,,,,,,,,,,
Nagano,2021,3,168,0,2063000,,,-14.375,,,,,,,,,,
Nagasaki,2020,1,0,0,1341000,100.51014,100.9343244964876,,,,,,,,,,,
Nagasaki,2020,2,0,0,1341000,99.595047,100.2951073430383,-1.25,,,,,,,,,,
Nagasaki,2020,3,2,0,1341000,96.121445,95.40033176351666,-4.5,,,,,,,,,,
Nagasaki,2020,4,15,1,1341000,94.175812,86.4033223758849,-17.5,,,,,,,,,,
Nagasaki,2020,5,0,0,1341000,91.276566,83.63912203633983,-17.25,,,,,,,,,,
Nagasaki,2020,6,0,0,1341000,95.703079,91.59800283500286,-12.375,,,,,,,,,,
Nagasaki,2020,7,57,1,1341000,96.098045,92.88852628685255,-12,,,,,,,,,,
Nagasaki,2020,8,157,1,1341000,97.400673,93.85364639886437,-12.25,,,,,,,,,,
Nagasaki,2020,9,5,0,1341000,98.392708,95.81056207334298,-9.5,,,,,,,,,,
Nagasaki,2020,10,9,0,1341000,100.90333,98.45051157783659,-4.5,,,,,,,,,,
Nagasaki,2020,11,26,0,1341000,99.886063,97.73227673338839,-3.75,,,,,,,,,,
Nagasaki,2020,12,384,1,1341000,99.010811,96.1028168662619,-8.75,,,,,,,,,,
Nagasaki,2021,1,871,23,1341000,,95.45275070538824,-22.25,,,,,,,,,,
Nagasaki,2021,2,86,9,1341000,,,-18.625,,,,,,,,,,
Nagasaki,2021,3,4,2,1341000,,,-11.5,,,,,,,,,,
Nara,2020,1,1,0,1339000,101.79231,101.0573743809512,,,,,,,,,,,
Nara,2020,2,0,0,1339000,100.21331,100.4363639603898,-2.5,,,,,,,,,,
Nara,2020,3,10,0,1339000,96.580536,95.87756095716118,-2.25,,,,,,,,,,
Nara,2020,4,69,1,1339000,89.225304,87.58071899444941,-17.875,,,,,,,,,,
Nara,2020,5,8,1,1339000,87.225899,84.96535807476282,-21.5,,,,,,,,,,
Nara,2020,6,0,0,1339000,94.393005,92.82390942484012,-11.875,,,,,,,,,,
Nara,2020,7,146,0,1339000,94.978233,93.2728609081605,-12,,,,,,,,,,
Nara,2020,8,278,4,1339000,96.219368,94.04933413854133,-12.5,,,,,,,,,,
Nara,2020,9,50,3,1339000,98.064209,96.19350187040709,-10.625,,,,,,,,,,
Nara,2020,10,79,1,1339000,99.109856,98.16360702030248,-4.75,,,,,,,,,,
Nara,2020,11,476,2,1339000,97.985977,97.49745583593726,-4.25,,,,,,,,,,
Nara,2020,12,846,12,1339000,97.512215,96.33290333547879,-12.5,,,,,,,,,,
Nara,2021,1,1006,14,1339000,,95.6870283309609,-19.25,,,,,,,,,,
Nara,2021,2,314,8,1339000,,,-15.875,,,,,,,,,,
Nara,2021,3,151,4,1339000,,,-11.375,,,,,,,,,,
Niigata,2020,1,0,0,2246000,101.36651,101.1434059418764,,,,,,,,,,,
Niigata,2020,2,1,0,2246000,102.00443,100.8891574514466,.25,,,,,,,,,,
Niigata,2020,3,30,0,2246000,97.443436,96.41902365184434,-6.75,,,,,,,,,,
Niigata,2020,4,44,0,2246000,90.731613,89.40822502843416,-12.875,,,,,,,,,,
Niigata,2020,5,7,0,2246000,86.961617,85.76750369081903,-11,,,,,,,,,,
Niigata,2020,6,1,0,2246000,93.723656,92.27526355515843,-1.125,,,,,,,,,,
Niigata,2020,7,27,0,2246000,93.495674,92.90758095722141,-3.5,,,,,,,,,,
Niigata,2020,8,32,0,2246000,95.218689,93.73239693311095,.5,,,,,,,,,,
Niigata,2020,9,27,0,2246000,96.835617,95.79466734706189,1.125,,,,,,,,,,
Niigata,2020,10,14,0,2246000,99.10125,97.95183445240534,5,,,,,,,,,,
Niigata,2020,11,148,0,2246000,98.899521,97.46649846293715,.875,,,,,,,,,,
Niigata,2020,12,209,3,2246000,98.554901,96.41087979217265,-9.75,,,,,,,,,,
Niigata,2021,1,370,6,2246000,,96.74927595178092,-22.5,,,,,,,,,,
Niigata,2021,2,170,6,2246000,,,-17.25,,,,,,,,,,
Niigata,2021,3,194,1,2246000,,,-9.625,,,,,,,,,,
Oita,2020,1,0,0,1144000,102.16198,101.0006899737203,,,,,,,,,,,
Oita,2020,2,0,0,1144000,99.548553,100.50472582457,-1.5,,,,,,,,,,
Oita,2020,3,29,0,1144000,96.344604,95.65251854353497,-6.25,,,,,,,,,,
Oita,2020,4,31,1,1144000,90.988892,87.71020273264686,-18.75,,,,,,,,,,
Oita,2020,5,0,0,1144000,89.062866,84.29250491006027,-18.25,,,,,,,,,,
Oita,2020,6,0,0,1144000,95.364708,91.40358907537579,-13.375,,,,,,,,,,
Oita,2020,7,6,0,1144000,95.853706,92.56302853845378,-13,,,,,,,,,,
Oita,2020,8,79,0,1144000,95.928627,93.59418992967996,-11.75,,,,,,,,,,
Oita,2020,9,13,1,1144000,98.565376,95.95933666705754,-11.375,,,,,,,,,,
Oita,2020,10,1,1,1144000,100.07717,98.1697045373768,-4.25,,,,,,,,,,
Oita,2020,11,136,0,1144000,100.15524,97.48543990675553,-2.375,,,,,,,,,,
Oita,2020,12,394,3,1144000,99.778435,96.38494170111073,-12.75,,,,,,,,,,
Oita,2021,1,469,11,1144000,,95.96657590503169,-21.75,,,,,,,,,,
Oita,2021,2,135,4,1144000,,,-18.75,,,,,,,,,,
Oita,2021,3,8,1,1144000,,,-13.75,,,,,,,,,,
Okayama,2020,1,0,0,1898000,100.98039,101.0953121265584,,,,,,,,,,,
Okayama,2020,2,0,0,1898000,99.657066,100.8641792090616,1.75,,,,,,,,,,
Okayama,2020,3,4,0,1898000,95.957588,97.05779703581642,-1.25,,,,,,,,,,
Okayama,2020,4,19,0,1898000,91.065308,89.14629563830461,-13.25,,,,,,,,,,
Okayama,2020,5,2,0,1898000,88.206459,85.1334446331627,-17,,,,,,,,,,
Okayama,2020,6,1,0,1898000,93.378937,91.59648797974492,-7.875,,,,,,,,,,
Okayama,2020,7,53,0,1898000,94.403549,92.96285632516462,-7.75,,,,,,,,,,
Okayama,2020,8,66,1,1898000,95.328453,94.0598315194347,-6.75,,,,,,,,,,
Okayama,2020,9,12,0,1898000,96.988022,96.31233251721092,-5.75,,,,,,,,,,
Okayama,2020,10,129,3,1898000,98.786819,98.44459070933682,-2.25,,,,,,,,,,
Okayama,2020,11,313,7,1898000,98.381737,97.77054312223861,-1.375,,,,,,,,,,
Okayama,2020,12,764,4,1898000,98.17128,96.96326808918172,-9,,,,,,,,,,
Okayama,2021,1,975,6,1898000,,97.1248473712235,-16.5,,,,,,,,,,
Okayama,2021,2,146,11,1898000,,,-12.25,,,,,,,,,,
Okayama,2021,3,136,3,1898000,,,-7.25,,,,,,,,,,
Okinawa,2020,1,0,0,1448000,101.51832,100.6638553902313,,,,,,,,,,,
Okinawa,2020,2,3,0,1448000,100.81754,99.89355623447138,-2,,,,,,,,,,
Okinawa,2020,3,6,0,1448000,98.220322,94.89969785835942,-12,,,,,,,,,,
Okinawa,2020,4,133,5,1448000,92.245529,86.75542380374007,-35.5,,,,,,,,,,
Okinawa,2020,5,0,1,1448000,90.976273,84.53380729801331,-38.5,,,,,,,,,,
Okinawa,2020,6,0,1,1448000,96.757957,92.86115273126174,-23.625,,,,,,,,,,
Okinawa,2020,7,253,0,1448000,97.040909,92.95261172002832,-19.25,,,,,,,,,,
Okinawa,2020,8,1731,21,1448000,96.94371,93.64051281235757,-30,,,,,,,,,,
Okinawa,2020,9,358,18,1448000,97.083267,95.61470053619784,-24,,,,,,,,,,
Okinawa,2020,10,849,17,1448000,99.025536,97.59557997808392,-17.5,,,,,,,,,,
Okinawa,2020,11,988,6,1448000,99.829498,96.96587215165695,-15.75,,,,,,,,,,
Okinawa,2020,12,1042,12,1448000,99.185303,95.65324695328249,-21,,,,,,,,,,
Okinawa,2021,1,2181,9,1448000,,93.90135746784895,-31,,,,,,,,,,
Okinawa,2021,2,649,29,1448000,,,-29.5,,,,,,,,,,
Okinawa,2021,3,558,4,1448000,,,-24.125,,,,,,,,,,
Osaka,2020,1,1,0,8813000,101.68498,100.7877197770176,,-1.5,-.5,2.5833333,-6,-13.2934898,-1.211107574983272,7.5,-10.08435778963953,4.447181977863832,2.611638354168074
Osaka,2020,2,3,0,8813000,100.18882,100.2327874625612,-2.25,-1.5,-1.5,5.0740743,-16,64.2006057,-6.894400891099843,17.111111,-7.924152318644343,-.0103990442230372,-4.031651951263021
Osaka,2020,3,240,2,8813000,97.240356,96.45144317133868,-5,-6.5,-7,5.75,-90,-94.0143228,-24.28273520349441,2.25,-12.09332243909101,-13.56756564046427,-14.39825391660916
Osaka,2020,4,1381,39,8813000,91.432373,88.95653213577971,-26,-16.5,-24.5,8.833333,-99,-99.7197809,-70.40781795613455,-19.299999,-67.03960024422624,-48.42630769159688,-28.30648011901466
Osaka,2020,5,158,42,8813000,88.222084,84.96480846836006,-25.75,-11.5,-18.5,7.75,-99,-99.71422990000001,-60.53454658324729,-31.25,-74.7565226006336,-56.66694211451006,-30.45584080113328
Osaka,2020,6,50,3,8813000,94.595757,91.77076696116227,-14.5,-6.5,-11,4,-92,-99.5112926,-30.9880756447634,-29.75,-61.60972079299161,-30.17356153556006,-43.56295298226897
Osaka,2020,7,2223,4,8813000,95.801903,92.82217230194252,-15.75,-4,-7.5,3.7419355,-89,-97.40431649999999,-28.70511430185001,-27.741936,-58.54131155235664,-24.01557571587328,-54.0051395718182
Osaka,2020,8,4486,62,8813000,96.978874,93.16404617131121,-17.75,-6,-10,2.5,-84,-90.76292890000001,-41.29174982787581,-25.75,-69.82874377737234,-29.07011581202617,-43.68161476868371
Osaka,2020,9,2051,54,8813000,98.25235,95.13149290430691,-15,-7,-8.5,-6.5185184,-58,-84.58709020000001,-27.1680335060086,-28.925926,-55.42324416766948,-12.36307018319067,-16.19128924752755
Osaka,2020,10,2160,36,8813000,99.774246,97.62562771325339,-11.25,.5,-2,4.4193549,-6,-81.5427141,-19.41409124865186,-28.387096,-65.08968870145851,35.92348849396853,5.367004978866199
Osaka,2020,11,7517,78,8813000,99.411758,97.25039365014145,-12.75,-4,-8,1.25,37,-49.7479753,-29.48406469000379,-20.75,-26.27259530526836,23.16025633729249,4.296167813430938
Osaka,2020,12,9766,259,8813000,99.143585,96.42542805038917,-18.25,-7.5,-13.5,4.1935482,-64,-78.5567461,-50.58219056060617,-25.387096,-16.58564584308596,-2.624022085203756,-14.28412724118665
Osaka,2021,1,13721,347,8813000,,96.51680661232287,-26.5,-9,-16.5,6.25,-84,-59.3908767,-52.75967823599306,-3.75,-14.19568072993778,-38.97102105181389,-10.21944574734269
Osaka,2021,2,3365,191,8813000,,,-23.125,,,1.5,,,-48.71734141219925,-7,-51.33475985907176,-49.1036655409984,-7.149934218228819
Osaka,2021,3,2036,45,8813000,,,-17.375,,,-3,,,,,-38.8535206479242,-35.23510446348461,-2.31651289220909
Saga,2020,1,0,0,819000,101.43547,101.008609987751,,,,,,,,,,,
Saga,2020,2,0,0,819000,100.67154,100.7390002913834,-.5,,,,,,,,,,
Saga,2020,3,2,0,819000,98.38588,96.88120663876994,-4.75,,,,,,,,,,
Saga,2020,4,39,0,819000,96.724869,89.37346135774823,-18.125,,,,,,,,,,
Saga,2020,5,6,0,819000,93.909119,85.92526762600069,-18.5,,,,,,,,,,
Saga,2020,6,0,0,819000,99.085472,92.40649655113343,-11.25,,,,,,,,,,
Saga,2020,7,35,0,819000,99.306107,93.42880678055919,-11.25,,,,,,,,,,
Saga,2020,8,155,0,819000,101.17273,94.60577752823852,-9.625,,,,,,,,,,
Saga,2020,9,8,0,819000,101.58975,96.93810335070957,-5.5,,,,,,,,,,
Saga,2020,10,9,0,819000,102.87224,98.67821296423698,-1.5,,,,,,,,,,
Saga,2020,11,55,1,819000,102.00939,97.86264167566834,.25,,,,,,,,,,
Saga,2020,12,159,2,819000,100.97436,97.15665440615611,-6.75,,,,,,,,,,
Saga,2021,1,483,1,819000,,97.41010234175606,-18.75,,,,,,,,,,
Saga,2021,2,106,4,819000,,,-14.75,,,,,,,,,,
Saga,2021,3,105,3,819000,,,-10,,,,,,,,,,
Saitama,2020,1,0,0,7330000,101.5211,101.0803597503216,,-1.5,0,5.5,13,-69.6058932,.0774531079880841,10.583333,-8.741916402964705,4.548224803900849,4.06717072218969
Saitama,2020,2,1,0,7330000,100.56383,100.4742356886415,-.75,.5,-2,8.7777777,30,-63.81661,-3.607511001527251,11.074074,-8.540050926225137,1.852509272701113,-4.884672663223258
Saitama,2020,3,99,2,7330000,97.138374,96.35301125947579,-1.75,-8,-10.5,7.5,-53,-96.30636389999999,-15.68285794816721,6,-11.68932068661823,-12.4749636477008,-17.0087162659786
Saitama,2020,4,759,32,7330000,90.386124,87.73341917977719,-22.5,-18,-27,17.5,-95,-99.9819657,-58.10141394574789,-13.066667,-62.63427490840643,-46.79825331651135,-23.05322460320932
Saitama,2020,5,141,14,7330000,86.631126,84.22622456456942,-23.75,-12,-19.5,9,-95,-99.4270884,-46.52862078999464,-31.75,-78.58577036796314,-56.06902637197766,-18.99365988792843
Saitama,2020,6,129,17,7330000,93.388115,91.43628021219564,-12.875,-7,-11,5,-75,-99.95087100000001,-29.41762692984756,-31.25,-62.29739384587138,-33.85979038910114,-33.97070283856011
Saitama,2020,7,1181,9,7330000,94.054352,92.87722816717027,-14.5,-5.5,-9,4.2580647,-64,-100,-16.39860075522811,-28.290323,-55.80881818011839,-13.81812153862717,-48.46343743772333
Saitama,2020,8,1613,15,7330000,95.582588,93.73336826988819,-13.25,-6.5,-11,6.75,-18,-95.5390767,-22.79286878393407,-25.5,-68.17687187816541,-24.08711289727507,-35.99681348525914
Saitama,2020,9,726,13,7330000,97.707962,96.03822075380306,-11.75,-5,-6.5,-5.9259257,52,-67.98903110000001,-16.78420300041396,-27.185184,-59.12723986331157,-8.857170009088485,-4.55368990143786
Saitama,2020,10,1203,5,7330000,99.128487,98.22944672784877,-9.5,-2,-4,7.6129031,128,-95.15197120000001,-8.871085867959918,-22.516129,-67.5777781107188,43.6844295695271,11.63795465433008
Saitama,2020,11,2570,34,7330000,99.551292,97.43515535905574,-8.75,-4,-7.5,2.75,151,-81.43591549999999,-21.67140005432256,-15.5,-32.02412313233698,28.19542915416667,6.08431993723479
Saitama,2020,12,5869,67,7330000,98.262787,96.24621616264132,-12.5,-7.5,-12,4.032258,57,-80.16294980000001,-31.55420408496936,-18.451612,-17.84179106711203,.8003614633584357,-15.18581529534267
Saitama,2021,1,10891,144,7330000,,96.42701588338743,-21.25,-10.5,-17.5,6.5,-50,-89.0181497,-39.52114244927229,-6.75,-14.76712790732512,-35.24286604179805,-14.97579323639475
Saitama,2021,2,4160,213,7330000,,,-18,,,-2.5,,,-37.1946275239258,-10.5,-49.59806880547306,-46.43812598755617,-8.752406776475766
Saitama,2021,3,2319,124,7330000,,,-14.75,,,-5,,,,,-36.5861237610501,-31.3222900605625,-5.576435890649221
Shiga,2020,1,0,0,1412000,102.31883,101.6589433092065,,,,,,,,,,,
Shiga,2020,2,0,0,1412000,100.23231,101.5704162377331,-1.25,,,,,,,,,,
Shiga,2020,3,7,0,1412000,96.99836,97.11435937604624,-1.25,,,,,,,,,,
Shiga,2020,4,88,1,1412000,89.919884,88.81117815629837,-16,,,,,,,,,,
Shiga,2020,5,5,0,1412000,86.675232,84.1143386949369,-20.75,,,,,,,,,,
Shiga,2020,6,1,0,1412000,92.652206,90.09411164814721,-7.375,,,,,,,,,,
Shiga,2020,7,70,0,1412000,92.915344,92.33103341264345,-9.25,,,,,,,,,,
Shiga,2020,8,279,4,1412000,94.675926,93.10040666443636,-3.625,,,,,,,,,,
Shiga,2020,9,52,3,1412000,96.302284,95.71591828264887,-3.25,,,,,,,,,,
Shiga,2020,10,50,1,1412000,97.846413,98.12692603056362,0,,,,,,,,,,
Shiga,2020,11,230,0,1412000,97.99379,97.92977146386691,1.75,,,,,,,,,,
Shiga,2020,12,393,2,1412000,97.085991,96.51648506230018,-10.75,,,,,,,,,,
Shiga,2021,1,948,19,1412000,,98.17480935438105,-19.25,,,,,,,,,,
Shiga,2021,2,344,16,1412000,,,-13.875,,,,,,,,,,
Shiga,2021,3,226,5,1412000,,,-9.75,,,,,,,,,,
Shimane,2020,1,0,0,680000,101.63586,100.9999861517483,,,,,,,,,,,
Shimane,2020,2,0,0,680000,100.5581,101.2432739965183,2.25,,,,,,,,,,
Shimane,2020,3,0,0,680000,96.304794,96.8918656784696,1.25,,,,,,,,,,
Shimane,2020,4,23,0,680000,91.832886,89.96440089529507,-14.125,,,,,,,,,,
